id,timestamp,token,manual,time,lines,views
_6NTCsms-wM,192.7,6:05am,true,6:05am,which I am not||Its 6:05am and we'll not stop anywhere for the break soon||this is river Ravi on,313775
c55jYfK1z8w,1038.2,6:05am,true,6:05am,for my flight to Belgrad which is at 7:35am||will not be announced before 6:05am I have 2 hours more||I'll have a nap until then,199225
c55jYfK1z8w,1074,6:05am,true,6:05am,everybody's waiting for the announcement||the information about Belgrad will be revealed at 6:05am the time is,199225
drklqI9jK0o,2090,6:05 am,true,6:05am,He sd 4 hours late||6:05 am we stopped & 10:05 we left||we left & again halted,409508
AV5x5L1xjmE,24,6 05 am,true,6:05am,"Welcome to Harish Bali Travels||The time, right now, is 6 05 am and we are leaving for Udaipur||Our Shatabdi train will reach Ajmer at 1 pm",406090
_Mfw8Nn9k4E,288,6:05 AM,true,6:05am,"American Airlines has a flight out tomorrow morning||It leaves at 6:05 AM||You can go ahead and purchase a ticket on them, if you wish",181016
q5QmV4zvHts,0.5,6 05 am,false,6:05am,good morning everyone it's liv it is 6 05 am and i have to be low-key quiet but||i'm going to be getting,1193763
Mry1EuT3AZQ,154.4,6 05 am,false,6:05am,to figure out the real story||it had all begun at 6 05 am with a||quietly sleeping chloe with a shut door,163586
n-ve8Y8o4kk,200.6,6 05 am,false,6:05am,30 am he clocked in at safeway||at 6 05 am after work he stopped at a||shopping mall,109805
aSxC9EEmgsI,902.6,6 05 am,false,6:05am,'ve done the job or the house go||straight to the trader they open at 6 05 am so aim for that time if you can||traders open you complete a job and,121697
zA21-rR-yp8,230.1,6:05 a m,true,6:05am,"So 6:00 a m||to about 6:05 a m ,||and then I'm ready for my day",433928
FDzmgZRtBpM,472.4,6:05 A M,true,6:05am,TO SAMANTHA||6:05 A M BELONGED TO SAMANTHA,215095
FDzmgZRtBpM,472.8,6:05 A M,true,6:05am,BELONGED TO SAMANTHA||6:05 A M SATURDAY||BELONGED TO SAMANTHA,215095
FDzmgZRtBpM,472.9,6:05 A M,true,6:05am,BELONGED TO SAMANTHA||6:05 A M SATURDAY MORNING||BELONGED TO SAMANTHA,215095
FDzmgZRtBpM,475.1,6:05 A M,true,6:05am,BELONGED TO SAMANTHA||6:05 A M SATURDAY MORNING SEYMOUR||BELONGED TO SAMANTHA,215095
FDzmgZRtBpM,475.4,6:05 A M,true,6:05am,"BELONGED TO SAMANTHA||6:05 A M||SATURDAY MORNING SEYMOUR JOSEPHSON,",215095
FDzmgZRtBpM,475.5,6:05 A M,true,6:05am,"SATURDAY MORNING SEYMOUR JOSEPHSON,||BELONGED TO SAMANTHA||6:05 A M SATURDAY MORNING SEYMOUR",215095
FDzmgZRtBpM,475.7,6:05 A M,true,6:05am,"JOSEPHSON, SAMANTHA||BELONGED TO SAMANTHA||6:05 A M undefined",215095
efJoku6xeZk,824.4,6 05 a m,true,6:05am,"We'll see once we get inside||We got off the train around 6 05 a m||Then we came to our hotel,",139422
qhmM6RZZvaE,237.2,6:05 a m,false,6:05am,the recording and fascination and||amazement around 6:05 a m the door to||Chloe's room burst open and two,13409507
QDcQ2g6nyfM,252.2,6:05 a m,false,6:05am,within your office||okie doke let's do it it's like 6:05 a m I mean I've left these messages for||myself to remember to help me remember,1410493
yHpPm0rqGVw,488.3,6:05 a m,false,6:05am,students two days before school reopens||6:05 a m Revere you're still up||uh huh yeah dad but I'm going to bed,1311530
_QxHfb-b774,521.5,6:05 a m,false,6:05am,old rival access media and my throat is||dry it's 6:05 a m I seen this I said I||have to do a video to make sure I,1185399
RQOCNYcOQDo,415.1,6:05 a m,false,6:05am,right new adopt me live event happening||right now roblox life it's 6:05 a m in||the morning dude on a Tuesday three,1124478
8zNFLMAKeM4,9.3,6:05 a m,false,6:05am,no no I love my bags on the plane good||morning everybody it's 6:05 a m and I'm||feeling a bit sleepy so if you could,734336
h8-ayLnGp6c,3.8,6 05 a m,false,6:05am,what's the time and date in japan it's||sunday january 2nd 2022 at 6 05 a m that's right first vlog of the year baby||woo,629819
EzBZaV-Zq4o,190,6:05 a m,false,6:05am,it was a day late now it's almost||instantaneous if it happens at 6:05 a m you're going to see it by 6:00 10:00||a m,473135
yXToPDq9MvI,478.1,6:05 a m,false,6:05am,or 555 a m||or 6:05 a m there's||damn like a 10 10 minute time span,462624
KxqJ9sodVQo,2.4,6:05 a m,false,6:05am,guys sean here from the roaming guy||we're in roma termini station it is 6:05 a m we have the 6:15 train from roma||terminus of venice san lucia train,498758
