id,timestamp,token,manual,time,lines,views
eM6jP17uzfc,855.4,5:46pm,true,5:46pm,"any contact with him again||That was because, after arriving at the Durango Airport at 5:46pm , the tension quickly became||palpable",195342
hBKl0Ezlm-g,1209.8,5 46 pm,true,5:46pm,back and checks and then tells barry nope no bike||by 5 46 pm the call goes in reporting suzanne is||missing i want to know who decided to,168732
hBKl0Ezlm-g,1320.3,5 46 pm,true,5:46pm,is though who found that bike first in the dark||and how quickly from that 5 46 pm phone call||did they find the bike now trevor knoll barry's,168732
RwDsQ_i7qoo,5.4,5 46 pm,false,5:46pm,hey it looks like you placed your order||yesterday Sunday at 5 46 pm and we||shifted this morning your tracking,3141238
JriuC36k3hQ,547.4,5 46 pm,false,5:46pm,suzanne was officially reported missing||at 5 46 pm so the sheriff's office organized a||search right away they got the chaffey,2539899
Jtws7HkBJQw,283,5 46 pm,false,5:46pm,a public clock and shows that the time||is five 5 46 pm i think that's military||time and i don't know about you i mean,754288
YHyWg1YsPus,414.2,5 46 pm,false,5:46pm,against Faker this is what he had to say||on stream okay so at 5 46 pm on Friday||11th,229183
eM6jP17uzfc,857.4,5 46 PM,false,5:46pm,that was because after arriving at the||Durango airport at 5 46 PM the tension||quickly became palpable after all both,195342
hBKl0Ezlm-g,1213.3,5 46 pm,false,5:46pm,nope no bike||by 5 46 pm the call goes in||reporting suzanne is missing i want to,168732
hBKl0Ezlm-g,1323.3,5 46 pm,false,5:46pm,bike first||in the dark and how quickly from that 5 46 pm phone call||did they find the bike now trevor knoll,168732
-v563QkwmLU,806.8,5 46 pm,false,5:46pm,and it is again another arlo||next time check it's 5 46 pm and this is battle number 75||it's not shiny it's fine next,156655
Yd6QwjYFA-c,87.7,5 46 pm,false,5:46pm,limit on this||i'm putting four minutes until 5 46 pm my zb are getting cleaned||your new gifting five subs right 65,106970
JriuC36k3hQ,545.2,5:46 p m,true,5:46pm,It was pretty hot that day too||So Suzanne was officially reported missing at 5:46 p m So the Sheriff's Office organized a search right away||They got the Chaffee County,2539899
jcAOVlrh8Bw,337.7,5:46 p m,true,5:46pm,But it is totally morning right now||It is not 5:46 p m It's funny how that kinda stuff happens||where the clocks just get all off,601835
XvsCisbzT9s,243,5 46 p m,false,5:46pm,that the time is||five 5 46 p m i think that's military||time and i don't know about you i mean,4420288
jcAOVlrh8Bw,336.8,5 46 p m,false,5:46pm,what time it is but it is totally||morning right now it is not 5 46 p m it's funny how that kind of stuff||happens where the clocks just get all,601835
lYHA8O4agFE,408.5,5 46 p m,false,5:46pm,Mar-A-Lago club and met with d'olaveri||at 5 46 p m at the Mar-A-Lago club nauta||in deal of area went to the security,571221
5STQFN6tajU,380.2,5 46 p m,false,5:46pm,that the time||is five 5 46 p m i think that's military||time,394656
Bv6ryiL7bw4,1014.1,5 46 p m,false,5:46pm,and now we're about to get some sushi so||it is 5 46 p m and we did get a bowl of||miso soup as well so i'm just,349076
GDHVXw9By9E,301,5 46 p m,false,5:46pm,the city with a clock a public clock and||shows that the time is 5 5 46 p m I||think that's military time and I don't,229095
odO3Fi-XsR0,1756.8,5 46 p m,false,5:46pm,so y'all see how dark it is in my room||right it is 5 46 p m and this is how dark it is in my||room thank,160760
Vj-6HVcimaU,523.5,5 46 p m,false,5:46pm,the missing person's report was filed at||5 46 p m on may 10 2020 when the neighbor||called 9-1-1,135496
_2xbk_nMgdA,44.4,5 46 p m,false,5:46pm,crime watch Daily showed her in the park||at 5 46 p m she failed to come home and||her parents grew worried Karina's,126480
yfg-_lf7_os,61,5 46 p m,false,5:46pm,give y'all an apology you know I did I||literally if it's 5 46 p m right now I||literally just watched episode 5 and,260229
oWips4EF7-w,151.3,5 46 p m,false,5:46pm,and now it is||5 46 p m i'm about to go do something||super fun,106182
-er5VaNH0fY,93.3,5 46 P M,false,5:46pm,slept for three hours and now it's||Alexa what time is it it's 5 46 P M no no yeah um I'm not streaming tonight||I made the executive decision that,102500
4m6Ew4ORwas,131.5,5 46 p m,false,5:46pm,June 25th NADA and pool boy got together||at 5 46 p m and they went to the||surveillance room and they walked around,134257
