id,timestamp,token,manual,time,lines,views
rR7y4dyGvTk,35.7,11:00am,true,11:00am,'s gonna happen in this video||So I told the guys to meet me at 11:00am at a random car park in London||to find out what team they were on,53503397
rFKk8i-Cp_s,325.3,11:00am,true,11:00am,'s one place that we have to be back||We have to be there by 11:00am to get||what is supposed to be one of the top places to eat laap,3563943
TL5MROuIaGU,805.8,11:00AM,true,11:00am,"William Wann: They have one bed for a woman that||will be available at 11:00AM , so basically||it's the same thing that happens every day",2732798
WXXjXZ_0jt4,381.7,11:00am,true,11:00am,"- Oh, eggs after 2:00pm?||- I don't like eggs after 11:00am||- Okay, so how about I'll take one for the team",1596883
S-DvuXEan4I,126.4,11:00am,true,11:00am,"in my ascending colon||By 11:00am , I was rushed into surgery||to have eight inches of my colon",1424698
fxSIouRAOUQ,18,11:00AM,true,11:00am,THURSDAY NIGHT JUST AFTER||11:00AM AT THE ORLANDO||FREEFALL,1253099
DhlrFrnkLXg,34.8,11:00am,true,11:00am,from Hyderabad to Pakistan||Time is 11:00am We will start the ride after 1 hour||I woke up at 9:30am,1236841
9A49p8lkmuM,405.7,11:00am,true,11:00am,"ironworks, one of the largest in Japan||At 11:00am , the battleship South Dakota hoisted a||flag signal that read ""Never Forget Pearl Harbor """,1242572
xLuNGhQPDHM,2706.8,11:00am,true,11:00am,"in between platforms nine and||ten, and counting down to when the train leaves at 11:00am sharp||Others opt to travel to Universal Studios, where they can wander around Diagon Alley",860380
czWVDL6fZ3o,715.3,11:00am,true,11:00am,"deployed dogs to find Japanese troops hiding||in the undergrowth, and by 11:00am , they||neutralized all remaining organized enemy forces",844637
PzcfmucX7ZI,107.3,11:00AM,true,11:00am,DEPARTMENT SAYS A HOUSE SITTER||CALLED 911 AROUND 11:00AM SATURDAY TO REPORT A MAN||UNRESPONSIVE IN HIS BATH TUB,734337
7rryvSQhK7k,317.3,11:00am,true,11:00am,"obscuration, and low-level turbulence, valid||until 11:00am||Unfortunately, this Cirrus is not",619260
8AA-7AuAkLg,105.9,11:00AM,true,11:00am,"Honestly, I'd join in but||It is 11:00AM and I got stuff to do||Now let's analyze this Bitch",558465
AshRiLcNuwU,152.4,11:00AM,true,11:00am,ESCORTS TOMORROW AROUND||11:00AM BUT IT'S AS IF TRAFFIC||BECOMES A PROBLEM IT MIGHT,507355
NqafVErgUL0,252.8,11:00am,true,11:00am,"from the river bed||At around 11:00am that morning, two of the six workers in the Pittson Vein reported to||their assistant",423077
uJBRkNHApSM,587.4,11:00am,true,11:00am,"office, and police barracks were decimated||Then, at 11:00am , the aircraft||made it back to the carriers",379809
6R0JHzXS1Q8,344,11:00am,true,11:00am,This is the small village||It's around 11:00am I stopped here||I will eat here,440100
6R0JHzXS1Q8,344,11:00am,true,11:00am,This is the small village||It's around 11:00am I stopped here||I will eat here,440100
vLVmBAmUj30,388.5,11:00am,true,11:00am,"Then,||at 11:00am the following day,||another warning arrived",358994
4opUYLiqXbg,1500.4,11:00AM,true,11:00am,MAPS AS WE DO A TORNADO WATCH||THAT OUT UNTIL 11:00AM THE||AREA THERE ARE A LOT OF WIND,349329
NJwnLdAfl3o,165.1,11:00AM,true,11:00am,"we've got a whole line-up of activities planned||We're gonna start at 11:00AM with a live broadcast right from||the Redmond Campus of Microsoft, and",345748
Cd4jQi_gZrw,278,11:00AM,true,11:00am,Sir||i get up early in the morning at 11:00AM after||Why so much early? Nice,323303
ya8ob3J8NeE,136.6,11:00AM,true,11:00am,Buzbee and on Wednesday at||11:00AM they will be having a||press conference outside of,297481
j7Fh3AXD9OQ,41.6,11:00AM,true,11:00am,THIS HAPPENED ON FRIDAY AROUND||11:00AM||TAKE A LOOK SKY 5 CAPTURED,280960
wee2ERfDjcM,1823.3,11:00AM,true,11:00am,CRAIG'S CONVERSATION TODAY ON||HIS SHOW ON MSNBC AT 11:00AM EASTERN||>> WE'VE BEEN REPORTING,247520
fUgXEkZkGBc,250.3,11:00am,true,11:00am,"The whole force would then||withdraw for re-embarkation no later than 11:00am||From the air, the fighters would provide general",239474
blb2Xk-zVhg,810.2,11:00am,true,11:00am,70+70=140+14= 154kms||we left sakkar at 11:00am and covered 154kms||we've reached Morro toll plaza and we've take left turn,218059
1bsl7ijaS7s,24.1,11:00am,true,11:00am,"Red button, down below||As you know Beauty with Mi comes out every Monday at 11:00am||First up is, naturally, foundation,",209347
rXis8ufiI04,899.3,11:00AM,true,11:00am,"show||last Friday, some crazy enough lady who host an 11:00AM show here on FOX News had me on her||lady",201834
rXis8ufiI04,898.6,11:00AM,true,11:00am,"last Friday, some crazy enough||lady who host an 11:00AM show||here on FOX News had me on her",201834
c52QaNuVVWI,2573.6,11:00AM,true,11:00am,WATCHING THE SHOW RIGHT NOW||MONDAY STARTING AT 11:00AM EASTERN TIME ON NBC NEWS NOW||IT'S GOING TO BE A HUGE WEEK,197335
eOmRdSWSGqQ,28.7,11:00AM,true,11:00am,what happened to a beloved||neighbor just after 11:00AM||Sunday morning,194054
CC-pEqLbeiA,427,11:00AM,true,11:00am,were engaged from three directions||Further air strikes occurred around 11:00AM as French forces entered Dompaire||The German commander at Dompaire requested,196199
JNiyxa7xmrE,60.4,11:00AM,true,11:00am,THE AREA STRUCK A SPY OR GAS||LINE IN THE 11:00AM HOUR||THE CONTRACTOR IMMEDIATELY,203443
CHAIVQHkyrw,61.7,11:00AM,true,11:00am,EARLY THIS MORNING ABOUT||11:00AM IN THE AFTERMATH OF||WHAT HAPPENED LAST NIGHT SHE,192219
gqQoWVfUKWQ,627.6,11:00am,true,11:00am,"on the Almighty?||Not even goin into sicko mode could save poor Travis as at 11:00am PST, explosions hit the||sides and core of the Almighty, a whole hour after the",185555
E9FG8gWmG5I,356.8,11 00am,false,11:00am,coming right now||it's 11 00am i don't drink this juice yeah||drink not in there,1656376
-gal8E_dgE8,59.2,11:00 AM,true,11:00am,gentle upbeat music||- At 11:00 AM I get here and make sure everything's working||I think it's important that,11413609
HjEqOWjTkHE,41.7,11:00 AM,true,11:00am,"Woke up on Monday morning, drove to the studio||Now it's Monday morning, 11:00 AM at the studio||and I currently have 20",7373218
sg0drcURlMQ,102.6,11:00 AM,true,11:00am,We're on the street||It's 11:00 AM||There is a potted plant about to fall on this person,4891429
ckjkuftDk10,932.6,11:00 AM,true,11:00am,"It occurred during a period lasting one hour||between 11:00 AM and 12:00 PM on the 3rd of March, 1876||Very little about this bizarre",4081910
sE6PK_V1Xnk,201.6,11:00 AM,true,11:00am,"been half an hour but no clue of taxi||I hope it to come by 11:00 AM it will be good,||it's a lot of struggle to go the place where",3790692
sE6PK_V1Xnk,220.3,11:00 AM,true,11:00am,has arrived but I don't know when will it leave and it's almost 11:00 AM So all this stuff is going to Chinguetti||It's 10:50 AM||When I,3790692
sE6PK_V1Xnk,254.3,11:00 AM,true,11:00am,"Everything is in delay,||he said that we will move at 11:00 AM and now it's 11:30 AM no signs of moving,||he is still loading",3790692
H7pXeoYlysk,421.8,11:00 AM,true,11:00am,rationed to sustain themselves as long as possible||It was 11:00 AM on the fourth day||when the survivors were accidentally,3563291
sV8qV7Fmkq8,164.5,11:00 AM,true,11:00am,Officers arrived at the closest shoreline||just after 11:00 AM and sent a rescue fireboat||to retrieve Lori and bring her back,3771843
