id,timestamp,token,manual,time,lines,views
z9NGw1Q46yE,265.8,5:24 am,true,5:24am,"one is not good||I went to sleep at 1239 and I woke up at 5:24 am ,||That was the day that I was posting",405976
GxCfBWpokT0,83.9,5:24 AM,true,5:24am,"48 million robux on a yacht Fave: i bought a yacht?||Teller: yesterday at 5:24 AM , yes Fave: where is this yacht?||Teller: right on port ROBLOXia Fave: i'm there",103824
C20LLr4PaoA,1868.6,5 24 am,false,5:24am,weight||it's 5 24 am i have to leave my house||at 6 15 a m which means i'm,10353411
q6b8AVMcCGc,668.9,5 24 am,false,5:24am,In The Water||then at 5 24 am Congo's magazine||exploded and the ship swiftly vanished,887711
BHMEtu28BZ4,1827.2,5 24 am,false,5:24am,sleep or I could play one last game just||one 5 24 am I hate myself||who wants their team to win the game who,476475
z9NGw1Q46yE,269,5 24 am,false,5:24am,i went to sleep at 12 39 and i woke up||at 5 24 am that was the day that i was||posting my apple watch video at 6am and,405976
BHMEtu28BZ4,1827.1,5 24 am,false,5:24am,sleep or I could play one last game just||one 5 24 am I hate myself||who wants their team to win the game who,476475
OJ0p5Hots0g,39.2,5 24 am,false,5:24am,that in june and new york city the||sunrise can happen as early as 5 24 am but then i'd say that's just the tip||full sun penetration doesn't,265381
RCV5Ywd4rYw,526.3,5 24 am,false,5:24am,knows where jalissa was after 406 am||however at 5 24 am and 5 25 am jalissa||called her sister irene via facebook,205782
jGn-YUXr7-Q,992.5,5 24 am,false,5:24am,software update automatically installed||at 5 24 am 11309||so it's now during the time span of Adam,235836
F40dQJLh-FI,577.2,5 24 am,false,5:24am,because we like got intense and yeah but||good morning guys it's 5 24 am and i||fell asleep last night like one as you,161785
QxEL4mQ-6CA,1332.9,5 24 am,false,5:24am,at 10 o'clock the next morning||the next day sudden was up early at 5 24 am he left his sleeping family at the||caravan park and drove two and a half,151176
ehToNOsVbWE,388.1,5 24 am,false,5:24am,your kids like my personality is out||already it is 5 24 am who you||oh know but why can't everybody read,131102
7yVvDQx8W-U,1415.2,5 24 am,false,5:24am,the next flight to La will to be with my||family what time is it 5 24 am I||just what I want to know is like because,140717
Tb76DguyD-I,240.2,5 24 am,false,5:24am,formation||at 5 24 am darter fires a salvo of six||torpedoes,114880
yPgaRuqThog,1095,5 24 am,false,5:24am,looking up sunrise on july 16 1921 shows||it is 5 24 am using utc plus six thus we have set the||time zone as a note as,103265
QxEL4mQ-6CA,1334.7,5:24 a m,true,5:24am,"- NARRATOR: The next day, Seddon was up early||At 5:24 a m ,||he left his sleeping family at the caravan park,",151176
s8hyW0KgIuk,1828.3,5 24 a m,false,5:24am,right let's own that weight||it's 5 24 a m i have to leave my house||at 6,356600
_WfqRQ3uZgU,504.9,5:24 a m,false,5:24am,I arrived you should reach your||destination by 5:24 a m so a quick||little aside if this is your first time,320613
sakyR1kLlZk,22,5:24 a m,false,5:24am,started playing tennis||5:24 a m we got to go to the airport||soon but I want to finish this game,263444
yME_LupK6Dg,225.8,5 24 a m,false,5:24am,nah i found you okay so i need to tell||you what happened at 5 24 a m this morning and it's||pretty weird because emily and i don't,182357
jIOKiOwMg4E,1111.5,5 24 a m,false,5:24am,then the next one like around three it's||currently 5 24 a m my profit for today was 157||um technically it was 300 but i split it,133487
fw7_Qizg5wc,485.4,5 24 a m,false,5:24am,incredible incredible||good morning it is 5 24 a m i've just||driven down to pilates because a friend,104057
7yVvDQx8W-U,1435.3,5 24 a m,false,5:24am,even book a flight like an hour or||two before well he texted me at 5 24 a m are you not buying this I I want to say||that he probably like after,140717
