id,timestamp,token,manual,time,lines,views
9BBPwQsWr20,558.5,"12, 12pm",true,12:12pm,"Rebecca||12, 12pm , this Saturday, my mansion,||-",7091394
zhBvQiEyO9E,114.4,12:12pm,true,12:12pm,"I was looking at my birth certificate||and I realized that I was born at 12:12pm||See, is there any other identifying information",106594
LlLUiiaQT9k,1175.3,12 12pm,false,12:12pm,me of all of them all right now||september 22nd at 12 12pm for a red||dragonfly a grasshopper a praying mantis,418021
F5EfFkTD0xc,1303.8,12:12 PM,true,12:12pm,"- This brings us to the third and final apology as of||August 6th at 12:12 PM , PST||As D'Angelo notes in his video, this thread came out",4443463
O0N1OBam8II,128.5,12:12 PM,true,12:12pm,"less than two minutes into the call||At 12:12 PM , the Ivaldi dispatcher sends||an urgent message to police on the scene",2991536
y5LHj1C4BQA,165.5,12:12 PM,true,12:12pm,"appreciate it||Schlapp texted at 12:12 PM||If not, I wish you luck on the campaign and hope you keep up the",316273
nBrqNTHmwJg,1066.2,12:12 PM,true,12:12pm,"in the front of the building||At 12:12 PM , Sage calls on Koresh||lead the Davidians out to safety",148453
tEkLmmB5Cw0,2264.1,12 12 pm,false,12:12pm,another another activities includes to||12 12 pm i have two dogs so on sundays i||used to give them up give them,627001
ux8ubxJF12s,356.8,12 12 pm,false,12:12pm,call me at the end of the day I would||appreciate it schlapp texted at 12 12 pm quote if not I wish you luck on the||campaign and I hope you keep,200492
4uEzoaS-Nm0,1211.9,12 12 pm,false,12:12pm,and five hand caught porygons||12 12 pm another shiny||11 84 okay caught with the ultra ball,138398
Fha41ptQch8,1995.2,12 12 pm,false,12:12pm,calls and video chats which were short||between 12 12 pm and 12 57 pm on the day||the U-Haul was returned Travis said at,365425
nBrqNTHmwJg,1066,12 12 pm,false,12:12pm,building||at 12 12 pm sage calls on koresh to lead||the davidians out to safety,148453
gf5USm2buXU,14.2,12 12 pm,false,12:12pm,flight 680 left Logan International||Airport at 12 12 pm local time which is||45 people on board,118095
HPcAs_y8IHI,743.3,12 12 pm,false,12:12pm,exited the building when this picture||was taken at 12 12 pm on the 9th which||is just a few short hours before we had,147242
AYREPcOvnUE,192.8,12:12 P M,true,12:12pm,"LESS THAN TWO MINUTES INTO THE||CALL AT 12:12 P M , THE UVALDE||DISPATCHER SENDS AN URGENT",210148
9BBPwQsWr20,556,12:12 p m,false,12:12pm,party and bring your favorite spy gadget||you see that see what's it say 12:12 p m Saturday my mansion it coordinates||Danny we know where her mansion is,7091394
F5EfFkTD0xc,1302.8,12 12 p m,false,12:12pm,as of||um august 6th at 12 12 p m pst as deangelo notes in his video||this thread,4443463
7tI9t5aopao,679,12 12 p m,false,12:12pm,want to say||this saturday at 12 12 p m that's so||crazy my beautiful,2949250
XXRvkiKzX2c,214.5,12:12 p m,false,12:12pm,will see you guys again for lunch||it is now 12:12 p m and I know I had||breakfast not too long ago but I am,1672089
O0N1OBam8II,128.9,12 12 p m,false,12:12pm,less than two minutes into the call at||12 12 p m the Uvaldi dispatcher sends an||Urgent Message to police on the scene,2991536
jjYkapVUT-U,582.2,12 12 p m,false,12:12pm,radio tour||tower door 12 12 p m kowals kowalski||stell mazusk at the top i can only make,1180334
z4gZGf7Rz6o,618.8,12 12 p m,false,12:12pm,and sundays||you guys know the time 12 12 p m ps2||3 p m,1102143
E2M_5Yn5UVo,506.2,12 12 p m,false,12:12pm,be square the incineration begins on||March 18 12 12 p m with John Doe at the||mine heist bridge see you soon,1054788
kLkaT4hC80g,817,12:12 p m,false,12:12pm,back to game wizard we actually do call||the 12:12 p m slot steam Kade for when||we need episodes but so I guess it's,712037
AH213aF7D2Q,120.1,12:12 p m,false,12:12pm,your time that is our time now||12:12 p m so we slept in is really||weird getting up that early and feeling,606374
myLquxIzHEA,433.6,12 12 p m,false,12:12pm,and we will land||at like 12 12 p m in Holland or something I don't||even know so yeah let's get some,561426
uo9cTYQWOjg,482.2,12 12 p m,false,12:12pm,all||right so the time is 12 12 p m i will||come back in a few hours technically if,520838
PnbbwAJHDpw,523.8,12 12 p m,false,12:12pm,same results so||for this test it started at 12 12 p m and at 147||they both had nearly a complete charge,457618
y5LHj1C4BQA,165.6,12 12 p m,false,12:12pm,end of the day I would appreciate it||slap texted at 12 12 p m if not I wish||you luck on the campaign and hope you,316273
6vl1sssttK8,505.8,12:12 p m,false,12:12pm,currently 12 12 June 11th||Thursday 12:12 p m I am about to pass||the 20 million points mark I did scrub a,457423
OEdhiuNp5Dw,1075.4,12 12 p m,false,12:12pm,wait what was||yours on the waking up i'm curious 12 12 p m yeah||it's our night owl like he likes to stay,335768
8LwxVG2d7Q8,13.9,12 12 P M,false,12:12pm,birth time 2 namjoon real birth time as||12 12 P M birth time 3 taehyung real birth time as||5 56 A M,541935
VpjiDIDzNQ4,405.8,12 12 p m,false,12:12pm,they say on may 5th||at about 12 12 p m portland police were||dispatched,265270
mbu3QNHMWs4,1729.8,12 12 p m,false,12:12pm,list i||the soonest lightning lane is at 12 12 p m and it is currently||11 15 so that's a long time to wait so,270160
pEWotId1gZs,404.2,12:12 p m,false,12:12pm,morning sunlight let's say till around||12:12 p m that would be enough for||petunias as of now all of my plants are,388146
3LK-s88SlaM,548.8,12 12 p m,false,12:12pm,and get my hair and just get the bob||at 12 12 p m romano is gonna give me the bob and i'm||sick of it i'm,262033
cxDlGhar4H4,550.6,12 12 p m,false,12:12pm,guys it is the next day||it is currently 12 12 p m so we got in last night at about 1am or||so,245068
gK1uc1rp0kU,940.6,12:12 p m,false,12:12pm,welcome back to game wizard we actually||do call the 12:12 p m slot steam Kade||for when we need episodes but so I guess,209236
e8xjjEi6JEM,138.2,12:12 p m,false,12:12pm,even really pay attention I just kind of||post at 12:12 p m EST and then also||4:00 p m,185379
ao6kZFLalZ4,444.2,12:12 p m,false,12:12pm,what is earring huh wake up wake up what||we got waiting slipping huh 12:12 p m let's go let's do something huh||did you just call me how what,168469
UoKqgtYWgbQ,545.8,12 12 p m,false,12:12pm,y'all so i have finally made||it to my destination at the time of 12 12 p m so we're going to see how long it||takes me to gather all of,166450
