id,timestamp,token,manual,time,lines,views
qXNaLgJB8nk,30.1,3:02pm,true,3:02pm,"|In addition to that Starlink mission, we could see 2 more before the month ends||The Starlink 2-6 mission is scheduled to lift off on Sunday 29th at 3:02pm UTC or 10:02am||EST",4812
etl_bSIy-p0,46.2,3:02 PM,true,3:02pm,alarm clock and a loud speaker||3:02 PM 68 degrees Fahrenheit||Cost very little,408385
muy6f4r_fik,69.8,3:02 PM,true,3:02pm,"NEVER FORGET THIS||JANUARY 30 FIRST AT 10: 3:02 PM||2020, A YEAR AND A HALF AGO",53923
muy6f4r_fik,81.6,3:02 PM,true,3:02pm,"HE GOT AN EMAIL FROM CHRISTIAN||ANDERSON AT 10: 3:02 PM , THE||EMAIL SAID VIRUS LOOKS",53923
IKgZxPEbvn4,9.5,3:02 PM,true,3:02pm,"80s, FALL OFFICIALLY STARTS ON||FRIDAY AT 3:02 PM||SHE IS A WINNER, CHICAGO",24316
ylWB4aUrQA0,60.7,3:02 pm,true,3:02pm,"per the National Center for Seismology,||the quake occurred at around 3:02 pm ,||256km SE of Port Blair, Andaman and Nicobar",9091
M8WlFyB7wMo,335.2,3:02 PM,true,3:02pm,Saturday 5:15 PM||Thursday 3:02 PM||Tuesday 4:17 AM,5922
M8WlFyB7wMo,681.1,3:02 PM,true,3:02pm,Saturday 5:15 PM||Thursday 3:02 PM||Tuesday 4:17 AM,5922
q0wneFYjZFk,633.4,3:02 pm,true,3:02pm,to a row with a window||Here we are approaching Lima||CM 131 arrived at 3:02 pm It was 15 minutes early,3034
j1saqlZ-g6I,138.9,3:02 PM,true,3:02pm,THEY WERE TRANSMITTED BUT||RECEIVED AT 3:02 PM AND||THEREFORE THEY WERE REJECTED,1380
8SlKjnEjQSU,62.3,3 02 pm,false,3:02pm,how does that even happen i bet||satan was looking at this tree like at 3 02 pm you will destroy this man's car do||i make myself clear and the tree,6535435
GBw2fmooE6Q,12.4,3 02 pm,false,3:02pm,virginia||a few minutes later at 3 02 pm this image was taken the same||approximate location and then this image,285431
vl7KiMLsiLw,490.5,3 02 pm,false,3:02pm,would use a silencer on the day of the||murder at 3 02 pm a call was placed from||carolyn's home phone to a gun store in,97519
vt60JrvrFcc,50.6,3 02 pm,false,3:02pm,liquor store||at 3 02 pm they are preparing for dinner||with jim's family,87537
wdgLTfw4Qh0,267.9,3 02 pm,false,3:02pm,actually be present inside the apartment||at 3 02 pm swat team officers raided the apartment||breaking down the door,38344
sxRDWozaD64,989.5,3 02 pm,false,3:02pm,a call had been placed from his card||shop at 3 02 pm on the day of the murder||since the earliest that gordon could,26221
UhDfE43L2NQ,559.4,3 02 pm,false,3:02pm,you were far above everybody else so||orange was born at 3 02 pm orange came out pretty chill compared to||furby i ended up naming him,35220
BOrEi5ghw3E,1248.2,3 02 pm,false,3:02pm,there yeah 15 insane gorilla encounters||not to watch at 3 02 pm so the thumbnail made it look like this||gorilla like,15518
e0iTtjOWoQE,6.7,3 02 pm,false,3:02pm,one word makes||at 3 02 pm on january 13 2021||the white house uploaded a message from,11875
ZBglryBd1yw,428.6,3 02 pm,false,3:02pm,why did you make me do this||at 3 02 pm still being captured on video||ali calls his mother and confesses i,14610
F86l2InXgj8,597.4,3 02 pm,false,3:02pm,quote unquote sacrifice||then on 9 7 20 21 at 3 02 pm it said||quote unquote entered,8671
HIq1JW_ey4g,1580.6,3 02 pm,false,3:02pm,her house at 2 42 p m and they got to||the bank at 3 02 pm liam didn't go||inside but he waited in the car,3317
ggPbNH4gY3A,154.2,3 02 pm,false,3:02pm,fine||perfect at 3 02 pm i get a text from her saying i'm||arriving and i said okay i,2680
Wb71WbXbA-0,41.4,3 02 pm,false,3:02pm,objects he encountered in the same||general airspace at 3 02 pm he||photographed this odd-shaped whatever it,2275
Cv8faeBHvnc,83.6,3 02 pm,false,3:02pm,'m just standing and cooking um i||literally just got off the bed it's 3 02 pm and||i haven't been sleep all day but like,1762
FEpwkaJQh1k,384.4,3:02 P M,true,3:02pm,"THEY QUICKLY MOUNTED THIS SORT OF CLEANUP EFFORT||OF CLEANUP EFFORT||3:02 P M , LARRY KUDLOW WENT ON",5478045
FEpwkaJQh1k,386.8,3:02 P M,true,3:02pm,", LARRY KUDLOW WENT ON||3:02 P M , LARRY KUDLOW WENT ON CNN TO EXPLAIN THAT MAYBE THE||CNN TO EXPLAIN",5478045
FEpwkaJQh1k,412.6,3:02 P M,true,3:02pm,COULD REINTERPRET THAT||>> I COULD REINTERPRET THAT||HE DIDN’T -- THAT WAS 3:02 P M HE DIDN’T -- THAT WAS,5478045
FEpwkaJQh1k,415.7,3:02 P M,true,3:02pm,"HE DIDN’T -- THAT WAS 3:02 P M||BY 3:04 P M , IT WAS THE||BY 3:04 P M",5478045
6UEWiYZWLSM,497.5,3:02 p m,true,3:02pm,in the history of baseball||It all culminated at 3:02 p m with this corner-kissing||changeup that left Sean Rodriguez more frozen,788691
8R-GiXyr1_A,9.2,3:02 p m,true,3:02pm,"there, here we are on Friday the 13th of September, Friday the 13th,||2019 at 3:02 p m||up here in Northeastern Ohio, and yesterday Canon",19393
FEpwkaJQh1k,375.7,3:02 p m,false,3:02pm,thoughts about everything they quickly||mounted this sort of cleanup effort 3:02 p m Larry Kudlow went on CNN to explain||that maybe the president had just given,5478045
5598nYG6Z0Y,608.8,3:02 p m,false,3:02pm,cleared to taxi to runway 32 right||at 3:02 p m it's cleared for takeoff||our investigative animations are about,938660
6UEWiYZWLSM,497.2,3:02 p m,false,3:02pm,performance in the history of baseball||it all culminated at 3:02 p m with this||corner kissing changeup that left Sean,788691
flbbgbf2Zok,635.8,3:02 p m,false,3:02pm,with egg pinion||yes August 14 Wednesday 3:02 p m and||can I just say I love me out with the,184937
gsFyE0RaGqU,236.7,3:02 p m,false,3:02pm,raid this legendary raid egg hatches at||3:02 p m if my memory serves me||correctly and I'll be honest very often,140849
gsFyE0RaGqU,256.2,3:02 p m,false,3:02pm,case and if that's the case this egg||hatching at 3:02 p m would have been||the first egg to spawn after 2 o'clock,140849
ZiXm_t5Izio,469.5,3:02 p m,false,3:02pm,east central Iowa until 4:00 p m||at 3:02 p m a severe thunderstorm||capable of producing a tornado was,100650
VKxXTdgMyME,258.8,3:02 p m,false,3:02pm,sold out it sold out in one minute||it is 3:02 p m sold out I don't know||I'm gonna wear today so what are you,66006
I2w3NWVeIIo,60.7,3:02 p m,false,3:02pm,listening to it for the next 24 hours||then something is 3:02 p m on Sunday||afternoon the challenge starts now,63853
Tn1m_EbZjWs,1055.1,3:02 p m,false,3:02pm,of people were targeted for example just||last week I received a fine at 3:02 p m for a no standing zone||280 odd I'd come,46365
DtFI9qGUR9c,628.9,3:02 p m,false,3:02pm,did his apology video so then||day at 3:02 p m this is when okay the||youtuber started speaking out last night,35353
UU0o3Yo7WgQ,83.3,3:02 p m,false,3:02pm,out of the way let's redo this video||here so it is now 3:02 p m Pacific||Standard Time stock market close to two,33993
vkJL5ZQOF3o,290.6,3:02 p m,false,3:02pm,like I swear to god I got an email the||email was at 3:02 p m this was it||basically someone says Vic bucks right,36016
jN-lx4zyA-s,909.1,3:02 p m,false,3:02pm,minutes||at 3:02 p m Pacific Standard Time||please let me know to restart the,27765
xYPM9ELEORs,1550.4,3:02 p m,false,3:02pm,she weighed six pounds||she came at 3:02 p m and she was 18||inches long but they took it away her,29296
VfAxM0oSaUs,2256.4,3:02 p m,false,3:02pm,piece of evidence this MCE phone records||shows miss warmest making a call at 3:02 p m on the day of the murder Trey||sports shop the prosecution also,31586
kLKGMNTMnJU,531.4,3:02 p m,false,3:02pm,cleared to taxi to runway 32 right||at 3:02 p m it's cleared for takeoff||our investigative animations are about,25747
kLKGMNTMnJU,562.4,3:02 p m,false,3:02pm,cleared to taxi to runway 32 right at||3:02 p m it's cleared for takeoff our||investigative animations are about to,25747
m6bDOt74U-U,264.4,3:02 p m,false,3:02pm,with his brothers||a couple minutes later at 3:02 p m the||first courier from Reno private,28047
YY-5YKTPE-4,743.1,3:02 p m,false,3:02pm,runner with a good catalyst some decent||risk reward then he added some at 3:02 p m then at 3:07 p m||this is all on,18626
