id,timestamp,token,manual,time,lines,views
KthcY7jGT48,514,6:22am,true,6:22am,", a massive sandstone Monolith||This year’s event started in Cockle Creek in Tasmania, at 6:22am on the 1st of September||Conditions were far from ideal in Tasmania, where the riders",27441
ZEm50Ta0TlE,474,6:22am,true,6:22am,It's mSport and this one is Sporty||The time is 6:22am This means on Wednesdays from 6:00am - 6:40am they are usually high||It's,16384
JMZY5b2NeI8,34.4,6:22am,true,6:22am,"not much climbing||And you left at 6:20 in the morning H: 6:22am in the morning on Saturday, and the coffee shop opened at 6:00||So I",11164
xUyDjGyW2m0,316.3,6:22 am,true,6:22am,"radioactive material into what water was left||At 6:22 am , 2 hours and 22 minutes||after the reactor had shut down,",388748
EPLKc_Wvst0,1078.7,6:22 am,true,6:22am,"memory of Mike Hall, and they're starting on March the 17th||at 6:22 am , which is the precise date and time||that Hall's tracker stopped moving",184025
2WABv1OZXSc,25.1,6:22 AM,true,6:22am,ACCIDENT ON THE OFFRAMP OF||I-95 AT 6:22 AM SUNDAY||MORNING,65091
cYXa_04cCqg,82.9,6:22 am,true,6:22am,is Greenwich Mean Time and the global time in aviation – so 4:22 am is 6:22 am in Frankfurt||We´ve got a nice tool here - this is our ACARS||We can,17451
1awumpF6ZkI,9.4,6:22 AM,true,6:22am,">> WELCOME BACK EVERYONE, 6:22 AM HERE||>> WELCOME BACK EVERYONE,",18669
1awumpF6ZkI,9.4,6:22 AM,true,6:22am,"HERE||>> WELCOME BACK EVERYONE, 6:22 AM HERE ON||>> WELCOME BACK EVERYONE,",18669
1awumpF6ZkI,9.7,6:22 AM,true,6:22am,"HERE ON||>> WELCOME BACK EVERYONE, 6:22 AM HERE ON THIS||>> WELCOME BACK EVERYONE,",18669
1awumpF6ZkI,9.8,6:22 AM,true,6:22am,"HERE ON THIS||>> WELCOME BACK EVERYONE, 6:22 AM HERE ON THIS THURSDAY||AM HERE",18669
jncPw60LsMA,24,6:22 AM,true,6:22am,call for an accident on the off ramp||of I-95 at 6:22 AM Sunday morning||And this is any underpants,8563
fJZGOElsTMc,2.3,6:22 AM,true,6:22am,"ON||WELCOME BACK, 6:22 AM ON THIS||WELCOME BACK,",8562
fJZGOElsTMc,3.3,6:22 AM,true,6:22am,"ON THIS||WELCOME BACK, 6:22 AM ON THIS FRIDAY||WELCOME BACK,",8562
