id,timestamp,token,manual,time,lines,views
m3nxiiViuwE,212.1,2:53pm,true,2:53pm,"for all these different surveys that I'm filling out||Currently 2:53pm||We just went ahead and finished that introductory survey,",1882623
m8zK4Spu5vw,697,2:53pm,true,2:53pm,"Bass was opened and the weapons were removed||The time was 2:53pm , the two eldest brothers||arose from their seats with shotguns in hand",176477
-Gc1JQOzDPM,280.3,2:53 PM,true,2:53pm,"At the time of this recording,||the casket was predicted to arrive at 2:53 PM ,||what did I say about timing,",1207410
s_wuzlzhXKs,156.7,2:53 PM,true,2:53pm,A healthy ride on horseback around my domain||follows from 1:19 to 2:53 PM Another bout of inspiration from 3:12 to 4:07 PM||From 4:27 to,1081214
ikjRReJ8dLA,88.6,2:53 Pm,true,2:53pm,studying the system and gathering data||By 2:53 Pm local time the plane took off from St johns bound||for the emptiness of the,193923
MbrtALnOBPI,74.2,2:53 PM,true,2:53pm,"one is from Donald Trump Jr||Himself at 2:53 PM during the capital riot, Donald Trump Jr||Sent a text message to Mark Meadows that",155873
CMbDzaKn2fA,13,2:53 PM,true,2:53pm,ROBERT ERB GETS ON A BUS IN||DUNDALK AT 2:53 PM ON JUNE 7||POLICE SAY MOMENTS EARLIER HE,43375
0j8xY_H4wog,151.7,2:53 pm,true,2:53pm,"hello and welcome to a new vloooog||the time is currently 2:53 pm||i haven't done much at all today, if I'm being completely honest",25939
mZFZ2VGEigo,345.3,2 53 PM,true,2:53pm,with her last text to him being a||heart to Jimmy that was sent at 2 53 PM using||this police were able to track where her cell,36684
fxSLBui7JQg,430,2:53 PM,true,2:53pm,"but it's going to go void of course,||9:21 AM Pacific Time until 2:53 PM Pacific Time then it goes||into Taurus",4699
oGLOyIH2KbY,17.3,2:53 PM,true,2:53pm,THIS WAS THE FIRST WEEK OF SCHOOL||NOW POLICE ARE STILL ON THE SCENE SHOTS RANG OUT AT 2:53 PM JUST A SCHOOL LET OUT FOR THE DAY AND LET’S TAKE A LOOK AS IT HAPPENED RIGHT OVER THERE ACCORDING TO CITY POLICE||COMMISSIONER MICHAEL HARRISON AS SC,2111
D0h0wreFyHw,73.2,2:53 PM,true,2:53pm,"The day, March 26th, 2020,||the time 2:53 PM Eastern and as the pandemic forced millions||of Americans into a second straight week of",7909
cPvbVq-1v8U,28.2,2:53 PM,true,2:53pm,SAYING AROUND||2:53 PM ON SUNDAY THE KERN||COUNTY SWAT,1650
2E2K_RU40Ow,1126.5,2 53 pm,false,2:53pm,never texted me back||2 53 pm that was her last text he texted||exit again an hour later and i said,1681243
WwoPljaz-dY,657.1,2 53 PM,false,2:53pm,song Ricardo makes one last declaration||this death is for you Bjork at 2 53 PM I||remember you comes to an end and Ricardo,1446823
_jzZx-eVr2w,172.4,2 53 pm,false,2:53pm,just texted her and she replied with a||heart emoji that was around 2 53 pm and||14 minutes later Abby's cell phone,600942
1U3rufQv4Cs,380.2,2 53 PM,false,2:53pm,and force the rules on August 23 2006 at||2 53 PM 4chan founder Moon posted the||following morning participating in,734313
