id,timestamp,token,manual,time,lines,views,category
qPPzLksAP4E,626.3,8:10pm,true,8:10pm,Pumpkin scream in the dead of night||Now the parade is only performed once at 8:10pm Since the parade route at Disney California adventure is much longer and wider than Disneyland,462409,19
gwy33UHPQD0,708.7,8-10pm,true,8:10pm,"start date is in October, and the possible airing days are Tuesday and||Wednesday at 8-10pm Eastern, with the show also airing live in the UK||Thank you for watching, and",205383,17
H-QB62Rze-Q,208.9,8-10pm,true,8:10pm,"’s weekly TV||show kick off on Wednesday October 2nd, 2019 - and will air from 8-10pm Eastern||Meltz",123329,17
Z13EDyWFZzE,527.3,8-10pm,true,8:10pm,"in October the feeling is millions of people are going to be watching||wrestling from 8-10pm on Fox, and||Impact",116203,17
zZ0hrlvJVi8,765.5,8-10pm,true,8:10pm,"forward, instead of premiering between 5-9pm pst, I'm going to premiere them between 8-10pm pst||You can just do a quick Google search to see how that corresponds to",29764,24
42A7QSzO290,15.9,8-10pm,true,8:10pm,"brand once again||though both shows continued to see a decline in viewers for their 8-10pm broadcasts||The latest edition of Dynamite drew 1 01 million fans, down from last week",22612,24
v3jal-EkkhY,645.6,8:10PM,true,8:10pm,8:05PM “妙” and “法” : represents Buddhist sutras||8:10PM “Boat”: represents the legend of a famous monk||that chanted sutras being saved from a,25226,24
F28otZb-LyM,57.3,8 10pm,false,8:10pm,after getting to your post at||approximately 8 10pm did you observe||kelly thomas in the parking lot of the,43339,25
hyo-77_mr5I,370.2,8 10pm,false,8:10pm,from the sea oh my how long do I||the last we landed at 10 8 10pm do I the||lasso 6am oh my oh my all right air duct,21055,20
8gfV1IwFWuc,579.3,8:10 pm,true,8:10pm,we came to make video Sunset||It's 7:10 pm and Sunset is at 8:10 pm But i can't see sun anywhere why ?||From evening you were taking name of,1051426,22
0tLGnDMXhF8,99.5,8 10 pm,true,8:10pm,windows were quote way too dark and requested||his driver's license that was it 8 10 pm as||clabber search for his license Wilkie then,271014,27
