id,timestamp,token,manual,time,lines,views,category
JKBJW7IglDg,202.7,5:20pm,true,5:20pm,"translating documents and so on||In general, I have to work from 8:30am to 5:20pm||and lunch break is from 12:00 to 12:50",948314,19
tKtBgo3tK58,447.4,5:20PM,true,5:20pm,Sorry to everyone for making you wait||TIme is 5:20PM I am late because I have to take Amina with me||I have released this,584594,19
RJPUXswwKXc,514.5,5 20pm,true,5:20pm,"digging out and filling with steel plates and gravel||The water was shut off at 5 20pm||The residual fires would burn for another 6 days, hindering recovery work, finally being",643057,27
LvG7EcRLuT0,74.3,5:20PM,true,5:20pm,SPOTTED LEAVING HIS HOME IN||EAST OAHU AT 5:20PM AND||RETURNING AT 6:47PM THE NIGHT,139324,25
iJm170iffME,457.7,5 20pm,true,5:20pm,"So basically it was disintegrating, from the inside||By 5 20pm there wasn’t enough mass left, to slam to the ground||The walls were like",53970,28
5p3KbGxpjLE,748.7,5:20pm,true,5:20pm,"my head is Nine Arch||5:20pm||I feel like this is too much, this is too much",40256,24
xfwiTaXo77k,231,5:20pm,true,5:20pm,"are lovely here, we're waiting for our turn to go in,||our turn is 5:20pm to go in the ice bar||I have a gold coin for a free cocktail",26526,19
wpocbVXZVSo,29.3,5:20pm,true,5:20pm,"Uhh yeah, it's late guys||It's 5:20pm and I'm just now starting to vlog||I think Tiffany got one clip of",25684,22
TVpoSJCdjV0,427.8,5:20pm,true,5:20pm,now we will see driving||bus has 1st hold at 5:20pm at hotel saiprasad||10 minute hold is over,40003,19
kYlin9s-qik,1197.3,5:20 PM,true,5:20pm,"- So it's Sunday now||And it's already 5:20 PM||Honestly, we have not been doing much of anything today,",508199,26
HNM6wUfxejo,573.3,5:20 pm,true,5:20pm,"In his description, he writes: “Encounter out side my window north of the city at 5:20 pm and at 5:30pm it suddenly disappeared it was in the sky for more than",342285,24
LE4DLAxPfR8,7.2,5:20 PM,true,5:20pm,"music playing||RECORDING: Next message sent at 5:20 PM||NARRATOR: Maria Sanutti-Spencer doesn't want a divorce,",274881,1
-oSKO0YgAHo,398.1,5 20 pm,true,5:20pm,"are six trains in total, this is the time-table||The last train leaves at 5 20 pm First-class ticket fare is Rs 305 for adult and Rs 180 for child||For",288848,22
3QneKTijVZU,117.6,5:20 pm,true,5:20pm,For my Hyderabad bus||As of now time is 5:20 pm My bus is the 5:30 pm bus||from Panjim bus stand,237076,19
GssKabl8jo4,279.7,5:20 PM,true,5:20pm,"turned back||At 5:20 PM , the family called law enforcement and reported the girls missing||Law enforcement begin searching almost",192978,27
BYPpAxQJjAY,337.8,5:20 pm,true,5:20pm,"and gas to push back protestors||At about 5:20 pm , two hours into the chaos,||a traffic camera captures footage of John Sanders",100101,25
9WQsi1ENmeg,575.5,5:20 PM,true,5:20pm,"- Definitely should||Okay, well, my wrist has told me that it's 5:20 PM and I've ordered dinner in the real world||So I'm gonna go check",93985,28
hKcb9549IJA,371.8,5:20 pm,true,5:20pm,"disappearance, police found that a call had||been made from Lee's cell phone at 5:20 pm on that day||That call had connected via a tower 13 miles from the shopping",58737,24
kHVGA7q4HZ4,56.4,5 20 PM,true,5:20pm,"STREET||THIS WAS AROUND 5 20 PM ON SATURDAY WHEN THE SUSPECT||42 YEAR OLD GLENN, NEIL, JUMPED",49913,25
