id,timestamp,token,manual,time,lines,views
OTPQATsEAGE,325.7,5:50pm,true,5:50pm,The time is-||5:50pm||What?,469014
OTPQATsEAGE,334.2,5:50pm,true,5:50pm,"Vicki||I got 5:50pm||- So, you beat me by five seconds?",469014
d0LyDmiAw64,790.3,5:50pm,true,5:50pm,very good person||I wanted to finish before 6:30pm but the time now is 5:50pm but he told me that he has a car and he would drop me and,244322
4YpOxafyW_8,118.8,5:50PM,true,5:50pm,"where two of them also died||Around 5:50PM ,||police in the Buckhead neighborhood",116474
ITS37obK9FU,155.8,5:50pm,true,5:50pm,"Pretty cool||It's currently 5:50pm and I just ended my lessons for the day||So yeah I'm done with my lessons, today was a very long day,",38995
83Dcvtq-M34,269.6,5:50PM,true,5:50pm,And AC control||5:50PM on time departure||Goodbye LA downtown skyline,59068
099_u4SBKy0,129.4,5 50pm,true,5:50pm,you are on time at 5 50pm as you said||hey||i have asked to you to prepare a story for a,22870
099_u4SBKy0,735.7,5:50pm,true,5:50pm,Hi||Look here Am at 5:50pm as I told||What,22870
vPNh7vlNYlM,15,5:50pm,true,5:50pm,I'm back on river banks||Unfortunately I can detect from 5:20 to 5:50pm only||Let's just try,18060
4FfBONXtJdw,1243.7,5:50pm,true,5:50pm,"because you only have 1 hour 45 minutes tops||I say that because 5:15 - 5:50pm is Bruce||Pitcher’s closing keynote, which once again,",17198
4FfBONXtJdw,1258.9,5:50pm,true,5:50pm,"’s hope everyone is immediately ready to||go, because Bruce has just 35 minutes until 5:50pm||when closing messages will start, which is where,",17198
4FfBONXtJdw,1294.1,5:50pm,true,5:50pm,"happen at lightning speed, because it’s scheduled||for just 20 minutes from 5:50pm - 6:10pm||Then finally you can tell the huddled masses",17198
e_NhQ4q5j4E,800,5 50pm,false,5:50pm,this is a setup||up guys it's currently 5 50pm just woke up for the sunrise starting to||get a little,10933
ij28Me6pAD0,77.6,5:50 PM,true,5:50pm,"THIS IS THURSDAY, JULY 28,||AROUND 5:50 PM||EVENTUALLY, THE TEENAGERS",1630371
6N3rC-F_wUI,222.1,5:50 pm,true,5:50pm,"on Friday, then you catch the 10:40 United flight||to Houston, connect to the 5:50 pm United flight to Mexico City, then get dragged off||at 8:05 with just enough",1364462
IqWCjCZpGcw,81.8,5:50 PM,true,5:50pm,holidays and discovered her body||They were called to the home around 5:50 PM||and discovered bulls had multiple wounds,129440
orlUDdeoxZQ,92.3,5:50 PM,true,5:50pm,I poked my head outside of my tent||at like 5:50 PM just to check what the weather was doing||It was about 20 minutes before sunrise,1754106
iKqXn5mjXkY,4.7,5:50 PM,true,5:50pm,- All right||It is 5:50 PM||It is time to go antiquing,72185
VdpuXH6s6LM,37.3,5:50 PM,true,5:50pm,the morning at 6:25 and one in the evening||or afternoon which departs at 5:50 PM That's a good news because it's one of the signs that tourism is,37956
XybZYrnyiW4,10.7,5:50 PM,true,5:50pm,Text SKY012 txt||Krish Murali Eswar uploaded an item Computer • Thu 5:50 PM||Text SKY012 txt,26417
28U8OUpYt6Y,381.8,5:50 pm,true,5:50pm,glad I left on time||So I made it back on time||It's just 5:50 pm The plan always is to get back on time before 6 pm at least when,36974
YOXcsv-TfKc,782.7,5 50 pm,true,5:50pm,undefined 5 50 pm and it is monday one of spring||Pretty early||We can clean a little bit,17817
ZnnqZMZHMto,87.9,5 50 PM,true,5:50pm,SAYS SHE WAS BITTEN HERE AT||ABOUT 5 50 PM YESTERDAY SHE WAS||TAKEN FROM THE SCENE IN CRITICAL,17203
0mRsafh7M2Q,134.1,5:50 pm,true,5:50pm,"but then, volcanic tremor at the volcano once again increased||Suddenly, at 5:50 pm local time, a second eruptive fissure formed, but this time on||the southeast flank of",72431
8RUt0An0kjM,511.8,5 50 PM,true,5:50pm,otherwise called chippy from going to paint in||the parish it supported around 5 50 PM resident||from Flintstone Drive in Elton Park heard loud,17919
QQgNLC5HaNE,222.1,5:50 PM,true,5:50pm,case this is kind of how they got the timeline||so at 5:50 PM Noah is seen on CCTV he is on his||bike and he's going down,16640
lMrfqL1R6lY,956.1,5:50 PM,true,5:50pm,"GUEST ROOM –||5:25 PM – 5:50 PM||The baby crawls around the room, seemingly at random",21866
-5idPqAlLGU,533.1,5 50 pm,false,5:50pm,the decision to completely evacuate was||taken at 5 50 pm but this was too late||at 5 52 pm the sampoon department store,1599427
hv3CZqJ8qdY,621.4,5 50 PM,false,5:50pm,tooth and nail for so long I slept at||noon but then I arose at 5 50 PM stirred||by a most unwelcome and hideous sound,900255
9M9_pd8zskk,285.4,5 50 pm,false,5:50pm,resulting in substantial bodily harm on||february 5th 2022 at approximately 5 50 pm lvmpd patrol officers were dispatched to||a local hospital where a person was,437876
U3fnWYx0Q8k,177.4,5 50 pm,false,5:50pm,on top of the phone||keith notified the police at about 5 50 pm and they started investigating||a witness had seen sherry running on,321429
5Suu2zf6ie8,30.4,5 50 pm,false,5:50pm,youngin was gunned downed outside his||home according to reports at about 5 50 pm on that fateful day the Bogalusa||Police Department received several calls,312845
CiUxaApgWSk,1171.2,5 50 pm,false,5:50pm,watches recovered from her victims all||stopped at 5 50 pm marking the time they were thrown into||the sea,294236
nDispPISYM4,224.6,5 50 PM,false,5:50pm,on Saturday at a local hospital which||officers were dispatched to around 5 50 PM Pacific Time Camaro was arrested on||Sunday at 3 30 p m Pacific time after,256073
4IV6RdPd86w,1121,5 50 PM,false,5:50pm,overwhelming neighborhoods the||evacuation order came finally at 5 50 PM but by that point residents had already||started taking fate into their own hands,248331
EgxavrIx8tU,208.9,5 50 PM,false,5:50pm,at a local hospital which officers were||dispatched to around 5 50 PM Pacific||Time Tamara was arrested on Sunday at 3,205632
cCs9fAkqEyg,1880.8,5 50 PM,false,5:50pm,brunt the complete brunt of the impact||5 50 PM the force of the crash is||devastating,192505
4QSGi70yJWo,677.2,5 50 PM,false,5:50pm,call but did not find anything just a||few hours later at around 5 50 PM sheriff's deputies received another||report of shots fired at the property,189821
