id,timestamp,token,manual,time,lines,views
gpgYYNGQNzc,446,10:32am,true,10:32am,"orders||But at 10:32am the trap door was released,||and the rope stretched under Wirz’ Weight, and he",45076
q3cEp6v4U5Y,231.9,10:32am,true,10:32am,"at a Luxury Central London Store||Police were called to The Hour House at around 10:32am this morning||Tuesday May 28th, where",13751
q3cEp6v4U5Y,301.4,10:32am,true,10:32am,Where are the other Three - Metropolitan Police?||The Police were called at 10:32am on Tuesday||May 28th Following reports that men armed with weapons drove to the premises,13751
M3kDXuzTFwc,4.4,10:32am,true,10:32am,"On Friday March 13 at 10:32am , an email was sent from the state of Illinois to practically||every vendor they had",11714
HSAtSZD6-vY,234.4,10:32 AM,true,10:32am,chicken or meat once a week are now maybe doing it once a month||8: 10:32 AM||doing it once a month,194917
6aYwUxsdkGw,150,10:32 AM,true,10:32am,12 July||10:32 AM||Well,34594
J1y_svfKLQM,2141.4,10:32 AM,true,10:32am,"phone view||And you'll see that 10:32 AM , I||have received an email-- or I have received",17670
n1Mwc_81i1U,123.5,10:32 AM,true,10:32am,"what’s the harm?||So at 10:32 AM I left the text message||“Hello, I can’t login into my account”",10257
9x40iETsQ2s,248.7,10 32 am,false,10:32am,reports||but more police were dispatched at 10 32 am arriving at the school at 10 35||classes were changing over people were,316851
YArog-tTr10,157.9,10 32 am,false,10:32am,pier the coal starts taking on fuel at||10 32 am when refueling begins Ensign Drew||Triplett visits commander lippold and,344061
sc6kr8wfWC4,1167.4,10 32 am,false,10:32am,of b2 we're given this in the||question as well when it says at 10 32 am the number of bacteria in the sample||was 1 million 540 800 so we can,77219
PaSvRA-UYuA,303.9,10 32 am,false,10:32am,school that morning||and at 10 32 am was actually dispatched||to the old gym,56967
gpgYYNGQNzc,449.3,10 32 am,false,10:32am,executed for simply following orders||was at 10 32 am the trapdoor was||released and the Rope stretched and,45076
8udyIzunMXc,370.2,10:32 am,false,10:32am,look at the book Betsy all right so||10:32 am brought food for peeing left so||I must be the same day I must be,32307
Ki6u-moRCTE,341.6,10 32 am,false,10:32am,included its first commercial flight||taking off from Shanghai at 10 32 am and||landing in Beijing at 12 31 PM the c919,26158
8p2AG4eRJK0,118.2,10 32 am,false,10:32am,is||the plane took off from Kathmandu at 10 32 am it was scheduled to land at||Pokhara at 10 58 a m Pokhara was in,22534
7RNF4-wkAzM,517.3,10 32 am,false,10:32am,executed for simply following orders||with the 10 32 am the trapdoor was||released and the Rope scratched and,18132
cuZzRwGmHs4,268.4,10 32 am,false,10:32am,in and I want us to load the date he||said this 10 32 am 16 11 2013 16 of||November 2013 we are still in November,10926
eqXZqWaNm38,1522.4,10 32 am,false,10:32am,router log he is at home||10 32 am shenan asked Chris to send her||some pictures of the girls saying,14021
C2pj4CVPH2w,69.6,10 32 am,false,10:32am,for questioning this interrogation||starts at exactly 10 32 am and will last an entire hour and 49||minutes for almost two hours detectives,14741
ibxKEqxARkE,43.6,10:32 a m,true,10:32am,"I'm Melody Pendras||It's March 11th, 1994, 10:32 a m||This is day one of the oral history project",2727340
Yi192ETw7mM,564.9,10:32 a m,true,10:32am,"that I just made||In 2002, June 17th, 2002 at 10:32 a m is when the last document in the My Documents folder||was modified",210430
bHulHb1mN5Y,162.5,10:32 A M,true,10:32am,"BOMB AT THE STATE DEPARTMENT,||THE MALL IS ON FIRE, AT 10:32 A M , THE PRESIDENT WAS ON||THE PHONE WITH THE BUNKER IN THE",44305
bHulHb1mN5Y,161.6,10:32 A M,true,10:32am,"BOMB AT THE STATE DEPARTMENT,||THE MALL IS ON FIRE, AT 10:32 A M , THE PRESIDENT WAS ON||THE PHONE WITH THE BUNKER IN TH",44305
g2mYgU9re48,43.6,10:32 a m,true,10:32am,"I'm Melody Pendras||It's March 11th, 1994, 10:32 a m||This is day one of the oral history project",29588
LA6MWVHPEc0,529.2,10 32 a m,false,10:32am,two locomotives running back to back||10 32 a m and another light engine moves||out of the yard,1372326
UaPgxshaNUs,416.2,10 32 a m,false,10:32am,as she reached the narcotics control||bureau office at 10 32 a m the confessions the names continued to||tumble out,418884
O1ybh5wjGzA,257.4,10 32 a m,false,10:32am,being hunted down by the prowling zeroes||at 10 32 a m aircraft from the yorktown||locate the japanese carriers but instead,420550
poaSrVlu4rY,1.8,10 32 a m,false,10:32am,at 10 32 a m on tuesday when riya chakrabarti stepped||out of her car at the ncb office||the,272809
nkhj3PBHJdw,1442.5,10 32 a m,false,10:32am,equipment like everything||time check 10 32 a m plan to get out||here by 11 30 before it rains because it,258568
KfpuygHhbSo,1102.8,10 32 a m,false,10:32am,course none of this debate mattered to||captain virtsu was hanged at 10 32 a m on the 10th of november 1865 at the old||capital prison in washington d c,329157
Yi192ETw7mM,564,10 32 a m,false,10:32am,going to be the document that i||just made and 2002 june 17th 2002 at 10 32 a m is when the last document in the||my documents folder,210430
