id,timestamp,token,manual,time,lines,views,category
wgpjaR9ZMhQ,140.8,4:59pm,true,4:59pm,"with the initial troop deployments, the first one||beginning at 4:59pm with a 400 man battalion of||the 202nd Paratroop Brigade dropping near Mitla",122237,27
I_KWhIKFKAU,976.3,4:59 pm,true,4:59pm,"except for that guy in your office||who sent a work email at 4:59 pm||You go, ""No, we're not reading it, Carl """,375779,23
t0E0_-M1Hmw,483.4,4:59 PM,true,4:59pm,that will become relevant a bit later||At 4:59 PM the North Port Police Department||sends its first BOLO over the teletype machine,351005,24
yKaHMqfrPrk,356.3,4 59 PM,true,4:59pm,video from her school bus showing her getting||off the bus outside her home at 4 59 PM that day she was wearing jeans a white T-shirt||a jacket and pink purple,306354,24
3qHuL56fiXA,744.2,4:59 PM,true,4:59pm,"21st, authorities released video footage showing Madalina exiting||a school bus at her stop at 4:59 PM||This was the last independently confirmed",184113,24
tIzSzb3SeqU,54.1,4:59 PM,true,4:59pm,GOING TO BE||AT BALLY'S CASINO HOTEL IN VEGAS AND THE MEDIA MEETING IS 4:59 PM PACIFIC BUT I WANT YOU TO GET THEIR 1230 IF YOU CAN||MINGLE,54130,25
78vZtoVui7I,2444.6,4:59 PM,true,4:59pm,"4:59 that day I gave the speech at 9 AM in Amsterdam and at 4:59 PM in DC,||they put in a patent for everything I had said||It didn’t",49012,27
9SyHYAFxQfU,648.9,4:59 pm,true,4:59pm,just presses the accelerator and drives straight through the turning||The phone shows it is 4:59 pm and 59 seconds||The clock hits 5:00 pm,42744,24
o-voQj70udQ,2228.9,4 59 pm,false,4:59pm,lunch||the clock on my phone said 4 59 pm i watched the seconds tick down on the||clock by my desk,2691798,23
RgS-2dXzX34,656.2,4 59 pm,false,4:59pm,edwards pulls into the driveway||at 4 59 pm he chases jenny||into the house she runs to her brother,1886854,25
VRasMyDIwck,382,4 59 pm,false,4:59pm,oh i'm always here at disney world on||friday at 4 59 pm oh well can you help me find daddy i||lost him well no i don,1160638,24
alcVZZuj_WE,44.2,4 59 pm,false,4:59pm,time prohibit games from kicking off||before two so two it is at precisely 4 59 pm this game will end six minutes||later at 505 pm,673287,17
9dTGD7m9p60,1817.4,4 59 pm,false,4:59pm,4 59 okay||4 59 pm and what's your name real quick faith||winter,633740,25
