id,timestamp,token,manual,time,lines,views,category
s22_Hz1nJ00,168.8,12:43 AM,true,12:43am,"Snapped this||shot of it next to its elder sibling at 12:43 AM ,||began a play session that lasted for seriously",625287,20
JNBzRwfla_Q,82.7,12:43 am,true,12:43am,"The captain does not respond||12:43 am they were getting close to Cincinnati northern Kentucky international airport, they||were at 4000 feet",294704,28
QepWGLlqWT8,244.7,12-43 AM,true,12:43am,THE RADIO AT 12-43 AM --||IT WAS CALLED OVER THE RADIO AT,157412,25
QepWGLlqWT8,244.9,12-43 AM,true,12:43am,--||IT WAS CALLED OVER THE RADIO AT 12-43 AM -- ACCORDING||IT WAS CALLED OVER THE RADIO AT,157412,25
QepWGLlqWT8,244.9,12-43 AM,true,12:43am,-- ACCORDING||IT WAS CALLED OVER THE RADIO AT 12-43 AM -- ACCORDING TO||IT WAS CALLED OVER THE RADIO AT,157412,25
QepWGLlqWT8,244.9,12-43 AM,true,12:43am,-- ACCORDING TO||IT WAS CALLED OVER THE RADIO AT 12-43 AM -- ACCORDING TO A,157412,25
QepWGLlqWT8,245,12-43 AM,true,12:43am,IT WAS CALLED OVER THE RADIO AT 12-43 AM -- ACCORDING,157412,25
QepWGLlqWT8,245.1,12-43 AM,true,12:43am,TO A CAD||12-43 AM -- ACCORDING TO A CAD,157412,25
QepWGLlqWT8,245.2,12-43 AM,true,12:43am,-- ACCORDING TO A CAD||12-43 AM -- ACCORDING,157412,25
QepWGLlqWT8,245.4,12-43 AM,true,12:43am,TO A CAD REPORT||12-43 AM -- ACCORDING TO A CAD REPORT PROVIDED,157412,25
QepWGLlqWT8,245.4,12-43 AM,true,12:43am,-- ACCORDING TO A CAD REPORT PROVIDED||12-43 AM undefined,157412,25
QepWGLlqWT8,245.5,12-43 AM,true,12:43am,-- ACCORDING TO A CAD REPORT PROVIDED BY||12-43 AM -- ACCORDING TO,157412,25
QepWGLlqWT8,245.6,12-43 AM,true,12:43am,A CAD REPORT PROVIDED BY THE||12-43 AM undefined,157412,25
QepWGLlqWT8,245.9,12-43 AM,true,12:43am,-- ACCORDING TO A CAD REPORT PROVIDED BY THE MAYOR||12-43 AM undefined,157412,25
QepWGLlqWT8,246,12-43 AM,true,12:43am,-- ACCORDING TO A CAD REPORT PROVIDED BY THE MAYOR||DETECTIVE||12-43 AM -- ACCORDING TO,157412,25
QepWGLlqWT8,246.1,12-43 AM,true,12:43am,A CAD REPORT PROVIDED BY THE MAYOR||DETECTIVE MYLES||12-43 AM undefined,157412,25
xkEdagu81XY,138.4,12:43 am,true,12:43am,"in the line of duty by an intoxicated gunman||A 911 call, placed at 12:43 am , reported that a man was banging on doors in a Fulton County||neighborhood, while firing",83179,24
mBt7befzuJY,230.7,"12:43, AM",true,12:43am,"BROADCAST, THE SAME WARNING AGAIN||NO RESPONSE 12:43, AM THE LEAD||AGAIN",67687,25
mBt7befzuJY,232.3,"12:43, AM",true,12:43am,"THE LEAD||AGAIN||NO RESPONSE 12:43, AM THE LEAD F-16 ASKS THE",67687,25
mBt7befzuJY,233.2,"12:43, AM",true,12:43am,"THE LEAD F-16 ASKS THE||12:43, AM THE LEAD F-16 ASKS THE A WAX||F-16",67687,25
ubgC-GOY1Uo,759.8,12 43 am,false,12:43am,driveway just as the uber pulls up over||two hours later at 12 43 am on saturday||january 28 2017 devine and elaine,272860,27
Tyh0m30W7y4,11.1,12:43 am,false,12:43am,guys so it is||12:43 am so today's video is strictly||about eyeshadow and not just any,244071,26
QV0qxyixVOo,478.7,12 43 am,false,12:43am,and my sister's gonna help me with that||it's 12 43 am right now||and yeah i have a full face of makeup on,237028,22
buHUaj7E4I4,470.9,12 43 am,false,12:43am,Paddy sent her last message to someone||at 12 43 am stating okay kinda scared||can't sleep worried what crazed drug,251260,24
OpgHF4THFJ8,1035.1,12 43 am,false,12:43am,right now at||12 43 am got a banana in the right hand||and a popsicle in the left,112641,24
LYFl2oSx2y4,393.5,12 43 am,false,12:43am,through this a little bit because it is||12 43 am i need to be awake in about||four four and a half hours so i,93980,20
hIabyNaeBs8,839.5,12 43 am,false,12:43am,annoyed Sheila stormed off Tommy arrived||at the resort at 12 43 am on August the||12th just a few hours after his,167897,22
sSbpMPIYBuQ,349.4,12 43 am,false,12:43am,county sheriff's department received a||call of dv at about 12 43 am when||deputies arrived at the actors topanga,86396,17
w4-BC9XumGY,352.2,12:43 am,false,12:43am,after three minutes||12:43 am naka hapana no confirmation||through effects now fully verified my,78898,26
OXBVsd7A7hI,3070.1,12:43 am,false,12:43am,you guys still on the sidewalk I mean||yeah 12:43 am see that yeah||this day,54868,27
Bm6reyzvfMg,186.9,12 43 am,false,12:43am,given the height of your floor||at 12 43 am the advice changed||dramatically and kate and other lismore,47808,25
QxFV8X9_T8Y,369.8,12 43 am,false,12:43am,control his lust anymore||12 43 am hanada hum do you want water||yeah here thanks hugs hinata's back saku,43928,22
-sZSeBYyFhU,235.4,12 43 am,false,12:43am,minutes||so that takes them to roughly around 12 43 am then at 1 12 a m she calls chris||and she speaks with him for,33985,24
GeayF65-mQw,336,12 43 am,false,12:43am,called manuel's cell phone eight times||between 12 33 am and 12 43 am on may 8||2012 just before he was killed,46742,27
UnLLUMC6ZyU,926.7,12 43 am,false,12:43am,him away he was put on a ventilator at||12 43 am a half hour later he had no||pulse for 26 minutes doctors tried to,23867,22
cuxvtKBKa8A,2262.5,12 43 am,false,12:43am,show you in a sec||12 43 am again||on november 16 1996 1996 was a busy year,23631,28
l1n198R30V8,1173.7,12:43 a m,true,12:43am,"I hope you, guys, enjoyed this video||It is now 12:43 a m I'm going to be up at 6:00 a m||and I'm off",47335,22
m6ZYrYptKu0,74.8,12 43 a m,false,12:43am,first||12 43 a m after apparently checking for||a pulse the frat boys lift danny off the,5925459,25
dEhOfC0KUKw,30.5,12 43 a m,false,12:43am,number 5 AC and Carolyn worthy there's||12 43 a m on October 16th 1989 when||firefighters rushed to the worthy home,1664907,24
R-lmunO6Om8,242,12 43 a m,false,12:43am,other officers he'd been shot it was||called over the radio at 12 43 a m according to a cad report provided by||the mayor detective miles cosgrove fired,360137,25
5YLGUyBH6tQ,39.9,12 43 a m,false,12:43am,county dispatch received a call at||approximately 12 43 a m what we have of the incident that||occurred prior to that,334981,25
qcbVe4ycW8E,133.3,12 43 a m,false,12:43am,peep out the apartment you know||let's see what she working with it's 12 43 a m I'm gone soon because it's dark||as hell unless maybe it's a,480652,20
QepWGLlqWT8,239.9,12 43 a m,false,12:43am,then told other officers he'd been||shot it was called over the radio at 12 43 a m according to a cad report provided by||the mayor detective miles cosgrove fired,157412,25
AvAYpB6jvGg,533.5,12:43 a m,false,12:43am,honestly oh come on||what time is it 12:43 a m now after||this song gets done playing when they,83900,20
TKaIZ2sSivE,281.1,12 43 a m,false,12:43am,county sheriff's department received a||call of dv at about 12 43 a m when||deputies arrived at the actor's tapanga,61162,25
jj84uJr_HSk,243.1,12 43 A M,false,12:43am,car Fentanyl and methamphetamine||and he was pronounced dead at 12 43 A M and he passed 20 years to the day that||my husband passed away,83267,1
IK5zhV_AzdM,882.7,12 43 a m,false,12:43am,embarrassment for the Nazis Spearfish||reached the designated place at 12 43 a m on the 26th of September just two||minutes later the tribal class,99307,24
2tdZImiP1qo,1904.4,12 43 a m,false,12:43am,foreign||all right guys so it's currently 12 43 a m if you want to sleep||you don't want to wake up you know so,134864,24
l1n198R30V8,1175.5,12:43 a m,false,12:43am,now||12:43 a m I'm gonna be up at 6 a m||and,47335,22
vZfzsOBpxrw,1093.3,12 43 a m,false,12:43am,Connor's phone as well this phone showed||that on November 27th at around 12 43 a m he messaged to a Snapchat group that||had five other people in it he wrote,50187,22
pFEaL6Q5H60,656.2,12 43 a m,false,12:43am,that's some pretty good reaction time||and it was like it was like 12 43 a m when i got the email so||i mean i'm pretty sure there's probably,33722,28
6iqXaBEMloE,554.5,12 43 a m,false,12:43am,sleeper||it was around 12 43 a m sitting on my||phone watching YouTube to pass time,84638,22
