id,timestamp,token,manual,time,lines,views,category
JQfniiD4qGw,57.9,9:27am,true,9:27am,"Better not end up in the dark ages||Transport to 9:27am , yesterday||gasping",6513344,24
XuyaqvQ2_pg,402.9,9 27am,true,9:27am,The bag was already here||And the suspect bought it at 9 27am||-That gives us a specific time frame to work on,251373,24
XuyaqvQ2_pg,431.2,9 27am,true,9:27am,"know that the suspect bought a luggage and a jig saw||from Haniffa's at 9 27am||Yes, and we found the footage of the suspect",251373,24
XuyaqvQ2_pg,447.6,9:27am,true,9:27am,"So, they bought two saws on the same day||a jig saw at 9:27am , and a bow saw almost 2 hours later?||I guess they would have used the",251373,24
wicJxvlS0pE,79.5,9:27 am,true,9:27am,Better not end up in the Dark Ages||Transport to 9:27 am Love this filter||Gym bod,869018,24
36lg28M3Hb0,191.5,9:27 AM,true,9:27am,"to Climb and Navigate mode||At 9:27 AM ,||the plane reached the cruise altitude of",865083,24
n9VZhXbKdTU,1222.1,9:27 am,true,9:27am,"The||train was finally taken out of service at 9:27 am ,||leaving no casualties but 200 people in serious",2059234,24
_QIU5-I3sxA,194.9,9:27 AM,true,9:27am,"chuckle||You don't miss a piece||???: Conversation recorded: April 3rd, 9:27 AM Phoenix: As you can hear from the victim's own words the electronics were removed",67821,22
2TxK0LXfwNI,525.8,9 27 am,false,9:27am,and that was posted on april 14||2014 at 9 27 am then another tweet went out he said||stretch gang,725685,22
36lg28M3Hb0,193.5,9 27 am,false,9:27am,to climb in navigate mode||at 9 27 am the plane reached the cruise||altitude of 38 000 feet,865083,24
pkzbDOQUjo4,442.4,9 27 am,false,9:27am,satellites||was launched from french guiana at 9 27 am on august 22nd||the fairing a cone which protects the,420716,28
KfvijN7Gw9w,475.2,9 27 am,false,9:27am,at 6 27 am||really 9 27 am pittsburgh time any||thoughts feelings emotions mean,97651,22
4Jbdm3wSY_E,1540.2,9 27 am,false,9:27am,there guards though usually there Oh||April 19 9 27 am just Court fan lobby||number two um oh my god is my I got a,86263,20
VVp7p-0H-04,16.8,9:27 am,false,9:27am,feel really American right now so yes||9:27 am I'm a cracking out another video||for you hopefully this is a band you,70912,24
DIX0l6Ti49M,9.4,9 27 am,false,9:27am,if we can do it and for your reference||it is 9 27 am right now||i've got several pieces of scrap 3 4,39882,26
V66zUb4EW2Q,14.6,9 27 am,false,9:27am,slack this video title idea came to me||at precisely 9 27 am the very second i woke up and||i'm pretty sure this is also the,37352,20
eJF1KbWplKY,10.2,9:27 am,false,9:27am,cooler is up to 60 degrees||it's 9:27 am so I'm heading out this is road next to||Lake Erie the lake is,36387,26
ZkCrOfO_Vfk,23.6,9 27 am,false,9:27am,good morning||9 27 am major coming up||we have a tier list groups are now as,21489,20
fFgGyrIvN1A,2077.8,9 27 am,false,9:27am,transition zone moon rise 6 56 moon set||9 27 am we always talk about how when the||moon's,34657,24
7PlJMArDQ6Q,121.2,9 27 am,false,9:27am,the first two medics to arrive||came around 9 27 am so about just two minutes after||the shots were heard however when police,23163,19
EYuymHFF838,26.7,9 27 am,false,9:27am,i'm at 664 dollars in sales||it is 9 27 am and let me go ahead and||refresh the screen because it's always,25415,22
_IIZvJKMBUU,395.1,9:27 a m,true,9:27am,time machine||Transport to 9:27 a m||yesterday,5480929,22
izijC2yyMCQ,827.6,9:27 a m,true,9:27am,Better not end up in the Dark Ages||Transport to 9:27 a m||yesterday,2463593,24
bj3Wd4T6H8o,85.8,9:27 a m,true,9:27am,Better not end up in the Dark Ages||Transport to 9:27 a m||yesterday,160862,24
j9A4MKJR-L0,1726.4,9:27 a m,false,9:27am,workout sorry||September 5 9:27 a m beep Your Honor I||think this makes it clear the clock work,1857094,20
kfW-Q3jV5Is,44,9 27 a m,false,9:27am,that airplane but welcome here to las||vegas it's currently 9 27 a m i got to||be back here at 4,1673867,2
mBFPgj6rQCI,522.3,9:27 a m,false,9:27am,know we'll see||wait why does it say 9:27 a m but it||says lunch time which is okay now it's,1580522,20
C9Oy4S2MQoo,147.7,9:27 a m,false,9:27am,I'll be waiting Maya conversation||recorded September 5 9:27 a m conversation recorded so I'm assuming||that is more abby dance september 5 8 57,1232300,20
PQuOP-EGcuc,207,9:27 a m,false,9:27am,waiting Maya conversation recorded||September 5th 9:27 a m blue crap gotta||turn that talking lot off this phone the,1067082,20
hhcbcvGgi94,1257.7,9 27 a m,false,9:27am,around 10 minutes after receiving the||call from the bank at 9 27 a m several||marked and unmarked cars were on their,983760,24
-QvEZoPy96g,145.5,9:27 a m,false,9:27am,I do meditation all right||it is 9:27 a m I just slept for nearly||10 hours that is insane I can't even,856175,26
6H5wWKfowJA,431.9,9:27 a m,false,9:27am,luggage and a chick saw from money files||at 9:27 a m yes a final rotation of the||suspect a sitting tree F hardware shop,863861,27
PKkSr2ItvB4,86.2,9:27 a m,false,9:27am,to get this vlog started so right now it||is 9:27 a m it is Friday honestly I'm||not complaining that my class got,725421,26
