id,timestamp,token,manual,time,lines,views
KOKkExqCuow,1505.7,11:08 am,true,11:08am,"am and exited at 11:07 am with loss||And the I bought call at 11:08 am , and five min later at 11:13 am I again exited an over- trade||And",1658641
2WkkkZ5N08c,1062.8,11:08 am,true,11:08am,"and the market broke the resistance at 11:05 am||At 11:08 am , more resistance brokeout||We can do buying here",55576
Wp5ENQqw7QU,35.8,"11:08, am",true,11:08am,"today on April 14,||2023 at 11:08, am the||Montgomery County Sheriff's",84150
f0kgNayzAUM,2078.6,11 08 am,false,11:08am,into the car||at 11 08 am he viciously attacks molly mclaren||stabbing her 75 times,2387441
Bnj0dL6Z7t0,331,11:08 am,false,11:08am,traveling westbound at approximately||11:08 am the detective observes the||vehicle turn into the parking lot at 70,415716
th-JKe455Og,67.4,11 08 am,false,11:08am,wednesday october 28th||it is 11 08 am and||37 degrees and uh partly sunny,194573
M2tuMT0USsk,448.6,11 08 am,false,11:08am,it's unclear what dina's response to||this message was then at 11 08 am felicia sent a text to her sister kelly||asking her to come pick her up,66218
SzJsg1rQp3c,680.9,11 08 am,false,11:08am,london love in another vlog but she was||born april 1st 2022 at 11 08 am and she||was seven pounds seven pounds seven,65902
SRNDl3q5yXI,2078.6,11 08 am,false,11:08am,into the car||at 11 08 am he viciously attacks molly mclaren||stabbing her 75 times,57561
ZN1aZyelfbI,18.3,11:08 am,false,11:08am,along with me it is currently||11:08 am getting a little bit of a light||start to turning on my camera but,42361
G-TlVhh97SE,278.6,11 08 am,false,11:08am,down||so at 11 08 am i burst out||a beautiful handsome little boy,39481
_dnFmg4aJUw,85.8,11 08 am,false,11:08am,and what i am so passionate about it is||currently 11 08 am and my appointment is at 11 45||to go get all of my stuff so,30815
XyKRYhdViHw,54.2,11 08 am,false,11:08am,my phone right here it is december 21st||at 11 08 am right now and like i said||the goal is to make 100 profit within,31066
aNFRZHkT4zE,504.2,11:08 a m,true,11:08am,"this warning was never received, so they had no idea this was coming||CHRIS: At 11:08 a m||things started shutting down",77606
aNFRZHkT4zE,556.3,11:08 a m,true,11:08am,"to trigger when a certain condition occurs||This logic bomb was set to trigger at 11:08 a m||on August 15, 2012, with the instructions",77606
vr1FcwY94YY,156.3,11:08 a m,true,11:08am,"world’s most valuable company||That August, Iranian hackers flipped a kill switch at precisely 11:08 a m , unleashing||a simple wiper virus onto 30,000 Aramco computers and 10,000 servers that",15719
wkTXNkRhScs,139.5,11 08 a m,false,11:08am,so it's not||morning eleven this morning 11 08 a m must be nice to sleep in that hot so i||can i can see,799698
UFfRqYnujPc,656.4,11:08 a m,false,11:08am,confidence||October is he 11:08 a m district court||mr,576192
YN9Tt7pzRsg,75.5,11:08 a m,false,11:08am,records their plane left Puerto Rico at||11:08 a m Monday destination Titusville||Florida but two hours 22 minutes into,249532
za4ZJINhgn8,212.5,11:08 a m,false,11:08am,one that is the lowest price we||have you will get in Las Vegas at 11:08 a m in the morning care about the||cheapest price I kind of want to get,240718
JLomVcQMP1U,473.8,11 08 a m,false,11:08am,international airport where the local||time is approximately 11 08 a m we'll be taxiing for a few more||minutes so please remain in your seats,166301
-wVm8xgh16M,88.2,11 08 a m,false,11:08am,today is saturday february 26th it's||about 11 08 a m and i am currently||at the c4 house,98048
Op2gBE0Ewrs,24.7,11 08 a m,false,11:08am,like if you enjoyed the video so right||now it is officially 11 08 a m and my||flight doesn't take off until later on,90415
3odEpuWGNAU,195.4,11 08 a m,false,11:08am,book it the next flight is at 12 30||PM there's a one at 11 08 a m although||it's 10 54,144834
VeSosoaZBXU,9.5,11:08 a m,false,11:08am,of our top flight records their plane||left Puerto Rico at 11:08 a m Monday||destination Titusville Florida but two,79968
VeSosoaZBXU,334.4,11:08 a m,false,11:08am,records their plane left Puerto Rico at||11:08 a m Monday destination Titusville||Florida but two hours 22 minutes into,79968
aNGa9LxIykQ,3029,11:08 a m,false,11:08am,it's okay I'm it's um||11:08 a m so we have to take my||daughter to school here in a little bit,64359
LWkOWprhCCI,40.1,11:08 a m,false,11:08am,a flat tire||11:08 a m tow truck driver James||Richards arrives to help at around the,41614
vr3L8Ocsl0o,136.2,11 08 a m,false,11:08am,10 20 a m p m lens uh||11 08 a m is the time that he leaves the||airport and around 12 45 to 50,37864
BMTwUqFGsfo,216,11:08 a m,false,11:08am,claiming I mean in his days ago he||contacted us at 11:08 a m yesterday the date of his flight||fact we have that information doctor and,29977
vJ84AUgTu7s,88.2,11 08 a m,false,11:08am,it's 11 a m||11 08 a m today we have a guest||fibula what's up thanks for having me,30320
GHOyX0uIRPw,1777.3,11 08 a m,false,11:08am,left puerto rico||at 11 08 a m monday destination||titusville florida but two hours 22,29903
ZlYm0JQzoHE,555.5,11 08 a m,false,11:08am,four days they knew four days it's||documented he sent a text message at 11 08 a m on Friday saying that he||wouldn't be able to you know at me so,21129
bCAgx0SPDd4,224.3,11 08 a m,false,11:08am,according to flight records their plane||left puerto rico at 11 08 a m monday destination titusville florida||but two hours 22 minutes into the flight,20959
khLjeE_pqoY,22.3,11 08 a m,false,11:08am,the first report of a possible fire went||out at 11 08 a m smoke no flames boulder||park ranger kelly mcbride i'm in the,22341
JNsSqIT5gmg,287.9,11 08 a m,false,11:08am,he's claiming that we knew this day||tomorrow he contacted us at 11 08 a m yesterday the date of his flight we have||that information documented and we will,16016
JdLt3VVu1wE,385.6,11:08 a m,false,11:08am,Wow it's gone windows update your device||is up-to-date plus check today 11:08 a m so we're gonna get out of here and||restart our computer for the changes,16107
yk8-IakTFyw,59,11 08 a m,false,11:08am,um um||388 here was another nice one at 11 08 a m uh when bitcoin was 23 000 i don't know||that's how much i,19836
lSPA3r7TV8Q,1394.2,11:08 a m,false,11:08am,be on them in this household anymore her||it is 11:08 a m and Jennifer was in the||bathtub because she was really stinky,18799
HpiSBnDsT7w,7.8,11:08 a m,false,11:08am,today is Friday May 24th it is currently||11:08 a m I'm about to head out the||door and go to CrossFit I decided that,13021
JQnUPgPvV7k,750.6,11:08 a m,false,11:08am,her Range Rover left the parking garage||at 11:08 a m at 3:14 p m||the director,13606
xGZkYdxrnOM,1122.5,11:08 a m,false,11:08am,enter we can see we have the first||snapshot here which was created at 11:08 a m so I can actually enlarge the||window here so it looks a little better,13110
btYBWljXlJE,292.8,11:08 a m,false,11:08am,within your life I'm really going and||moving with that now at 11:08 a m Eastern Standard Time that is when the||void of course comes in during this full,11018
dQ9oRZxynAs,116.4,11:08 a m,false,11:08am,at a more reasonable||11:08 a m so that's it for our day mode||settings for our evening mode I want,14927
