id,timestamp,token,manual,time,lines,views
5H4ubohVxXo,784.7,2:25pm,true,2:25pm,Kirra away||The ambulance arrived at Kirra's house on Beenham Valley Road at about 2:25pm||And she,235770
zOCkTBuY3Lw,207.4,2:25PM,true,2:25pm,28 people in Moldova experienced||sudden deaths between 2:25PM and 3:49PM||Investigation suggests that no contact of,86330
s4IHrGZ09Aw,382.6,2: 25 PM,true,2:25pm,"day||Right now, it is 2: 25 PM , so I've been going||through the whole day still on the Internet, still doing",345490
9wvrn_0Zu3k,188.9,2:25 pm,true,2:25pm,Kirra away||The ambulance arrived at Kirra's house on Beenham Valley Road at about 2:25 pm||On their,281739
ySdYMMNz1sY,141.3,2:25 pm,true,2:25pm,"among others||At around 2:25 pm , Broken Arrow law||enforcement attempted to serve the warrants during",166396
4FpHGHZVIso,116.9,2:25 PM,true,2:25pm,party trip||For going to the time settings trip over to I don’t know 2:25 PM check this up||They've managed to create drama with this and I cannot stop,123479
oE1C3wFdiZU,536.8,2:25 PM,true,2:25pm,"'t it,||what time it is where you are, but where I am, it's 2:25 PM||So we'll set the date and the time",61468
Zq62BAnPzBQ,95.4,2:25 PM,true,2:25pm,It's 2:25||2:25 PM ok on the dot?||On the dot,97325
AZHVx8bELJM,650,2 25 PM,false,2:25pm,about her school day it was a normal day||around 2 25 PM she left the school and||got on the bus like she always did and,1387932
bJ5IeOR0A2M,453.6,2 25 pm,false,2:25pm,mistake||at 2 25 pm he reported up the chain of||command that he had seen a red banner,1310525
aMhI70KUAzw,347.7,2 25 pm,false,2:25pm,to slow down||1 33 to 2 25 pm a british stock trader||working out of his parents house,649894
a7-16f4SK4o,244.1,2 25 pm,false,2:25pm,news of the japanese attack reached the||president at 2 25 pm at the start of world war ii paul h||douglas was a middle-aged college,497490
74Yzz_wLp2s,630,2 25 PM,false,2:25pm,on my way so this is when the||setup happens on March 14 2016 at 2 25 PM she texts him from her burner number||she says you cutest hair says thanks my,397462
OStSsOQSWSM,318.4,2 25 pm,false,2:25pm,lieutenant charles taylor was scheduled||to take off at 2 25 pm from the fort lauderdale naval air||station it was a routine training flight,309584
x6w2h8vHqIs,264.9,2 25 PM,false,2:25pm,constitution||and one minute later at 2 25 PM the||United States Secret Service was forced,283868
5H4ubohVxXo,787.1,2 25 pm,false,2:25pm,the ambulance arrived at kira's house on||bender valley road at about 2 25 pm and she was flown to the gold coast||university hospital,235770
cdb6tgHVVoI,761,2 25 PM,false,2:25pm,and fire pits they take pictures of one||another documenting their stay at 2 25 PM a photo is taken of faith in||Christina posing with enlarged,216851
5XvYEjIbQEU,354.9,2 25 PM,false,2:25pm,eat we actually haven't had breakfast||what time is it 2 25 PM Stewie's first||class was at 10 10 40,218401
q5F67ab141Q,36.2,2 25 pm,false,2:25pm,Celtic sports and social club at around||2 25 pm on Sunday they had their hoods||up and face covered,223046
Z9RmuXFr0vs,58,2 25 pm,false,2:25pm,out the game i've not||locked in the game at all it's already 2 25 pm and yeah i slept more today because i||just wanted to rest up so,191732
68i7lU2cYmM,1699,2 25 pm,false,2:25pm,prepaid and printed||after the second customer was after 2 25 pm my co-worker a work wife will call her||lynn asked me if i wanted,150822
h2pG3Kc7vJQ,22.6,2 25 pm,false,2:25pm,sensitive viewers on april 28 2021||at approximately 2 25 pm officers||assigned to van nuys division responded,152464
uSk9YHNaXc8,66.8,2 25 pm,false,2:25pm,two which had been found in the river||wire at 2 25 pm on Sunday||he compared dentition and restorative,126291
lC6h4MTgLKE,200.1,2 25 pm,false,2:25pm,would later verify that she sent two||text messages to her cousin one was at 2 25 pm telling her to get her swimsuit on||and another at 2 28 pm asking did,120254
43v9Fhl-1pk,303,2 25 pm,false,2:25pm,a series of breaches followed||at 2 25 pm rioters reached the east side||doors to the rotunda,111547
fRsv3_9T3Ic,1817.9,2 25 pm,false,2:25pm,yes||2 25 pm on august 18 at brisbane's eagle||farm a heavily backed unknown bush,108704
7YO5-zab_gg,82.3,2 25 pm,false,2:25pm,two||at 2 25 pm on 9 11 2012||and she was,100158
9jU3fFtrt9g,281.8,2 25 PM,false,2:25pm,exclamation point||one minute later at 2 25 PM the United||States Secret Service was forced to,108333
8ePTEtVRGCM,236.1,2 25 pm,false,2:25pm,spread it to other people now back to||the video at 2 25 pm on october 22nd in||1983,97650
w1jZkeY-YhE,91.1,2 25 pm,false,2:25pm,reschedule so my flight right now is for||2 25 pm yeah so we're just having checked in if||I forget it for my epoxy,89304
jWJVMoe7OY0,1369.8,2:25 p m,true,2:25pm,"yet wave?”||At 2:25 p m , there’s another major breach on the opposite||side of the building, the east side",8332272
