id,timestamp,token,manual,time,lines,views,category
D16Pm_5GomY,591.9,10:22 PM,true,10:22pm,"a scale of 1 to 10, make the comment now, let's see||It is 10:22 PM||Ow",5485116,23
0DwG_MP5TbE,2474.7,10:22 PM,true,10:22pm,"passed, again with no accounting for the plane's whereabouts||At 10:22 PM , Sullivan contacted the Miami tower once more||This time he filed a flight plan for",552527,24
ZdcKmaAB0HQ,1673.3,10 22 pm,true,10:22pm,this where were her movements which route was she||taking investigators found that at 10 22 pm on may||19 2008 rebecca appears alive and perfectly fine,187106,27
Vj5WCJQsnD8,0,10 22 PM,true,10:22pm,last night at 10 22 PM I got the scariest block||of emails I have ever received in my life Nintendo,94630,20
CEBWtmcsAl4,89.2,10 22 PM,true,10:22pm,"On Saturday, January||21st 2023 at approximately 10 22 PM officers from the Monterey||Monterey Park Police Department",83907,25
CEBWtmcsAl4,895.4,10 22 PM,true,10:22pm,"ballroom in in Monterey Park||late last night, 10 22 PM Fire||department responded, found some",83907,25
VBSf2eL59Dw,650,10 22 PM,true,10:22pm,bed and according to the information presented||at trial at 10 22 PM Tammy's phone was active||and playing games this would be the 18th at 11,80518,24
nypXkhomHqE,146.7,10:22 PM,true,10:22pm,"He arrived||at Le Bourget Airport, in Paris, at 10:22 PM on Saturday May 21, 1927||He was greeted",105168,27
O-lVCgX3PLs,75.3,10:22 PM,true,10:22pm,LITTLE BIT AFTER 10:00||10:22 PM THIS EVENING||MORE THAN A FEW HOURS AFTER ONE,62039,25
ELOzp1pIT68,86.4,10:22 PM,true,10:22pm,">> EMERGENCY CALLS FLOODING IN||A 10:22 PM , SATURDAY||>> ADDITIONAL UNITS REQUESTED",51112,25
mR6lyVJQsco,7.9,10:22 pm,true,10:22pm,"More importantly, let's talk about you||Just signed a deal with 10:22 pm||- Yes",20243,10
jh2EuCsoKLE,1350.2,10 22 pm,true,10:22pm,the ship's ledger in her father's papers||the last entry was made at 10 22 pm 18||minutes and 9 kilometers before the tragedy,74140,22
ulNTYiqy6qU,486.2,10 22 pm,false,10:22pm,steered closer to altmark and over 30||British men boarded her at 10 22 pm while historians disagree on who started||the fight the British quickly gained the,937860,27
ZPMXCTD-b38,15,10 22 pm,false,10:22pm,this evening or last night actually at||approximately 10 22 pm officers from the Monterey Park Police||Department responded to a local business,358903,25
y8Z0aybuuMA,102.9,10 22 PM,false,10:22pm,directly by two torpedoes||at 10 22 PM Laconia transmitted a||distress signal and while additional,238463,27
ZdcKmaAB0HQ,1673.3,10 22 pm,false,10:22pm,were her movements which route was she||taking investigators found that at 10 22 pm on may 19 2008 rebecca appears alive||and perfectly fine in the video,187106,27
vbJBfACsjiA,94.2,10 22 pm,false,10:22pm,hour or so||at 10 22 pm she called david again they||spoke for a minute he was talking very,167448,24
13H0Hhyaj9M,208.1,10 22 pm,false,10:22pm,the launch of the antares rocket was||scheduled at 10 22 pm despite being expected to be a routine||launch like the other four antares,178553,27
9VlUoLFMYz4,697.4,10 22 pm,false,10:22pm,still see everything in it||i looked at the time it was at 10 22 pm my to stay until 11||i looked around,200630,24
fbjwaTnBX5E,136.3,10 22 pm,false,10:22pm,sotheby's auction that is for one nft||and universal's next gen label 10 22 pm that's the label will spearhead the||effort for now this musical group,139776,28
hArle7L0sHE,755.4,10 22 pm,false,10:22pm,another ride on my new Steed we set off||for car Spire 10 22 pm I Dismount my horse at soy and sinkhole||at 12 30 am because I don,122571,20
Vj5WCJQsnD8,0,10 22 PM,false,10:22pm,last night at 10 22 PM I got the||scariest block of emails I have ever||received in my life Nintendo,94630,20
-k-LIMuoUJ8,468.6,10 22 PM,false,10:22pm,and here is how jahaus piece is coming||along it is 10 22 PM Chris and I are||heading home now we're getting gas,95709,22
VBSf2eL59Dw,651.4,10 22 PM,false,10:22pm,her back to bed and according to the||information presented at trial at 10 22 PM Tammy's phone was active and playing||games this would be the 18th at 11,80518,24
y60Cf0zB9vo,909.3,10 22 pm,false,10:22pm,lindsay joe rimer was 13 years old when||she was murdered sometime just after 10 22 pm after being sighted leaving a spa||convenience store on crown street in,64162,24
MwhYjJA3_eY,170.5,10 22 PM,false,10:22pm,is seen joining them at the bar||between the times of 8 58 pm and 10 22 PM it appears that Karen had six drinks||and one shot so seven drinks total,57760,22
K2a5RNTaBgk,258.6,10 22 pm,false,10:22pm,monday spacex is tarjaning saturday at||10 22 pm eastern for liftoff of 54 star||sats from slick 40,52366,28
b4UqNXydomM,123.1,10 22 PM,false,10:22pm,the suspect had entered the Monterey||Park dance hall before 10 22 PM local||time opening fire during Lunar New Year,43135,25
HWej_PD3YGs,63.7,10 22 pm,false,10:22pm,drive||wow it's been a while it is now 10 22 pm we got to the hotel||it was quite a process um they like temp,48884,22
OwSYHrK3YMQ,30.9,10 22 PM,false,10:22pm,know about this horrific event there was||at around 10 22 PM local time on||Saturday when a gunman opened fire,33556,25
-19LfTwpWzQ,119.9,10 22 PM,false,10:22pm,dance studio during a lunar New Year||celebration in Monterey Park at 10 22 PM Saturday night you have 10 unresponsive||inside and you have two that are still,31785,24
ywiP3m7L95k,91.9,10 22 PM,false,10:22pm,dance studio during a lunar New Year||celebration in Monterey Park at 10 22 PM Saturday night you have 10 unresponsive||inside and you have two that are still,25980,24
