id,timestamp,token,manual,time,lines,views
w6TtIMeBEvc,697.9,6:16pm,true,6:16pm,"back, it would be lighter||Later in the winter, the sun wouldn't set until 6:16pm||People might even be out of",37191
w6TtIMeBEvc,699.2,6:16 PM,true,6:16pm,it would be lighter later in the winter||The sun wouldn't set until 6:16 PM||People might even be out of work by then,37191
vLSZSCXnfTM,238.5,6:16 PM,true,6:16pm,SUNSET IS AT 6:16 PM OUR FORECAST||TUERDAY IS AT 6:41 AM AND SUNSET IS AT,12415
vLSZSCXnfTM,238.5,6:16 PM,true,6:16pm,OUR FORECAST||TUERDAY IS AT 6:41 AM AND SUNSET IS AT 6:16 PM OUR FORECAST||TUERDAY IS AT 6:41 AM AND SUNSET IS AT,12415
vLSZSCXnfTM,240.2,6:16 PM,true,6:16pm,OUR FORECAST||TUERDAY IS AT 6:41 AM AND SUNSET IS AT 6:16 PM OUR FORECAST TONIGHT,12415
vLSZSCXnfTM,240.3,6:16 PM,true,6:16pm,TUERDAY IS AT 6:41 AM AND SUNSET IS AT 6:16 PM OUR FORECAST TONIGHT CALLS||TUERDAY IS AT 6,12415
vLSZSCXnfTM,240.4,6:16 PM,true,6:16pm,:41 AM AND SUNSET IS AT 6:16 PM OUR FORECAST TONIGHT CALLS FOR||TUERDAY IS AT,12415
vLSZSCXnfTM,240.5,6:16 PM,true,6:16pm,6:41 AM AND SUNSET IS AT 6:16 PM OUR FORECAST TONIGHT CALLS FOR AN||TUERDAY IS AT 6:41 AM AND SUNSET IS,12415
vLSZSCXnfTM,240.5,6:16 PM,true,6:16pm,AT 6:16 PM OUR FORECAST TONIGHT CALLS FOR AN 80||IS AT,12415
vLSZSCXnfTM,240.6,6:16 PM,true,6:16pm,OUR FORECAST TONIGHT CALLS FOR AN 80||IS AT 6:16 PM OUR FORECAST TONIGHT CALLS FOR AN 80||IS AT,12415
vLSZSCXnfTM,242.4,6:16 PM,true,6:16pm,OUR FORECAST TONIGHT CALLS FOR AN 80||IS AT 6:16 PM OUR FORECAST TONIGHT CALLS FOR AN 80||COVERAGE,12415
vLSZSCXnfTM,242.4,6:16 PM,true,6:16pm,OUR FORECAST TONIGHT CALLS FOR AN 80||COVERAGE||IS AT 6:16 PM OUR,12415
vLSZSCXnfTM,242.5,6:16 PM,true,6:16pm,FORECAST TONIGHT CALLS FOR AN 80||COVERAGE OF||IS AT 6:16 PM undefined,12415
vLSZSCXnfTM,242.6,6:16 PM,true,6:16pm,OUR FORECAST TONIGHT CALLS FOR AN 80||COVERAGE OF RAIN||IS AT 6:16 PM OUR FORECAST TONIGHT CALLS,12415
20oIFjIPCfI,1850.2,6 16 pm,false,6:16pm,lot he was arrested and handcuffed on||the spot at 6 16 pm one of his male relatives was in the car||with him,6789182
FIbRhqZDePg,5,6 16 pm,false,6:16pm,on july 23rd at 6 16 pm wellington||police officers were called to a||residence on cortland street after,4291621
0UN3M5Dim2c,449.9,6 16 PM,false,6:16pm,penitentiary in Bonne Terre Missouri at||6 16 PM local time on Tuesday the 7th of||February 2023,269999
D57ffX5BMf0,490.6,6 16 PM,false,6:16pm,these sold today||6 16 PM though||might be a bit tough to get new,171601
cuChrGCzkuA,514.2,6 16 pm,false,6:16pm,bernaphone who is pinged at the galleria||mall and the call was made at 6 16 pm then tarika makes a bunch of calls to||andre while still sitting in the mall,85796
IAaMCh-v554,185.9,6 16 pm,false,6:16pm,place||at 6 16 pm he shot and mortally wounded||a 66 year old woman named kate shepard,81564
pVIzca8juhA,131.8,6 16 pm,false,6:16pm,yes sir no sir three bags full sir guys||the group leader arrived at 6 16 pm lack of punctuality was another thing i||have no patience for,102411
YA5DKaealzI,125.5,6 16 pm,false,6:16pm,don't know how the lighting's gonna look||6 16 pm but i was just busy grinding all||day you made it up making big,93545
u5hdxJyVRfY,293.5,6 16 pm,false,6:16pm,the lethal injection was administered||and he was pronounced dead at 6 16 pm after the execution baltazar's attorney||Grant Jones said our system failed to,68827
fgZJrJMu7N4,559.4,6 16 pm,false,6:16pm,his car Chris departed for the last time||that day at 6 16 pm he was due to have||dinner with his girlfriend at 7 30 PM,66819
llkdiy1XuPs,1891.5,6 16 PM,false,6:16pm,then Jade responded asking if he can||come over at 6 16 PM Alan texted I have||a better idea but it can't be taken care,65300
Tn7s2NUGkeI,799.7,6 16 PM,false,6:16pm,while until about two months later on||May 29 20 2021 at 6 16 PM op would make||an update to everyone on a whole new,53701
O2ua0YMJ50o,533.3,6 16 pm,false,6:16pm,Brianna Brooks had passed away on||September 3rd of 2014 at approximately 6 16 pm Brianna Brooks doctor would declare her||brain dead and she would be removed from,242738
7rOw3RVFnLE,262.2,6 16 pm,false,6:16pm,administered and eight minutes later at||6 16 pm he was pronounced lifeless he||had proclaimed his innocence to the very,36497
rpItawi3QvM,214.2,6 16 pm,false,6:16pm,they complained and were standing along||the road at about 6 16 pm when they were pawns upon by arm||and including the boy,33196
lTozpgUOsg0,36.2,6 16 pm,false,6:16pm,let's get started||chris evans was born june 13th 1981 at 6 16 pm making him a gemini with a scorpio||rising,56921
QtALqY--hDw,467.3,6 16 PM,false,6:16pm,database but for the sake of example I||am filming this right now at 6 16 PM so||I'm going to quickly change this to 6 17,39770
1-HY2GLPOVg,3140.6,6 16 pm,false,6:16pm,the clock on the wall into my absolute||horror it was 6 16 pm on the dot the||news of a dangerous SCP on site spread,26466
uQYxKAi0mnI,110.8,6 16 PM,false,6:16pm,limit one transaction per barcode this||barcode will expire at 6 16 PM now here||are a few more limitations to keep in,28825
IsMdX93kXDo,767.3,6 16 pm,false,6:16pm,to lethal injection was then started||he was pronounced dead at 6 16 pm Johnson spoke to reporters afterward||he said that Turner showed signs as a,19270
L0EZpqyumXw,117.7,6 16 pm,false,6:16pm,in seaview gardens the police report||that about 6 16 pm the complainants were standing along the||roadway when they were pounced upon by,18903
RkMfQHe43ws,321.8,6 16 PM,false,6:16pm,then you have a civics||civil call at 6 16 PM request to speak||with officer about parking assignments,12356
lbhe36r3_wY,637.1,6 16 pm,false,6:16pm,that's it the procedure began and he was||pronounced dead at 6 16 pm Mississippi has executed six inmates in||2012,17483
yXQzyainSBQ,388.2,6 16 pm,false,6:16pm,depressed over the supposed loss of his||father the she left her shift early at 6 16 pm and drove her Jeep to the trailer||to comfort him when white arrived,22821
bMKiEZKTJlY,939.1,6 16 pm,false,6:16pm,the clock on the wall into my absolute||horror it was 6 16 pm on the dot the||news of a dangerous SCP on site spread,11600
VMmcd7FXPyo,588.7,6 16 pm,false,6:16pm,gonna set||at 6 16 pm there you go||i really like that feature that's pretty,21261
hLGXv_v8pYY,1677.7,6 16 PM,false,6:16pm,for a while until about two months later||on May 29th 2021 at 6 16 PM op would||make an update to everyone on a whole,11511
20oIFjIPCfI,1848.7,6:16 p m,true,6:16pm,into a McDonald's parking lot||He was arrested and handcuffed on the spot at 6:16 p m One of his male relatives was in the car with him||Not long after this,6789182
