id,timestamp,token,manual,time,lines,views,category
RSleYDBXMn8,57.9,4 12am,true,4:12am,"advantage of a shorter fasting day||Fajr is at 4 12am and Maghrib at||6 14am, which means that people in",191426,25
y8Tz0Y8tPC8,46.9,4 12am,false,4:12am,east towards the atrium 2 40 am bonnie||enters the east arcade 4 12am bonnie||enters monty golf this message was a,2927471,20
tHZHZzvXx1Q,434.8,4 12am,false,4:12am,atrium 2 40 a m bonnie enters the east||arcade 4 12am bonnie enters monty golf||wait so,1083729,20
ojwDeUyTf_s,839.8,4 12am,false,4:12am,heading east towards the atrium 2 40 am||bonnie enters the east arcade 4 12am bonte enters monty golf and that's the||last we see of him which if,1124103,20
z4od8zjKfz4,299.4,4 12am,false,4:12am,'s time to go home||I'll be back in tomorrow night it's j 4 12am wish I start so let's start with||party room 1 wait no Bonnie tonight,26736,20
AWwR0IF4B0A,825,4:12 am,true,4:12am,time anyone heard from Iwona||She was captured on cctv walking down seaside boulevard at 4:12 am This would be last known whereabouts of iwona||Her mother thought she was at Adria,961916,24
KW-AT4OSadU,844.7,4:12 AM,true,4:12am,"The video recorded on January 1st, 2022||at 4:12 AM has left both Debbie||and our audience searching for answers",462550,24
976XsiIxAyM,57.4,4:12 AM,true,4:12am,"shows that she was likely awake and||using the TikTok app at 4:12 AM||A surviving roommate who lived at the house,",151310,25
mBpFKQctxNk,249.4,4:12 AM,true,4:12am,"she was likely awake in using||the Tick Tock app at 4:12 AM||A surviving roommate who lived in the house,",134536,25
Dx_N3dA5AbU,356,4:12 am,true,4:12am,DoorDash delivery at 4 am for her and because she was on Snapchat||at around 4:12 am Had she and Ethan been fully asleep in her bedroom with the door locked—a,29318,24
SCF15lJQ5fo,24,4:12 AM,true,4:12am,Cell phone data also shows she was||likely awake at 4:12 AM and before this||a surviving roommate who lived in,27527,25
OZxvc5JdVmo,238.7,4:12 am,true,4:12am,I think the suspect ran into Xana who we know was up and about at 4:12 am using the TikTok||app on her cellphone and probably eating her DoorDash food||Maybe Xana,25655,24
FgeUQubEhLg,1035.3,4:12 am,true,4:12am,We know Xana’s cellphone showed that she was still using the TikTok app at 4:12 am Either spotting light streaming out from Xana Kernodle’s bedroom door or seeing Xana standing,22035,24
ALdzpjHF93s,63.1,4:12 AM,true,4:12am,"Shows that she was likely awake in||using the TikTok app at 4:12 AM||A surviving roommate who lived in the house,",21997,25
CqBVVLJbLR0,305.8,4:12 am,true,4:12am,"3 am, and San Dian is 72 minutes, so therefore Wu Jing San Dian means 4:12 am That’s how early emperors and officials started working in ancient China||There was another",23436,27
LEoyuePz1V8,125.4,4 12 am,false,4:12am,bonnie enters the east arcade||4 12 am bonnie enters monty golf||this note gives us the following points,4128567,20
PcEpaiL_ey8,128.6,4 12 am,false,4:12am,towards the atrium 2 40 am bonnie enters||the east arcade 4 12 am bonnie enters monty||golf and then the message stops there,2090046,20
4cGGxOQz5SM,548.4,4 12 am,false,4:12am,indicated she was likely awake and using||the tick tock app at approximately 4 12 am DM stated she looked out of her||bedroom but did not see anything when,1498349,24
b3xGITUvnjQ,256.5,4 12 am,false,4:12am,east towards the atrium 2 40 am bonnie||enters the east arcade 4 12 am bonnie||enters monty golf bonnie is wandering,1382111,22
O-Z200umYrc,158.5,4:12 am,false,4:12am,oh someone had to shiny oh my today at||4:12 am wait what did I just get what||did I just get another summer serpent,789239,20
gEoWIBxvM0s,790.2,4 12 am,false,4:12am,have been killed first because Zanna was||active on her phone at 4 4 12 am roughly||8 minutes after Brian allegedly arrived,689497,24
9oOLlA7L6ZI,455.2,4 12 am,false,4:12am,data reported being active on Tick Tock||at approximately 4 12 am now on one of||my previous videos my most recent video,488059,24
9oOLlA7L6ZI,484.6,4 12 am,false,4:12am,13 am to 4 17 am which||if she was active on Tick Tock at 4 12 am that means that she was more than||likely awake during this brutal attack,488059,24
