id,timestamp,token,manual,time,lines,views
ICou-8mdP2M,10.2,11:25am,true,11:25am,At around 11:25am on the 28th of April 1995 a group of students from the||Tai Poutini Polytechnic,822899
kZ3Qb-cC-j0,208.9,11:25am,true,11:25am,"during this time||At 11:25am on the 15th of March, the Hotel New World collapsed completely||The fall of the",407583
HC-AakNSYPg,493.1,11:25am,true,11:25am,"God, I love that song||At exactly 11:25am , the rest||of the Old Guard marches out of Clarence House,",76728
HC-AakNSYPg,493.1,11:25am,true,11:25am,"God, I love that song||At exactly 11:25am , the rest||of the Old Guard marches out of Clarence House,",76728
GpHea33tMZo,263.4,11:25am,true,11:25am,would be hanged the next day||At 11:25am further||tests of the gallows continued and before noon,11014
ktCTx-BcCIk,184.4,11 25am,true,11:25am,The market consolidated within a 0 6 price||range until 11 25am And it will be unrealistic||for anyone to be staring at the screen for 1,20554
6N3rC-F_wUI,203.1,11:25 AM,true,11:25am,"very day this video comes out—October 19th, 2017||You leave London Heathrow on the 11:25 AM Singapore Airlines Flight to Singapore arriving||at 7:30 AM the next morning, then just",1364462
09ZdlbKVU7Y,18,11 25 am,true,11:25am,'s let's cover this article||okay it's by wei g ma december 11th 11 25 am so we keep going okay so the queen's gamut has||been conquering netflix viewing,678363
8FAzeP1o2n0,274.5,11:25 am,true,11:25am,"on December 18th, 2012||It happened at exactly 11:25 am It was described as having emanated from the sky||above the city and had the",502941
-oSKO0YgAHo,849.7,11 25 am,true,11:25am,"is no shortage of time now||Look at the clock, the time right now is 11 25 am Earlier I was worried that Zhunka-Bhakri would take at least 15-20 minutes to",288848
ujxD1xPNbng,160.2,11:25: AM,true,11:25am,Turns out we only had to wait a little longer…||Evangeline was born at 11:25: AM I got to do skin to skin right away||Lots happened I didn’t record,267968
0V1_Mr_unTE,242.5,11:25 AM,true,11:25am,What time is it?||11:25 AM Did I do it?||Okay,38709
1tbBcrJ4KBI,268.7,11:25 AM,true,11:25am,", it thinks you already fell asleep then||Like today, it thought I was asleep till 11:25 AM , but I got up around 8:30 AM||It should have a feature like my",25206
2kjsfaM-MvY,1082.8,11:25 AM,true,11:25am,"vary from time to time||But here is one last look at the castle at 11:25 AM||on Thursday, the 25th of August, 2022",17938
foXqdLnWtmg,686.8,11 25 am,false,11:25am,oh look at me i'm so sad||wow every day at exactly 11 25 am my best friend agnes comes over to||my house,8430390
yZIgLDz2fv8,193.2,11 25 am,false,11:25am,lifeless in her room and she would go on||to be pronounced dead around 11 25 am but first responders said something||didn't feel right about this situation,7361635
clEkEWpo1I0,179.1,11 25 am,false,11:25am,conditions had improved drastically and||at 11 25 am john cobb and the crusader||were once again lowered into the lock,1402920
LV0l8OTvAVY,399,11 25 am,false,11:25am,39||a m then on the phone again at 11 25 am so the police thought hey he was in||the shop he was on the phone,692671
09ZdlbKVU7Y,18,11 25 am,false,11:25am,'s let's cover this article||okay it's by wei g ma december 11th 11 25 am so we keep going||okay so the queen's gamut has been,678363
0UIMuYvmA4U,447.8,11 25 am,false,11:25am,they spent 100 on gas and stefanos||texted his parents around 11 25 am and||they left the marina sometime before,651676
5dVQdbldDWw,257,11 25 am,false,11:25am,activity and that took my battery down||to 74 percent at 11 25 am by the time i||got to toronto,604739
M1W4em8ArWw,138.9,11 25 am,false,11:25am,your flight leaves from gate b19 and it||will begin boarding at 11 25 am your seat number is 14b||you'll need to go through security next,1226891
kZ3Qb-cC-j0,209,11 25 am,false,11:25am,the building during this time||at 11 25 am on the 15th of march the||hotel new world collapsed completely the,407583
rFLKjCYHSb0,229.4,11 25 am,false,11:25am,cross station and the last sighting of||him was of him leaving the station at 11 25 am at this stage the school tried to||contact andrew's parents to inform them,339448
HxIaVXzxoBs,431.5,11 25 am,false,11:25am,three days with the final victim being||found at 11 25 am on the 14th of May||in total 300 emergency workers would,296731
jvlKScosA4s,988.2,11 25 am,false,11:25am,the soldiers began testing the gallows||about 11 25 am the sound of the tests unnerved||all the prisoners,218434
_aX6eDtBuy0,23.8,11 25 am,false,11:25am,can see there's a clock over there it's||currently 11 25 am that means i have||until 12 25 pm to make my own version of,188485
89BmhRDl__E,344.2,11 25 am,false,11:25am,you have||she was born on june 13th at 11 25 am and she weighed eight pounds eight||ounces,161956
kcEZPRm4PN4,862,11 25 am,false,11:25am,the register Gosdin arrived at King's||cross station and 11 25 am he was seen||on CCTV leaving the station's main,156451
Kicdd7TO8GU,215.3,11 25 am,false,11:25am,oh my gosh it's like sucking in||11 25 am right now had to wake up||because i'm about to chef it up today,180557
