id,timestamp,token,manual,time,lines,views,category
EctRy915RxM,1956.2,4:14 pm,true,4:14pm,Okay and when is that?||Tomorrow afternoon at 4:14 pm||Okay,7828489,24
ga1DhWOpvEg,5.4,4:14 PM,true,4:14pm,"undefined 4:14 PM , March 10th, 2022||My name is Judge Barrett||We're on the record in 22",339980,25
g8EuDnATDKo,130.9,4 14 PM,true,4:14pm,through an opening in the rear of the community||On the same date at about 4 14 PM The female was captured on security camera||on lake Margaret circle,49233,25
CG7yAsNmSPE,248.2,4 14 pm,false,4:14pm,least seven additional locations||4 14 pm police scanners begin to light up with||chatters on something going down,842227,22
_SpxaTB1tgs,363,4 14 pm,false,4:14pm,at the hospital he was tragically||pronounced dead at 4 14 pm at just 17||years old it is widely believed that,356145,24
qUrSs0pPayY,233.4,4 14 pm,false,4:14pm,into play||i sent him a message july 7th at 4 14 pm i said hey||just saw your ad for the demon has it,306399,2
oAcji7ouMkg,1744.1,4 14 pm,false,4:14pm,earliest he could have been home||was 4 14 pm by then janet and ken were home and had||discovered christine was missing,289811,25
JbhUwOIFCCU,1479.4,4 14 pm,false,4:14pm,the evidence||at 4 14 pm on the 22nd of april 2016||phoebe arrived at the apartment where,232470,24
IZ-zhbqum3g,76.3,4 14 pm,false,4:14pm,wouldn't be until||4 14 pm later on that day where then||emergency services were called,69897,22
49YWeRgC2GA,823.3,4 14 pm,false,4:14pm,but not as beautiful as this shiny steel||we got another one it is 4 14 pm we got||45 minutes left until the commuter day,65029,20
fSdL2vgn448,86.3,4 14 PM,false,4:14pm,mounted in a circular configuration on||the bottom of the booster at 4 14 PM Eastern on a video feed provided by||SpaceX the engines roared to life for a,45960,28
SuYHYVLY0cg,363.7,4 14 pm,false,4:14pm,douglas||at 4 14 pm the plane by now in an almost||vertical descent,55229,24
wxGGVEYQnbo,1531.2,4 14 pm,false,4:14pm,time 3 32 PM which means he couldn't||have returned home before 4 14 pm well after Christine's parents had||arrived at 4 10 pm,171500,22
opJI0AxB7-Q,558.5,4 14 pm,false,4:14pm,at about 4 27 pm at 70 east oak street||the recording goes as follows 4 14 pm dispatch||getting a person with a gun 57 east oh,43356,22
HX_P9PbVbVw,41.1,4 14 PM,false,4:14pm,of January was a particularly cold day||and the passengers on the 4 14 PM North||London Railway train from chalk Farm,94439,22
4KsDMRiMC9s,410.2,4 14 PM,false,4:14pm,exact we actually have a void of course||Moon that will last until 4 14 PM that||day this does go in line with the the,72230,24
4KsDMRiMC9s,425.1,4 14 PM,false,4:14pm,decisions so on that day from 2 38 in||the morning Pacific to 4 14 PM this time||what we want to do instead is to be more,72230,24
iYtRCTQSjG0,287.7,4 14 pm,false,4:14pm,later in the day||at around 4 14 pm as chair of the committee you brought||these two facebook comments to the,38656,25
XvQkO6d6CkY,133,4 14 pm,false,4:14pm,at about 4 27 pm at 70 east oak street||the recording goes as follows 4 14 pm dispatch||getting a person with a gun 57 east also,27628,22
ZcsEswyLk8U,575.3,4 14 PM,false,4:14pm,leaving only a few minutes later then 45||minutes later by 4 14 PM Jessica returns||back to the cafe now carrying three,31173,22
bpDS5vmed70,697.5,4 14 pm,false,4:14pm,look at the time first on your||left top you'll see that it is 4 14 pm we kind of started this virtual machine||around 4 pm so it took around 15,20361,28
4uuOiNqu9Uk,483.8,4:14 p m,true,4:14pm,Eastern||on that Sunday at the latest 4:14 p m||Eastern,240239,27
EctRy915RxM,1956.3,4 14 p m,false,4:14pm,goes over the school okay and when is||that tomorrow afternoon at 4 14 p m okay||great so the plant's cat,7828489,24
SYKPMzcBJ1s,16,4:14 p m,false,4:14pm,a wallet in here yes I said good||morning it is what time is it 4:14 p m actually you know what no today is not||my fault I had some editing and,2409290,24
mpOExcHxXs0,129.4,4 14 p m,false,4:14pm,as you can see i started hitting him at||4 14 p m so after i think||of 30 or 40 minutes,1605724,20
