id,timestamp,token,manual,time,lines,views,category
trNydu4pVNc,948.4,6:53 am,true,6:53am,"to confirm if they’ve sunk the Japanese sub||December 7, 1941, 6:53 am : 62 minutes||before the attack on Pearl Harbor",268351,27
qIwqrDyDxXA,144.2,6:53 am,true,6:53am,I want you to imagine the massive plane turning around to face the runway||At 6:53 am and 22 seconds the throttles were advnaced and the huge plane began to roll||down,170070,28
wR7JgwSUpWc,650,6:53 AM,true,6:53am,"one final point blank shot||As the clock ticks forward to 6:53 AM ,||the shooter sprints from Liz's body back to their truck",200132,27
MrKVTwl4ghc,15.8,6:53 AM,true,6:53am,"Let's get straight into it,||starting at 6:53 AM when our three-month-old decided||to start her day",141098,22
PbJrC3p6rIk,151.8,6:53 AM,true,6:53am,"Ward spotted and opened fire on a Japanese submarine off the coast||of Hawaii At 6:53 AM the Ward reported sinking the sub,||but decoding the message took time",92590,27
-A3IlRATIsI,214.1,6:53 am,false,6:53am,instructions like these they usually||think scatter my ashes at 6:53 am off||the western face of Mount Rainier using,11361511,22
g7JngMOUlbo,105.1,6 53 am,false,6:53am,mind i've i've gone crazy||i'm over here at the beach at 6 53 am talking to seagulls and||seals,1392249,22
VNVzy0zG5oM,318.8,6 53 am,false,6:53am,that what happened happened||at 6 53 am that morning as elizabeth was||outside a figure approached her,1204887,24
Km85SlPo3DY,285.8,6 53 am,false,6:53am,okay hear me out||scatter my ashes at 6 53 am off the||western face of mount rainier using my,791864,24
nhLi-_5WCd4,51,6 53 am,false,6:53am,scratched her face yesterday right here||it's 6 53 am whenever she wakes up||around this time like 6 a m and forward,561192,22
fTO3KP5NDaU,10.6,6 53 am,false,6:53am,52 am what||it's currently 6 53 am i totally not||just start recording reset my alarm and,437737,24
0-w_ALVnJyc,1180.4,6 53 am,false,6:53am,fridge||it's 6 53 am i have not started studying||instead i've been painting my fridge,296470,23
bOxowvzp2Co,92.7,6 53 am,false,6:53am,you have urethra cactus scatter my ashes||at 6 53 am off the western face of mount||rainier using my grandfather's favorite,177894,23
qIwqrDyDxXA,143.9,6 53 am,false,6:53am,plane lined up with the runway||at 6 53 am and 22 seconds||the throttles were advanced and the huge,170070,28
wR7JgwSUpWc,649.8,6 53 am,false,6:53am,final point blank shot||as the clock ticks forward to 6 53 am the shooter sprints from liz's body back||to their truck,200132,27
pN7CeQZKLDM,722.3,6 53 am,false,6:53am,guy reaches the threshold of his sanity||at 6 53 am he is sitting against the||wall,197475,24
_2LnEgI5eZw,264.5,6 53 am,false,6:53am,the shooter ran back to the pickup truck||and drove away at about 6 53 am three different neighbors called 9-1-1||after hearing the four gunshots,122747,27
99e3wtJpsLs,615.7,6 53 am,false,6:53am,just before the argument started around||6 53 am Khadijah had accused her husband||of cheating and posted a screenshot of,76756,24
25Y_SHajAPE,53,6 53 am,false,6:53am,usually think||scatter my ashes at 6 53 am off the||western face of mount rainier using my,57565,24
MM4odTfHeLY,35.8,6 53 am,false,6:53am,it's still um||6 53 am and i need to get ready by 8 because the||general orientation's at 8,47323,22
uoQ0yP85vfM,60.3,6:53 am,false,6:53am,like these they usually think scatter my||ashes at 6:53 am off the western face of||Mount Rainier using my grandfather's,34524,24
sJWum1JCE-k,150.5,6 53 am,false,6:53am,experience the the first was experience||at 6 53 am also in the western part of||Accra 10 kilometers away from Bali,25769,24
XIbK07I4QtU,498.4,6 53 am,false,6:53am,usually think||scatter my ashes at 6 53 am off the||western face of mount rainier using my,23266,27
-YNjnvTp0Yg,484.4,6 53 am,false,6:53am,i need to wake up and then i||remember waking up and the time was 6 53 am and i was supposed to wake up at 7 am so||what a weird first,32083,22
PJ9GO4PkQY0,2111.1,6 53 am,false,6:53am,siri what time is it||it's 6 53 am 10 minutes i've done 23 hours 50 minutes||so far i can do 10,85249,24
PjVYZ_F-Cf4,867,6 53 am,false,6:53am,hey siri sunrise time sunrise will||be at 6 53 am today||oh my gosh,24272,17
