id,timestamp,token,manual,time,lines,views
ONWW02pNvFk,1377.2,2:06pm,true,2:06pm,"In this shot: The alleged perpetrators||It’s 2:06pm||A convoy with refugees, at least 10 vehicles,",293462
qepcf8n3pYY,1199.4,2:06 PM,true,2:06pm,"organ in her body had been ruptured||She died just over an hour later, at 2:06 PM||It It got to be 4:30, 5 o'clock, so finally I called",372228
PPpIoYTqHVQ,56.2,2:06 P M,true,2:06pm,"BULLET-PROOF VEST, AND AN AR-15||AT 2:06 P M , AN UBER CAR PICKED||HIM UP, DROPPING HIM OFF AT THE",1275594
btNXswaX8oY,33.6,2:06 P M,true,2:06pm,IN HIS 40S AUTHORITIES WERE||CALLED TO MCKAY COVE AT 2:06 P M||FOR A DUMP TRUCK THAT WAS,10369
qepcf8n3pYY,1199.6,2:06 p m,false,2:06pm,organ in her body had been ruptured she||died just over an hour later at 2:06 p m it got to be 4:30 5 o'clock so||finally I called the Florida,372228
Uey_zHWJgHQ,1086.2,2:06 p m,false,2:06pm,gone very wrong on this routine trip||the last time April was seen was at 2:06 p m the same day cycling along the||country road in the direction of rough,207954
emcSX1kijXM,146.3,2:06 p m,false,2:06pm,to a hangar and the runway reopened at||2:06 p m it will stop an aircraft it will stop it||quickly it'll stop it safely,102683
eGCauDrpIYM,297.7,2:06 p m,false,2:06pm,recommended candidate it wants to||schedule me for today at 2:06 p m so||we're going to click schedule and you,39416
-5w8uxdxkHs,2136,2:06 p m,false,2:06pm,effect for all you point test States||until further notice at 2:06 p m central Daylight Time the ejected cloud||from the asteroid that struck Mexico has,24945
1Cf-biXZAGU,120.9,2:06 p m,false,2:06pm,that Home Depot pickup truck in Passaic||New Jersey at 2:06 p m he drove over||the George Washington Bridge at 3:04 he,13502
8VRI-bZ66ng,1378.4,2:06 p m,false,2:06pm,timeline as we have it now starts at||2:06 p m at which point the suspect||rents a large vehicle from the Home,10671
eav3vV2CCng,379.3,2:06 p m,false,2:06pm,contrary search for you I mean literally||they pronounced him dead at 2:06 p m I||mean what the fuck is really going on,10451
JXGMvkedBg8,1199.6,2:06 p m,false,2:06pm,organ in her body had been ruptured she||died just over an hour later at 2:06 p m it got to be 4:30 5 o'clock so||finally I called the Florida,18754
