id,timestamp,token,manual,time,lines,views
Etfqsh3lWrU,1174.3,12:01pm,true,12:01pm,"let's see if I can get this video done before it hits 12pm||or 12:01pm and thenit opens up IE||Now next up is DriveSpace 3, which as I mentioned",102100
-um7XpXAEJI,500.8,12:01pm,true,12:01pm,"arriving at the coasts of France, and||only nine made it to Amiens at 12:01pm||Pickard was leading the way, and",67895
VELMCG37d4Q,228.9,12:01 PM,true,12:01pm,"January 20th, 2021||You could do at 12:01 PM||Eastern",182284
fNzqnxQCanQ,105.9,12:01 pm,true,12:01pm,as they hadn't gotten clearance to proceed beyond the howard intersection point||At 12:01 pm still in the clouds flight 1866 reached the Howard intersection point and||they started flying,207887
B9DW6O8VvlQ,1361.8,12:01 pm,true,12:01pm,"It gives you a great target||Here it came after around 12:01 pm definitely||Look, the red candle was made but not the range",80156
u8gAWtarYxk,333.2,12:01 PM,true,12:01pm,"when you look back at how they cover||Donald Trump, if he came out at 12:01 PM||and said good morning, they'd say he's a liar",18730
hTSrxdIwQRA,806.4,12 01 pm,false,12:01pm,12 01 am is freaking midday not midnight||it it would be 12 01 pm or you can just||use military time like the rest of the,564386
HSMoDfl50TA,182.2,12 01 pm,false,12:01pm,13bnx and this is assuming that he||bought at the very beginning at 12 01 pm so let's say uh the option b is that tom||bids at um,156403
CqVw0ndsrnk,404.2,12 01 pm,false,12:01pm,this is so fun||the very first order she ordered at 12 01 pm to elaine||the gianna,110335
gdS36ZHXuJo,31,12 01 pm,false,12:01pm,time is at 601 a m so i will be here||from 601 until 12 01 pm and i'm just||here to wait and see if i get called for,42080
pYOcanTND2o,684.1,12 01 pm,false,12:01pm,thank you everyone||12 01 pm 05 a m yes||11 59 p m,12153
3ZheQ-ojh2U,439.1,12 01 pm,false,12:01pm,so he left san diego one time today||at uh 12 01 pm but he got it he left oceanside four||minutes late,12406
-_x18Oaa2sQ,506.6,12 01 pm,false,12:01pm,auction off the house||the time is 12 01 pm i'm going to give you a brief||description of the real estate,15042
ZUmoMAv4DoU,132.8,12:01 P M,true,12:01pm,QUITE A FEW STORIES OF WHAT||HAPPENS ON JANUARY 20th AT 12:01 P M WHEN YOU SUDDENLY GET THE||PHONES RIPPED OUT OF THE WALL,393249
Uv-ehcRMnK0,230,12:01 P M,true,12:01pm,END OF PRESIDENT TRUMP’S TERM ON||JANUARY 20th AT 12:01 P M EASTERN TIME||THAT SOMETHING IS GOING ON ON,304313
dUc6hGTEltM,28.4,12:01 P M,true,12:01pm,"AND LET ME SAY AT THE OUTSET,||12:01 P M||ON JANUARY 20th, JOE",267530
