id,timestamp,token,manual,time,lines,views
eOgEMb7W3t0,194.2,3:33am,true,3:33am,"wander through your home - if he catches you, you will die - the||game ends at 3:33am but the Midnight Man may not actually leave after the game ends||9 - Choking Doberman",3997382
nqjvtagwpkk,985.2,3:33am,true,3:33am,way to that dark room to sit on your throne||You should be seated by 3:33am Now before we proceed||This is very important,1478342
nqjvtagwpkk,2063.8,3 33am,true,3:33am,"in your hand||Your goal is to avoid ""The Midnight Man"" at all costs till ' 3 33am '||Should your candle ever go out,",1478342
nqjvtagwpkk,2110,3:33am,true,3:33am,"game||To win the game, you must avoid being captured by ""The Midnight Man"" until ' 3:33am '||""The Midnight Man"" will leave your house afterwards and you'll be able to proceed",1478342
1rdg4RTzeDs,239.6,3 33am,true,3:33am,"then avoid being caught by the midnight man, who will try to scare you||until 3 33am Sounds like all the fun I’d rather not be having||6 - Polybius Polybius is",1297330
lrG10ekBvOQ,283.9,3:33AM,true,3:33am,"day||Also on the television at 3:33AM on Saturdays, the aliens will start their||broadcast",1030332
BB6oNCzYBVE,692.2,3 33am,true,3:33am,"to avoid being caught by the midnight man, who will try to scare||you until 3 33am Some absolute witching hour horror||Radio Silence",650708
frfFA7zFkBw,643.7,3:33am,true,3:33am,"man||Your goal is to avoid him at all costs until 3:33am||And if the candle you are holding goes out, that means that the midnight man",397572
9LtiFqB9Z64,403.7,3:33am,true,3:33am,"stop moving||Continue this until 3:33am||While doing this, you must keep in mind a few things:",96724
9LtiFqB9Z64,436.3,3:33am,true,3:33am,"Ultimately, do not let him catch you, if you survive until||3:33am , congratulations you won the game||1 Bloody Mary For this creepy ritual you will need",96724
C8LrsKd-3oI,1037.5,3 33am,true,3:33am,We gonna go to the lobby||It is 3 33am ahhh so cold||Let's go,55870
YX2wUeMqYE8,91.4,3:33am,true,3:33am,"program I’m interested in is the alien that shows up every Saturday morning at 3:33am||It appears, approaches the camera, and speaks||But what does it say?",52126
X4rUFFqPy44,146.6,3:33am,true,3:33am,"Catching squids in New Horizons runs though different references to Mario and Splatoon||At 3:33am on TV, an alien broadcast takes over||This is 100",37000
VL5Cf8YVUwg,236.2,3:33am,true,3:33am,at||3:33am :50||OMI SAYS ROSENAU'S CAUSE,28412
BWU24HJ19XA,50.9,3:33am,true,3:33am,"On November 4th, 2013, an angel woke me up at 3:33am and said, “You have two minutes ”||He then picked me up above his head and",22408
_WUa4otWcqc,10.6,3:33am,true,3:33am,"I open my eyes||I look at the time and it is 3:33am||Not 3:32, not 3:34, 3:33",42276
x_7RNtvfroY,174.3,3:33am,true,3:33am,"Fun, right?||Well if you go to your TV at 3:33am , things become significantly less fun||You can see a set of eyes on the TV",16814
VBfSHM03PjA,311.5,3:33am,true,3:33am,the midnight man will find you||If you manage to avoid the Midnight man until 3:33am then you’ve won the game||This is also a game that can be played,10238
knjliFs3gR8,377.3,3:33 AM,true,3:33am,"Ten years of searching had come down to this||3:33 AM - To get through the security, the SEALs used portable explosives to blow open||the doors",12314178
uHMlg7wdO7E,800.4,3:33 AM,true,3:33am,Cell phone data places Heather||at the boat landing at 3:33 AM and then coincidentally at 3:36 AM||a surveillance camera from a private residence,1546197
nqjvtagwpkk,2096.9,3:33 am,true,3:33am,"If you are successful in creating the circle of salt,||you must remain there until ' 3:33 am ' Afterwards ""The Midnight Man"" will disappear||If you are successful relighting your candle, you may",1478342
1rdg4RTzeDs,169.4,3 33 am,true,3:33am,"warning not to play||You must sit in one of the three chairs at exactky 3 33 am with a lit candle||Once seated, look straight ahead into the darkness and never look",1297330
LKA7oSeoNLU,317.2,3:33 am,true,3:33am,"game, however, if you watch the TV at 3:33 am a small dark alien appears and||suggests that it is watching you||In media,",1142912
LKA7oSeoNLU,368.9,3:33 am,true,3:33am,"a small dark alien appears and||suggests that it is watching you||In media, 3:33 am is often associated with evil, the spirit world",1142912
LKA7oSeoNLU,389.6,3:33 am,true,3:33am,"Japanese lettering||In Japanese culture the time 4:44 am holds the same meaning as 3:33 am for American culture||Additionally, the number 4 is meant to symbolize death",1142912
zcDR86z1IR8,544.6,3:33 AM,true,3:33am,"If however everything is going to plan and you are sitting on the throne at 3:33 AM with||your candle, childhood object and cell phone,then it is imperative that you do",896869
qvgBIbAipKA,306.7,3:33 AM,true,3:33am,game for anyone who was nocturnal||Turning on your TV at 3:33 AM on specific days out of the week would cause your television||to turn from static,561854
qvgBIbAipKA,388.3,3:33 AM,true,3:33am,"one that took place in New Leaf||At 3:33 AM on Saturdays, the televisions of New Horizons would begin another extra terrestrial||broadcast",561854
GDvbbCxT0is,168.2,3:33 AM,true,3:33am,What time is their shift? Until 3 AM? No||Their shift is until 3:33 AM||It's still early,518917
M5nORS3OWzk,276.2,3 33 am,true,3:33am,hearing a creaking noise i glanced at my phone||and saw it was 3 33 am and then i noticed the||closet the doors were open just a few inches,487808
RbaxhNqBcNM,103.4,3:33 AM,true,3:33am,the TV mysteriously turning itself on in the middle||of the night at 3:33 AM to be precise||A time often considered to be the witching hour,437427
pWn6_wBw3k0,161.9,3:33 am,true,3:33am,"game is to avoid running into the Midnight Man||If you can make it to 3:33 am without encountering him, you will win the game||As you play, make sure to keep",283235
pWn6_wBw3k0,202.8,3:33 am,true,3:33am,"Make a circle with the salt and step inside||Make sure to remain there, until 3:33 am||Once started, there is no way to end the game",283235
2Hfubtm31OE,387.9,3:33 AM,true,3:33am,"get a bit creepy||So, the only reason why someone would broadcast a message at 3:33 AM would be because they||are trying to broadcast it when most people aren’t around",270567
VnC3WqM24CU,295.6,3:33 AM,true,3:33am,We are running 21KM today||So time now is 3:33 AM||We will be flagging off at about 4:30 AM plus,170719
MvfkVS12iCE,120.5,3:33 am,true,3:33am,After collecting some fruit for nook I decided to try out the TV||It was 3:33 am and suddenly an alien showed up on screen||The alien started speaking gibberish and showed,147529
pBaHhbRvsIk,55.6,3:33 AM,true,3:33am,"holding the friend's head in his hands, with her blood staining the floor||3:33 AM arrives, meaning that the siblings have won the game||but they immediately hide downstairs, upon",132272
pBaHhbRvsIk,258.7,3:33 AM,true,3:33am,"that they have summoned the Midnight Man, they must avoid him at all cost, until 3:33 AM The two return to the attic to look for the rest of the rules||but",132272
hXgWKm101nw,319.7,3:33 am,true,3:33am,"Let’s back it up||March 1st, 2017, 3:33 am , Iowa||Dispatch gets a call from a local farmer",367132
_x6f4l7aves,193.8,3:33 AM,true,3:33am,"I started editing it at 11:37 PM||and I wasn't done editing until 3:33 AM -||- Oh, okay",67401
9DptoWexf9I,282.4,3:33 am,true,3:33am,", if we wake up in the middle of the night, and we see it's 3:33 am , we can suffer a heart attack right in that instant… so scary||6?||The next",18544
Pgp7SPV6a0A,139.7,3 33 am,true,3:33am,again you must immediately surround yourself||with salt and remain in that protective circle until 3 33 am at,20954
Pgp7SPV6a0A,143,3 33 am,true,3:33am,at 3 33 am the game will end you should then turn||on all lights you can now,20954
Pgp7SPV6a0A,233.9,3 33 am,true,3:33am,he will make you hallucinate your worst||fear until the end of the game so 3 33 am which i mean you all know my worst fear birds||so imagine that the house,20954
Pgp7SPV6a0A,906.7,3 33 am,true,3:33am,need to stay in that one||spot and surround yourself with salt salt salt until 3 33 am when||the game ends i'm not sitting in a circle of salt for like,20954
T2h96EWMG9M,68,3:33 AM,true,3:33am,BLANK AUDIO||>> 3:33 AM >> Yep||BLANK AUDIO,22964
5PLRSaceYC0,148.9,3: 33 am,true,3:33am,"in the middle of the night, anguished||I looked at the alarm clock||It was 3: 33 am One thought was very strong in my mind: I’m pregnant with a very strong",11202
5ZpxuHAag9s,0,3:33 AM,true,3:33am,"There exists a world that you can||only reach between 3:30 and 3:33 AM||Before you travel, I must",34217
knjliFs3gR8,375,3 33 am,false,3:33am,inside every second would count 10 years||of searching had come down to this 3 33 am to get through the security the seals||used portable explosives to blow open,12314178
hrLhhdbZT-E,486.9,3:33 am,false,3:33am,course and it's landed on yes except||Georgie isn't really calling me 3:33 am now what should I ask him about penny||what what the heck no no guys,4339110
FSmRwgZEojY,320.4,3 33 am,false,3:33am,saying||an animal crossing new leaf at exactly 3 33 am on sundays and mondays only a ufo will||appear on your tv and an alien,3599110
iNx8owq51jM,315.9,3 33 am,false,3:33am,now okay go to the forest three two one||all right guys it's 3 33 am right now||this is the time the enderman told us to,2058502
gUyGTP2paV8,1031.5,3 33 am,false,3:33am,'s gonna win game one what is gonna||happen i don't know it's 3 33 am because||i'm recording this after the lakers got,1837184
1mTX4WJBba4,60.5,3 33 am,false,3:33am,there exists a world that you can only||reach between 330 and 3 33 am before you travel I must advise you of a||few rules,1710344
ko0amuYIX-I,2.1,3 33 am,false,3:33am,there exists a world that you can only||reach between 3 30 and 3 33 am before you travel i must advise you of a||few rules,1973173
ACuuPWcZKjI,425.8,3 33 am,false,3:33am,33 represents an avatar synchronicities||like every night at 3 33 am you jump out||of bed or every time you're on the road,1768527
