id,timestamp,token,manual,time,lines,views,category
sOf1Caujpu8,771.3,9:57 pm,true,9:57pm,"on an otherwise quiet summer night||The call arrived at the Lincoln County facility at 9:57 pm , just about an hour after Carlson's||segment",210319,25
1x1xvcavwuI,114.5,9:57 PM,true,9:57pm,"on an otherwise quiet summer night||The call arrived at the Lincoln County facility at 9:57 PM , just about an hour after Carlson's||segment",88172,25
D4c28gZx2gY,1505.2,9 57 pm,false,9:57pm,january 20th 2007||9 57 pm you can't run forever||you're probably right,3482724,20
ICxXHs5XF4Y,811.4,9 57 pm,false,9:57pm,disappeared||at 9 57 pm on the 28th of april||sandalay collected a wheelie bin and he,2714004,24
v7WU4rHRR6Y,1805.2,9 57 pm,false,9:57pm,still unable to leave the crowd dancing||and twerking at 9 57 pm travis and drake||addressed the crowd directly telling,768276,24
OR-I7IeymAA,403.8,9 57 pm,false,9:57pm,sported a 60-foot tower and beam antenna||it was 9 57 pm and freeman jotted down||the address and pertinent information,564670,28
i92kYNjzknY,438.7,9 57 pm,false,9:57pm,didn't go to the changing room and i'm||jumping on the 9 57 pm ryanair to wherever it's going||he probably can afford to do something,325924,23
sOf1Caujpu8,773,9 57 pm,false,9:57pm,the call arrived at the lincoln county||facility at 9 57 pm just about an hour after carlson's||segment,210319,25
IL5Fd7tZszQ,1419.7,9 57 pm,false,9:57pm,crime on the night of the incident||the first clip at around 9 57 pm shows two men running towards the bottom||of the screen,179222,27
xvPk_G00cvY,101.1,9 57 pm,false,9:57pm,travis scott and drake on stage as they||hyped up the crowd this was between 9 57 pm and 10 02 pm now the problem with||that time frame is that the houston,91168,27
v5r2UR3TfII,312.2,9 57 pm,false,9:57pm,considered a good potential suspect||on january 7 at 9 57 pm the sound of nine loud bangs were||recorded,94516,27
eS0Ajx2i98o,663.6,9 57 pm,false,9:57pm,it's from the placer county sheriff||at 9 57 pm on christmas day the placer||county sheriff's office received a,81170,22
0WOiPJilgCo,993.6,9 57 pm,false,9:57pm,high voltage||so it's at 6 57 p m la time 9 57 pm new||york city time i don't know what it is,63810,22
gqtuM9M_67A,93,9 57 pm,false,9:57pm,she was filing for divorce||and an argument ensued then at 9 57 pm eight gunshots were picked up on a||neighbor's ring cam,63978,24
bV8cuScUpPQ,1357.3,9 57 pm,false,9:57pm,well there's more january 20th 2007||9 57 pm if it says welcome home oh you||can't run forever okay all right yeah,60067,20
4IAu7l0VmqE,228.8,9 57 PM,false,9:57pm,visibility was very good||at the same time at around 9 57 PM the||Atlas airlines flight crew made initial,55303,28
