id,timestamp,token,manual,time,lines,views,category
vOm-ESJrWY4,450.8,6:54pm,true,6:54pm,the events of that day||11:17am to 6:54pm We don't know what Trump was doing in that time||Could have been with,133080,23
My5dc-D_Dw0,385.5,6:54 PM,true,6:54pm,"The thread continues without him for a while…||But at 6:54 PM on October 3rd, something incredible happened||A “Shindo” 4 earthquake in Miyagi",436347,24
xBTl-08ZwEM,633.5,6:54 pm,true,6:54pm,Didn't even realise when||So right now it is 6:54 pm We started at around 5:22 pm||So after biking for more than 1 and,165157,27
dtqx4LbyNV8,98.8,6:54 PM,true,6:54pm,TRUMP RECEIVING OR PLACING A||CALL BETWEEN 11:06 AM AND 6:54 PM||AS TO WHAT THE PRESIDENT WAS,110835,25
boBdlJZaJhM,133.2,6 54 PM,true,6:54pm,"any calls placed to or by Trump for 457 minutes||From 11:17 AM to 6 54 PM on January 6th, 2021,||means there is no record of the calls made by Trump",89562,25
boBdlJZaJhM,173.5,6:54 PM,true,6:54pm,"a massive 7 hour and 37 minute gap in calls from 11:17 AM to 6:54 PM ,||which includes the most violent period of the attack||CBS news has confirmed at least",89562,25
zT6_09CnAec,126.5,6:54 pm,true,6:54pm,minutes look at the time here from 11:17 a m||to 6:54 pm trying to think what was going||on during that time,73424,25
XK5QUeXtVQA,521.6,6 54 PM,true,6:54pm,is no official record||President Trump receiving or placing a call between 11 06 and 6 54 PM As to what the president was doing that afternoon||The presidential,55199,25
XCgDwtRHPhU,50.4,6:54 PM,true,6:54pm,"AND 37 MINUTE GAP IN CALLS,||FROM 11:17 AM TO 6:54 PM||WHICH INCLUDES, THE MOST",29693,25
XCgDwtRHPhU,179.7,6:54 PM,true,6:54pm,MISTER TRUMP HAD AT LEAST 11||CALLS BETWEEN 6:54 PM AND 11:41||úPM,29693,25
7wi_1Bh-j5Y,41,6:54 PM,true,6:54pm,"AND 37 MINUTE GAP, FROM 11:17||AM TO 6:54 PM ON JANUARY 6TH||DURING THAT VERY TIME, THE",28817,25
ycEbzpD8V4U,210.7,6 54 pm,false,6:54pm,a call between 1106||and 6 54 pm as to what the president was doing that||afternoon the presidential daily diary,433849,25
My5dc-D_Dw0,386.5,6 54 pm,false,6:54pm,without him for a while||but at 6 54 pm on October 3rd something||incredible happened,436347,24
H6HPpBzMtdk,624.8,6 54 pm,false,6:54pm,red flags during one 9-1-1 call that||started at 6 54 pm dispatchers were trying to direct||hanthorne to conduct cpr,344021,27
ZSHuw07zQSw,23,6 54 PM,false,6:54pm,than wiping well and at 7 pm it's||euphemism for 6 54 PM having always been||one of us most iconic bosses I decided,469568,20
eKip1M1_lGE,1715.6,6 54 pm,false,6:54pm,murders happened||sometime between 6 34 and 6 54 pm because crystal had sent a text message||to her sister at 6 34,182419,22
YWO7ZYXZfDU,200.5,6 54 PM,false,6:54pm,of cameras in the sky respond to a woman||who has hidden cards with her 6 54 PM she is being led into a van by masked||men in front of other people,177512,1
nipMCc41QpQ,393.4,6 54 pm,false,6:54pm,april 14th that it had selected may 19th||at 6 54 pm eastern daylight savings time||as the launch date and time of the oft-2,91324,28
py8Z5UITKZ8,794,6 54 PM,false,6:54pm,gonna be the last one that's it||all right so it's currently uh 6 54 PM but we are done with all ourselves that||we do not want to go crazy,88678,20
pBSAQvebz8M,683.1,6 54 pm,false,6:54pm,6 54 i'll put it at||nine o'clock at least so it's 6 54 pm let's see what's happened||everything is blocked everything is,89090,28
T5AKpsP0_Ss,444.7,6 54 pm,false,6:54pm,Ernest is seen entering Camila's vehicle||alone at 6 54 pm and backing her Audi||closer to his front door he is seen,134085,24
-Ij57Adb3FI,1068.1,6 54 PM,false,6:54pm,dispatch audio for incident 2020-0017545||three with an alleged time stamp of 6 54 PM per what police told YouTube Creator||Crenshaw Incorporated,54715,27
aH1YikROwwA,17.3,6 54 PM,false,6:54pm,well||euphemism for 6 54 PM having always been||one of our's most iconic bosses I,70630,22
VwZckQ1L3Uc,450.3,6 54 PM,false,6:54pm,then she Googles the El Paso County||Sheriff's Office at 6 54 PM but make||sure to report Gannon as a runaway so,40083,24
sFoSmJIrN4k,791,6 54 pm,false,6:54pm,downtown baltimore about a half hour||later at 6 54 pm and akia's phone pinged as well at this||time at 6 54,36986,27
lcOnsgtmxGA,591.3,6 54 PM,false,6:54pm,scaring honor about January 1st 2019 at||approximately 6 54 PM in the East New||York section of Brooklyn two officers,30680,22
y8iWpdoFvG0,2,6 54 PM,false,6:54pm,on March 13 2023 at 6 54 PM police||officers were dispatched in response to||a male subject causing a disturbance in,26689,25
4_435Iya4Ug,268,6 54 PM,false,6:54pm,on Console at the Mission Control Center||in Houston after watching the 6 54 PM Eastern Standard Time Time launch in||person a day earlier at Cape Canaveral,24834,28
yRzUXW_Dujg,320.8,6 54 pm,false,6:54pm,requested at 6 53 pm and it was sent||successfully to my coinbase account at 6 54 pm that's instant||what are you waiting for grab your free,30871,22
1rrlfDpa9t8,260.9,6 54 pm,false,6:54pm,which would be uh that translates||to 6 54 pm exactly at what time did you guys notice||your kids went messing,22509,22
fPBeXpa0uPE,281.4,6:54 p m,true,6:54pm,"She presented this has a photo taken on July 27, 2017||at 6:54 p m You said this is the photo that||Mr",618933,24
ycEbzpD8V4U,217.3,6:54 P M,true,6:54pm,OF HIM RECEIVING OR PLACING A||CALL BETWEEN 11:06 AND 6:54 P M||AS TO WHAT THE PRESIDENT WAS,433849,25
