id,timestamp,token,manual,time,lines,views,category
jqAXfZUxfSI,33.5,1:07 AM,true,1:07am,you woulda shot me already||At 1:07 AM the Odyssey satelitte||received images of an unfamiliar object,137317,24
GiQ3n827cSs,47.4,1:07 AM,true,1:07am,"The owner says they just rent rooms here,||so approximately at 1:07 AM||HFD NHPD had received multiple calls",115315,25
6PqT7ogQBGk,114.1,1:07 AM,true,1:07am,"information regarding the aircraft's performance,||sent its final transmission at 1:07 AM and was manually turned off||The last voice communication from the crew",85648,25
yA3VK9vfW2Q,655.4,1:07 a m,true,1:07am,Hendren and his partner||But ultimately she was pronounced dead in the emergency room at 1:07 a m and an addition to this Hendren was also||Hospitalized after he reportedly head-butted the,1455687,25
k-K-8bmXXWg,156.2,1:07 a m,true,1:07am,this morning seem like any other day||1:07 a m 1 hour and 33 minutes before||Malaysia Airlines Flight 370 goes missing,943614,27
k-K-8bmXXWg,428.3,1:07 a m,true,1:07am,30 minutes after the previous communication was||sent at 1:07 a m||Since this is an automated,943614,27
5FjP-sF4AGg,164.6,1:07 a m,true,1:07am,on July 6 2000 no science birth certificate it states that he was born||at 1:07 a m that's right we'd be picking up all the facts we even||know this,263572,24
rtUa6kp7OYQ,17.7,1:07 A M,true,1:07am,TODAY WE THOUGHT THE LAST||TRANSMISSION WAS 1:07 A M||LOCAL,249729,25
aw_bUgK0hcg,412.8,1:07 a m,true,1:07am,"my gum balls over here green||Oh wow, there's even a timer it is 1:07 a m||Where I am right now, that's crazy",213738,20
CYcgqqvdBVw,48,1:07 A M,true,1:07am,"REPORTS ON THE HEALTH OF THE||AIRPLANE, ACARS, CAME AT 1:07 A M AND THEN ALL TRANSMISSIONS||STOPPED AND THE PILOT THEN -- OR",168283,25
n-VtHg9BqMA,67.4,1:07 a m,true,1:07am,crew and 227 passengers the last automated||position reported from the aircraft was sent at 1:07 a m and at 1:19 a m||air traffic controllers,100909,24
svlBgyQC4ac,90,1:07 A M,true,1:07am,dipsy is dreaming of a beautiful bunny next la la||3/31/95 —— 1:07 A M /// STANISLAV LEON - RECORDING||how did i get here,83759,24
DMKg8-9pLlY,27,1:07 a m,false,1:07am,because if you were one of them you||wouldn't shot me already at 1:07 a m the Odyssey satellite received images of||an unfamiliar object moving past Mars it,9075735,1
AUNCSrZzYmc,165.7,1:07 a m,false,1:07am,takes place from the current time right||now it's 1:07 a m holy crap physically||and then an hour from the current times,5191593,23
M3GAYkJUzIE,362.2,1:07 a m,false,1:07am,confirmations here goes||1:07 a m the transponder sends back an||automated message saying all's okay,1761397,25
DTuMTjg1BsM,327,1:07 a m,false,1:07am,don't get caught||love you guys at 1:07 a m the odyssey||satellite received images of an object,1009704,1
YwMjijTlvHw,589.6,1:07 a m,false,1:07am,we've been keeping all update on the||times but it is 1:07 a m we got here a||little bit before 9 p m,908305,22
lpd6xGbzZO4,384.2,1:07 a m,false,1:07am,what's going on did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,539327,24
SgSF9Hn1nf0,27.7,1:07 a m,false,1:07am,on did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,438995,1
zLzqfNuKBjM,932.7,1:07 a m,false,1:07am,believe the planes data reporting system||was shut down at 1:07 a m the source||also said the transponder was then shut,316910,25
aw_bUgK0hcg,415.6,1:07 a m,false,1:07am,gum balls over here green oh wow there's||even a timer it is 1:07 a m where I am||right now that's crazy oh look it's hot,213738,20
ihp6jqoDlLw,724.7,1:07 a m,false,1:07am,hanging up because that is what I mostly||wore so doing it is 1:07 a m and I'm||having my first coffee break just made,200721,22
QVAKnA33Pr0,27.4,1:07 a m,false,1:07am,let's go it off did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,204093,24
0T2c65f0RQI,523,1:07 a m,false,1:07am,the menu I got the menu I'm upset we||made it guys at 1:07 a m we finally||made it to my mom's house about those,177470,22
ldYh2uWUsms,27.5,1:07 a m,false,1:07am,going on did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,164599,24
kMhigZcbMhk,27.7,1:07 a m,false,1:07am,on did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,150411,1
TrECb874LyY,1160.1,1:07 a m,false,1:07am,children||your points on the talk station FM 1:07 a m 12:40 okay||today is voting day and you have until,144567,25
jqAXfZUxfSI,32.8,1:07 a m,false,1:07am,one of them you wouldn't shut me already||at 1:07 a m the odyssey satellite||received images of an unfamiliar object,137317,24
8tIisUyERig,274.6,1:07 a m,false,1:07am,right now oh my god||you sent the text at 1:07 a m right now||is 3:12 a m,123272,1
8tIisUyERig,280.2,1:07 a m,false,1:07am,said hello Fred at 1:07 a m look at the time now 3 or 12 a m||it's been like two,123272,1
8tIisUyERig,308.6,1:07 a m,false,1:07am,he||texted me the message at 1:07 a m guys||shoot is so insane oh my God look at,123272,1
imc419ICGWs,283.3,1:07 a m,false,1:07am,the last a caste transmission was made||at 1:07 a m a casa is used to transmit||information from the aircraft to the,124830,22
Scdd-AE1e2o,34.3,1:07 a m,false,1:07am,already||at 1:07 a m the Odyssey satellite||received images of an unfamiliar object,118028,24
bNQ1647d6zY,49.7,1:07 a m,false,1:07am,the hospital and he is luckily still||alive around 1:07 a m in an area near||the home the suspect opened fire and,114030,25
j_QkFnInR0o,19.2,1:07 a m,false,1:07am,at 1:07 a m the Odyssey satellite||received images of an unfamiliar object||moving past Mars it stopped,111285,24
OTn9Ymknfo0,43.1,1:07 a m,false,1:07am,send an email they didn't answer it but||this morning at 1:07 a m on February||11th I got this email back after I,99306,27
8go7pUZlgBU,676.7,1:07 a m,false,1:07am,he's currently carp fishing in Liverpool||and it is 1:07 a m and how I get||surgery biscuits in there as well squat,94633,20
VsprG5HBWRU,4.4,1:07 a m,false,1:07am,really didn't expect myself to be making||a video at this time 1:07 a m but||essentially there is this brand new arc,80643,20
TnvdWPJctNI,27.4,1:07 a m,false,1:07am,what's going on did you guys see that||at 1:07 a m the Odyssey satellite||received images of an object moving past,78377,1
voZ26WTwzIg,32.7,1:07 a m,false,1:07am,wouldn't shut me already||at 1:07 a m the Odyssey satellite||received images of an unfamiliar object,78256,1
Ap4My2ncKK4,198.6,1:07 a m,false,1:07am,avoiding online right now oh my god he||sent the text at 1:07 a m right now is||3:12 II am guys look at this oh my god I,84425,23
Ap4My2ncKK4,205.1,1:07 a m,false,1:07am,said hello Fred at 1:07 a m look at the||time now 3 or 12 a m||it's been like 2,84425,23
Ap4My2ncKK4,233,1:07 a m,false,1:07am,he texted me||the message at 1:07 a m guys should is||so insane oh my God look at this bye,84425,23
6bOQcSpmWw0,29.6,1 07 a m,false,1:07am,been working on the current plan is for||the patch 1 07 a m and 9:00 a m||Central time on March 9 everyone here at,63362,20
m1e4RpMq1Ms,54.5,1:07 a m,false,1:07am,that dramatic left turn off the flight||path before 1:07 a m 12 minutes later||the final radio call to Malaysia,54807,25
asuR9IcQROU,4.7,1:07 a m,false,1:07am,headquarters just got here||it's 1:07 a m today is shootout for||soldiers we have a crazy long day full,46428,17
9tpJRELBRI0,85.7,1:07 a m,false,1:07am,timing the tsunami is expected to arrive||in the Biscayne Bay at around 1:07 a m this morning that tsunami will then||spread and land toward coastal locations,55834,22
9tpJRELBRI0,235.9,1:07 a m,false,1:07am,Eastern Daylight Time at||1:07 a m Eastern Daylight Time||automated water gauges have detected a,55834,22
8azy0yZPIfU,686.2,1:07 a m,false,1:07am,at a restaurant with his family not||really the truth he was punched at 1:07 a m at the zoo bar in Aberdeen South||Dakota,43194,17
l07pORS2P8w,2415.5,1:07 a m,false,1:07am,getting really late here trying to||upload this video 1:07 a m right after||day two but cant wait for day three we,42532,17
