id,timestamp,token,manual,time,lines,views,category
2PNrvG9juxg,610.8,5:51am,true,5:51am,"But it wasn’t like Peggy to miss a call ” At||exactly 5:51am , the manager called Merrillville||Police Department to report Peggy missing",356383,27
H766xR5esqw,617.2,5 51am,false,5:51am,all right i got this||5 51am it's almost six it's almost six it's||almost six,36547,20
TAzgv3_HR4M,64,5:51 am,true,5:51am,a spring loaded ring at the front of the craft for a soft capture||At 5:51 am eastern soft capture was complete which was followed up by a hard capture which||has 12 hooks that are deployed 6 at a time,38169,27
KULbBRgnJ1A,224.1,5 51 am,false,5:51am,it is now||5 51 am they||did epidural,688319,22
2PNrvG9juxg,610.6,5 51 am,false,5:51am,wasn't like peggy to miss a call||at exactly 5 51 am the manager called||maryville police department to report,356383,27
37V5KFGCGB0,3.1,5 51 am,false,5:51am,a day in the life of erling Harland it's||5 51 am and it's time for erling to wake||up erling also needs a boost in the,1597175,17
yJQjqITfPc8,59.3,5 51 am,false,5:51am,but I emanated||anyway it's uh 5 a m 5 51 am I am in||Tokyo for the very first time I am so,163370,20
C8NmY47Hxu8,906.9,5 51 am,false,5:51am,left base camp to begin their bid for||the summit at 5 51 am and by 7 AM they||had already ascended 400 meters from,96373,24
Tk5SYflUyP4,327.4,5 51 am,false,5:51am,also received another close-up video||this one by nick h at 5 51 am from||florida back on the 6th there was a,65415,27
hJcgiAMHDuk,1085.8,5 51 am,false,5:51am,day with tasks to do and whatever and||it's so early it's literally 5 51 am right now woke up at five and I've just||been dragging my feet but,45924,26
KnFfCbcBfF0,841.5,5 51 am,false,5:51am,i can't even think right now because||literally like 5 51 am i haven't||slept,26914,20
m0Lp4ps6hhY,1238.3,5 51 am,false,5:51am,Thursday July 5th 2018||at 5 51 am Chris left his house to go to||work,30271,22
_3wmdYfBGqs,2275.7,5:51 a m,true,5:51am,"some four hours away||At 5:51 a m , Metrojet Flight 9268 lifts into the air||-",3146702,24
zvPAdt7cy7k,2275.7,5:51 a m,true,5:51am,"some four hours away||At 5:51 a m , Metrojet Flight 9268 lifts into the air||-",687079,24
FjF3i49XAa4,411,5:51 A M,true,5:51am,"could take just one person with him when||he returns home on July 27 at 5:51 A M||Later that night, Mark suddenly gets up from bed,",253486,1
