id,timestamp,token,manual,time,lines,views,category
s-Mrci8DKsI,532.1,6:40pm,true,6:40pm,"line||Another counterattack at 6:40pm was barely resisted by a combination of artillery and||infantry defensive fire, and brutal German",710352,27
5ViuJAtpYXE,176.6,6 40pm,true,6:40pm,"arriving buses and these are the departure buses||I don't have a bus till 6 40pm||Now the time is 3 30pm, I have to wait many hours",623723,19
uDspYKCbfXg,1281,6:40pm,true,6:40pm,before 7pm if we don't take any brakes||Time is 6:40pm now||We'll reach before 8pm,447645,22
uDspYKCbfXg,1290.8,6:40pm,true,6:40pm,We'll reach before 8pm||Time is 6:40pm now||We are going on the Asian highway number 13,447645,22
uDspYKCbfXg,1281,6:40pm,true,6:40pm,before 7pm if we don't take any brakes||Time is 6:40pm now||We'll reach before 8pm,447645,22
uDspYKCbfXg,1290.8,6:40pm,true,6:40pm,We'll reach before 8pm||Time is 6:40pm now||We are going on the Asian highway number 13,447645,22
IP9bN-0dlFA,673.3,6:40pm,true,6:40pm,massive Ilyushin plane began to gradually drop||The time was 6:40pm when Kazakhstan Airlines||1907 radioed to the ground they had reached their,175513,27
tOkinHX5HPY,142.8,6:40pm,true,6:40pm,"a baseline starting point to understand battery life on this||I started the test at 6:40pm ,||and the battery on the transmitter didn't die until 2:55am",27068,19
IhTsa2nWUsE,10.9,6 40pm,false,6:40pm,like that when the freak storm blew off||their roofs and ceilings at around 6 40pm when he found out about the incident to||assess the damages,150096,25
dhiwCvSfi5w,643.5,6 40pm,false,6:40pm,and drop of gold states she is filming||at 6 40pm meaning the object has been there for||hours without leaving,94503,24
y4s5qie3lkU,383.2,6:40 PM,true,6:40pm,"And then||you can see at 6:40 PM , they alerted ERT and||I could be wrong, but I think this was them",1275336,24
VX2yb3YWxNY,122.1,6:40 pm,true,6:40pm,We had to reach at that Restaurant opening around 7pm and i picked her at 6:40 pm Western Express highway was fully jam now to cover a 22km distance now think how,1260723,22
olfSIljyQDY,1468.6,6:40 PM,true,6:40pm,"against both suspects||- At 6:40 PM today, Saturday the 20th of February, 1993||two 10-year-old boys from the Walton",632496,1
D2jhrLbLKGI,216.9,6:40 PM,true,6:40pm,claim to communicate with the virgin||at exactly 6:40 PM each day||Medjugorje has become a virtual mecca for Catholic pilgrims,425795,24
LQWrhyk4lus,404.9,6:40 pm,true,6:40pm,"So its 6:40 pm I have knit over 600 yards, and I am ready to change needle sizes||and",255962,24
Z0dF9B82hVA,165.1,6:40 PM,true,6:40pm,"release a public notice to address the incident||It reads, “On May 9th at around 6:40 PM , a||student fell from the top floor corridor",182383,25
fVWde4HEyFU,916.9,6:40 pm,true,6:40pm,I have been in my office since seven this morning||and it is now 6:40 pm So I think I'm going to call it quits here pretty soon||so I,176253,22
jZU9x6jyMQM,805,6 40 pm,true,6:40pm,running toward him and so many conversions||that evening during her apparition at 6 40 pm she||said to the visionaries these deeply moving words,152937,29
OJ2NHW3-vS8,472.2,6 40 pm,true,6:40pm,Eric just feels incredible||It's 6 40 pm now||We just got out of the water and we're gonna head up to,58941,19
QcU0NeP27vg,401,6:40 PM,true,6:40pm,light rain showers||6:40 PM heavy rain showers||printer chirping,67488,24
ijdc672ifHc,402.5,6:40 PM,true,6:40pm,"Fargate and EventBridge were among the slowest to fully stabilize,||needing until at least 6:40 PM Pacific or 9:40 PM Eastern||What a day? Huh?",33562,27
BgafPrC2p4w,16.7,6 40 PM,true,6:40pm,"It happened on Wednesday 9th of March, close||to 6 40 PM||A Brahmos Surface to Surface",37102,25
43tdsZzuAGo,1140.7,6:40 pm,true,6:40pm,air whooshing||It is 6:40 pm We are home a bit later than usual||because after soft play we met Dan,67254,22
QbW7IkaE06w,1446.3,6:40 PM,true,6:40pm,"this is what Main Street USA looks like||at the moment, about like I said 6:40 PM kind of thing||The park closes at 8:00 so not long to go before",26598,19
UOY7sV-gbhc,3212.3,6:40 PM,true,6:40pm,"train 8, curves around to the west to be turned on the wye||Just after 6:40 PM , our last train of the day, Capitol Limited train 30, departs Chicago||The other long",1569634,19
vCANGDH_czA,629,6:40 PM,true,6:40pm,with a max intensity of 25||Sunrise at 8:00 AM and sunset at 6:40 PM I'm using the Ink Bird Temperature Controller||set to 78 degrees with a variance,28038,15
od58Hwyj9pY,856,6 40 pm,false,6:40pm,night she disappeared a full hour after||her last known sighting at 6 40 pm on||the night Rachel disappeared Alison was,4179944,22
UYMMQByTCz4,1362.4,6 40 pm,false,6:40pm,norma agreed and they reached spread||creek around 6 30 or 6 40 pm norma said||she already shared her encounter with,3149923,24
0e64lerZmJw,716,6 40 pm,false,6:40pm,could be done and ellen was||tragically pronounced dead at 6 40 pm there in her kitchen so pretty much||right away the police treated this,2760306,24
IFzL7qSt8Gc,1959.5,6 40 pm,false,6:40pm,really kick in||later at 6 40 pm following sydney's||dance recital,2510584,1
NMCtPbpB2EU,182,6 40 PM,false,6:40pm,never came for her||at around 6 40 PM Abdullah was driving||on the highway in Los Banos California,1846491,25
PK8Ue2F7GXU,405.8,6 40 pm,false,6:40pm,on friday july 19 2013||around 6 40 pm a boat loaded with seven||passengers was dispatched from the,1500161,24
3uZp-_e5KKE,553.8,6 40 pm,false,6:40pm,on the trail||but images taken later at 6 40 pm much after the time they'd reached the||summit shows the sun and chris,941527,24
s-Mrci8DKsI,531.8,6 40 pm,false,6:40pm,line||another counter-attack at 6 40 pm was||barely resisted by a combination of,710352,27
W9BORO6y1fk,960.7,6 40 PM,false,6:40pm,years Beckett arrived on New Year's Eve||at 6 40 PM while Freya was born six||hours later at 12 26 a m on January the,664655,24
olfSIljyQDY,1468.6,6 40 pm,false,6:40pm,suspects||6 40 pm today saturday the 20th of||february 1993,632496,1
JLdvzx6u9ks,116.2,6 40 pm,false,6:40pm,and save||so much money it's 6 40 pm and it's so||dark 5 40 pm,560214,22
pR6iQpj0-pU,60,6 40 pm,false,6:40pm,were damaged during a freak storm||on sunday at 6 40 pm the roof files were||blown off and electricity poles were,481586,25
Gz7WWUrCzes,794.2,6 40 PM,false,6:40pm,blood brother wearing a car went at||about 6 40 PM police found a two inside||a white Chrysler on South 51st Street,514785,22
71tSMxOceSI,217.3,6 40 PM,false,6:40pm,to order food for dinner right after at||about 6 40 PM Tyler realized that||Michael wasn't inside he went outside to,491904,24
71tSMxOceSI,1420.1,6 40 pm,false,6:40pm,father saw him that night it's now||believed that he disappeared between 6 40 pm and 7pm Tyler was later able to||provide a receipt from the pizza that he,491904,24
71tSMxOceSI,1428,6 40 PM,false,6:40pm,had ordered and the time stamp was 6 40 PM it's unclear why they changed it but||it's safe to say and assume,491904,24
