id,timestamp,token,manual,time,lines,views,category
aG5B8yUWYns,212.7,10:54AM,true,10:54am,"HER NAME, THE OFFICER WROTE A||10:54AM THE SUBJECT REFUSED||TO MAKE A STATEMENT AND ASKED",1255783,25
LA-Vb0LU0Jo,64.2,10 54am,false,10:54am,that photo her last photo||ever was taken at approximately 10 54am to celebrate||we promised to get her ice cream betty b,84286,25
qpe2AOV-qyM,143.4,10 54am,false,10:54am,that photo her last photo ever was taken||at approximately 10 54am to celebrate||we promised to get her ice cream that,60358,25
7el2fO3Y5cQ,72.3,10:54 AM,true,10:54am,"That photo, her last photo ever,||was taken at approximately 10:54 AM||To celebrate, we promised to get her ice",629436,25
of64ZZN1XbQ,153.5,10:54 AM,true,10:54am,HER LAST PHOTO WAS TAKEN AT||10:54 AM TO CELEBRATE WE PROMISED TO GET||HER ICE CREAM,133633,25
rq55s2eTyv4,332,10:54 AM,true,10:54am,"Hello there, it's Friday,||March 29th, 2019 and it's 10:54 AM||Now, let's debug this date URL because I want to show",149298,28
gT_Li66-nb8,268.5,10:54 AM,true,10:54am,And again payment failed||I did payment at 10:54 AM and got refund at 08:00 PM||This time it took 9 hours,33942,22
aG5B8yUWYns,205.8,10 54 am,false,10:54am,rights initially then signing her name||the officer wrote at 10 54 am the||subject refused to make a statement and,1255783,25
tcLaogBviIA,143.9,10 54 am,false,10:54am,extinguished by the driver until now||at 10 54 am another passing motorist||stopped and called for help using one of,943686,28
_ESfan-DvSQ,37.5,10 54 am,false,10:54am,her last photo ever was taken at||approximately 10 54 am I can still see her walking with us||toward the exit,237183,25
MEm2UvpLpY4,31.8,10 54 am,false,10:54am,eject large quantities of ash into the||air by 10 54 am the 17-minute lawn||eruptive episode had ended by which time,189827,27
gLvZVEZvZco,299.4,10 54 am,false,10:54am,a receipt showing that she checked out||at 10 54 am back at home joy was visited by a local||minister and a member of his,77694,27
-IPqKq28b-A,362,10 54 am,false,10:54am,not at work he told her it was none of||her business at 10 54 am Molly called||her mother who told her to drive,60816,27
EiVqMk_fjgc,2025.1,10 54 am,false,10:54am,clock||it read 10 54 am my dad wouldn't be home||for another six hours and in the,45640,24
pPWNw8HMUDE,443.3,10 54 am,false,10:54am,September 19th Monday's tests began with||a seven-engine spin Prime test at 10 54 am it was the ninth spin Prime test of||booster 7 overall the test was nearly,20473,28
i4iOoSiR0Jk,757.1,10 54 am,false,10:54am,april 29th it's a friday||10 54 am and today guys||because i'm gonna go to the laguna,20372,22
fKsOf1Sw5OM,228.8,10 54 am,false,10:54am,so that's from May 24th of pictures from||10 54 am that's the last photo we have||come on,18053,23
hBwZSBtIZM0,222.3,10 54 am,false,10:54am,10 preschool children on hand when the||shots rang out at 10 54 am no youngsters||were injured there were no signs of,26730,22
YrFi4Y54aG8,343.5,10 54 am,false,10:54am,um||10 54 am right May 2nd so||by Design exactly while that's all,15280,27
gT_Li66-nb8,268.4,10 54 am,false,10:54am,and again payment failed||i did payment at 10 54 am and got refund||at 8 pm,33942,22
Uk2lGzL6aas,292.1,10 54 am,false,10:54am,her diplomatic passport suggests that||she flew to south africa at about 10 54 am but royal insiders said the queen was||receiving medical treatment in south,14489,22
O2EeTUnp-CI,1671.4,10:54 am,false,10:54am,do I just write the numbers down so you||go to a different screen yeah 10:54 am 10:52 p m||question how does solving,13557,20
dbsc-Mvh7Co,369.8,10 54 am,false,10:54am,set my time zone back it's 10 54 here||so 10 54 am a is that letter oh my goodness there we||go and so then it's,25620,28
siYdvIbi_Yg,445.7,10 54 am,false,10:54am,then signing her name the officer wrote||at 10 54 am the subject refused to make||a statement and asked to speak to an,10760,27
s3Y5S89NPYY,1666.3,10 54 am,false,10:54am,minister if not given 10 crore||then a second call was received at 10 54 am and this time the caller said he will||kill the Prime Minister and home,10300,25
XNFIR8yv_q0,2119.9,10 54 am,false,10:54am,which he passed with flying colors||his driving exam involved working the 10 54 am semi-far stopping service to||Basingstoke,13338,22
ul8e6XFwTgY,474.6,10 54 am,false,10:54am,time walking back into madden and it's||10 54 am as time of this recording and i||got the 5 000 coins what i got,11101,20
IgFg71npUVg,66.5,10:54 a m,true,10:54am,tried texting him several times||at 10:54 a m||>> Judge Judy:,221858,22
s47Mzwqwuns,444.2,10:54 a m,true,10:54am,"THE TIMESTAMP OF THIS VIDEO THAT||AT 10:54 a m , THE GUNMAN WAS||IN MILLBROOK, LIKELY TOO FAR TO",151960,25
LA-Vb0LU0Jo,77.2,10:54 A M,true,10:54am,"EVER, TAKEN AT APPROXIMATELY||10:54 A M||TO CELEBRATE, WE PROMISE TO GET",84286,25
kNMSNI-Z-xQ,2031.7,10:54 a m,false,10:54am,get a win right now I haven't slept in||20 hours 10:54 a m now and I'll prove||to the vlog I can get a win bro man,9197752,20
BVYjyO24EqM,235.5,10:54 a m,false,10:54am,all right Leila's right here day one||10:54 a m remember guys this is day one||hey can I come out here and play rise,1929928,20
e482FRIZKoE,104.8,10 54 a m,false,10:54am,story game||day one 10 54 a m what is this like a||mystery now let's make some breakfast,913501,20
eKCg9SKIOkk,208.2,10:54 a m,false,10:54am,jump scare Oh No okay day one||10:54 a m okay what is the significance||of time it is playing the classic,765994,20
7el2fO3Y5cQ,71.7,10 54 a m,false,10:54am,that photo her last photo||ever was taken at approximately 10 54 a m to celebrate||we promised to get her ice cream betty b,629436,25
Z3G-wLh7WQc,447.2,10:54 a m,false,10:54am,with his wife for approximately 15||minutes at 10:54 a m he hangs up 1:00||p m,420909,24
ErMTKw3eKrE,1028.6,10 54 a m,false,10:54am,all right guys it is the next morning||now it is 10 54 a m and we're going to decide who or we're||gonna see who wins now,403631,26
tFnaZw68BuI,691.5,10 54 a m,false,10:54am,that the launch is now targeting||saturday the 11th of july at 10 54 a m which of course pushed it back just far||enough to sit just after this video,324616,28
mlXKGlnCKQo,46.9,10 54 a m,false,10:54am,to do with the pregnant belly||so it is currently 10 54 a m i woke up||at 10 30,327243,24
IxjqLQNzeqA,3.5,10 54 a m,false,10:54am,april 18th 2021||10 54 a m i notice a youtuber by the||name of storm sky,322283,24
5g7JbkOI7jA,185.7,10:54 a m,false,10:54am,see Thank You wine||10:54 a m that's cool though it's I'm||in the bathroom oh alright let's,319871,20
JrF8khy0Xl4,151.8,10 54 a m,false,10:54am,right now||it's currently 10 54 a m and it's||thursday december 3rd,334825,27
gMxjYrtJKJE,549.4,10 54 a m,false,10:54am,fine it will arrive at your destination||at 10 54 a m okay just wait for that||go on turn it all the way and there we,369004,24
kqMrCarkU-Q,277.9,10:54 a m,false,10:54am,look forward to we got a new launch date||and time set for tomorrow at 10:54 a m Eastern Time and if you want a viewing||buddy I'll be live right here,235265,28
uWd1VLO-ZLc,427.6,10:54 a m,false,10:54am,crazy||I got it is 10:54 a m I got my hair||done no spinach at 8 o'clock last night,228952,26
rrxygqqXb2M,225.8,10:54 a m,false,10:54am,Emily Alexa look what happens it it's||10:54 a m oh that's up high on a sample of perfect||sorry I don't know,230274,22
IgFg71npUVg,65.4,10 54 a m,false,10:54am,have march 26 2017 he tried texting him||several times at 10 54 a m do you try||texting him yes asking him for my return,221858,22
