id,timestamp,token,manual,time,lines,views,category
c0NB5DHYXCA,254.8,12:34pm,true,12:34pm,IDK||Estimated Shipt shop start time is 12:34pm so||maybe the card isn't going to be,52783,22
c0NB5DHYXCA,285.5,12:34pm,true,12:34pm,I can't start shopping I don't think||until 12:34pm and I don't want to just sit||here so I'm gonna go ahead,52783,22
c0NB5DHYXCA,446.4,12:34pm,true,12:34pm,estimated shop time shop start time of||12:34pm I got there 12:17pm||I started shopping,52783,22
hO4cc-ujEL4,99,12:34 PM,true,12:34pm,She talks about||At 12:34 PM Her family would shoutout something they are grateful for||Practicing gratitude during the time of adversity,195921,22
6zn268hmqCY,349.5,12:34 PM,true,12:34pm,I'm quite early||It's 12:34 PM and the bus that I'm waiting for will arrive at 1 PM||so I,164812,22
Jpw3NfKzCQY,788.5,12:34 PM,true,12:34pm,Henry and the gunboats||soon echo across the river flats as action opens up at 12:34 PM Yet the fight proves||short and unexpectedly easy for the Union side,72921,27
fTvFShJMDJU,874.4,12 34 pm,false,12:34pm,this emergency warning replaces the||message published at 12 34 pm today the 4th of january you are in||danger and need to act immediately to,2277559,24
_hGnnpAvdck,544.8,12 34 pm,false,12:34pm,player i've ever met||at this sunday at 12 34 pm uh||tune in i'll be i'll be in the chat it's,466516,10
8CqNKQkpduk,1506.6,12 34 pm,false,12:34pm,pronounced dead at sacramento university||medical center at 12 34 pm 30 minutes after the explosion and this||is also weird i mean it's been,384830,22
0OuhvrJi5lk,35,12 34 PM,false,12:34pm,a good rinse and then we set it aside to||dry we are halfway done it is 12 34 PM moving back to the machine I'm using||different size pipe cleaners to clean,510553,22
8CqNKQkpduk,1506.6,12 34 pm,false,12:34pm,pronounced dead at sacramento university||medical center at 12 34 pm 30 minutes after the explosion and this||is also weird i mean it's been,384830,22
z1XcSI_hxdU,31.8,12 34 pm,false,12:34pm,amanda from work and why is amanda||texting you at 12 34 pm i don't know i||didn't even read the message yet okay,144462,24
x54bZeyzBGU,702.1,12 34 pm,false,12:34pm,round of 60 starling satellites that's||tomorrow april 7th at 12 34 pm eastern||daylight time,126162,28
L3tVb4IR0Pc,155.6,12 34 pm,false,12:34pm,wellchild awards||but at 12 34 pm the palace put out an||alarming statement about the queen,108602,25
p8BanehjNzU,735,12 34 pm,false,12:34pm,i wonder why it says my shop is starting||today at 12 34 pm that doesn't make sense to me||they expect my shopping to take like 28,121468,22
G-Jq8TsOVz8,784,12 34 pm,false,12:34pm,photographs included a photo of the||Monon High Bridge taken at 12 34 pm and||another one taken at 1 26 PM of the,306022,27
AW_HlqPo_5k,385.1,12 34 pm,false,12:34pm,um||on my clock right now it says 12 34 pm which is one two three four||it's on the like corner of it,38417,24
rxL_Tm1OGlo,1494.8,12 34 pm,false,12:34pm,three four method||at 12 34 pm her||family would shout out something they,33962,27
_IvrXHrAfbI,127.8,12 34 pm,false,12:34pm,shorts with the new green iphones it's||currently 12 34 pm and we're sitting at||81 percent of battery life that means in,44155,28
m1M52pidMl8,715.3,12 34 pm,false,12:34pm,national weather service in boston and||this was issued at 12 34 pm before new||model data came in so this could be,32788,27
dZp0F4WEfHs,641.3,12 34 pm,false,12:34pm,you it was posted||at 12 34 pm in that metadata somewhere where||there'll be location details so,31845,24
Btm8tNax6C4,7.5,12 34 PM,false,12:34pm,of milk so I have to go get milk for my||coffee so it's 12 34 PM not really||morning but anyway,33755,20
WIvql_2jRqU,22.6,12 34 pm,false,12:34pm,chicano aircraft||have arrived canal today at about 12 34 pm and on hand to receive the||aircraft,30702,25
8dMbOdVLuvs,8.4,12 34 PM,false,12:34pm,tragic day in church history||because at 12 34 PM the Church of||England died,29748,22
8ORrZ0yu_wM,243.4,12 34 pm,false,12:34pm,amanda from work and why is amanda||texting you at 12 34 pm i don't know i||didn't even read the message yet okay,69430,24
5-0g0J0z4kE,95.4,12 34 pm,false,12:34pm,after so i'm a little more like||done up than usual okay it is 12 34 pm this is my||ootd for today i am why is that manual,38466,24
PA6aNyIpOS4,359.4,12 34 pm,false,12:34pm,election it looks quite a bit different||if we fast forward to 12 34 pm eastern||time on new year's eve,26555,25
epO_t62H9sM,34.7,12 34 pm,false,12:34pm,timeline it says 7 23||12 34 pm danny lee sent money to leela||at dawsonville,25438,24
BF8cDamPtVI,1337.5,12 34 pm,false,12:34pm,the right it says fast charging that I||will hit 90 state of charge at 12 34 pm at this rate and on this charging||station in the Ford pass app you can,79533,2
BF8cDamPtVI,1379.4,12 34 PM,false,12:34pm,charge the battery up to 90 percent we||have an estimated finish time of 12 34 PM if I was to hit that 90 mark||I've spent 12 minutes on the,79533,2
jcXGed8KUgs,635.7,12 34 PM,false,12:34pm,Catherine is seen leaving the building a||minute later at 12 34 PM a van can be||seen leaving the parking lot at 3 19 PM,320561,24
YI7m7obYods,411.7,12 34 pm,false,12:34pm,tick tock||at 12 34 pm june 15th even to the second||so i just use one converter if you want,23766,24
psa4oHXMtos,18.5,12 34 PM,false,12:34pm,there's an update today as of October||5th at 12 34 PM they are continuing to||actively search the area for Quentin,20883,27
bXeSz8iystQ,66.3,12 34 pm,false,12:34pm,degrees of pisces on march 2nd 2022 at||12 34 pm eastern time now this new moon||in pisces obviously has the sun and the,20036,22
c0NB5DHYXCA,181.1,12:34 p m,true,12:34pm,"said that I can officially start||shopping it's 12:34 p m||one,two,three,four thats a good number",52783,22
26ckU7DlhKc,1495.3,12:34 p m,false,12:34pm,so bored you're sitting forever time is||it bro no 12:34 p m what Tuesday June||dude so boring here oops no shoes,1714621,22
XEQsvND0kRU,115.7,12 34 p m,false,12:34pm,so today is september 28||12 34 p m and i just got bad news||every one of you knows yosi the girl,1218062,22
