id,timestamp,token,manual,time,lines,views,category
GVrYpR1ePKs,1343.4,4:08 AM,true,4:08am,"Yeah, 10-4||NARRATOR: 4:08 AM , the battalion chief pulled||into the construction site",520441,24
VoCy31loMs0,387,4 08 am,false,4:08am,chamber two||at 4 08 am the second of the divers left the bell||and the diving supervisor slightly,23065,22
KHo48CdF2cQ,424.3,4:08 a m,true,4:08am,"us give her a bath last night||- I know, she had me up at 4am, 4:08 a m||-",85277,22
gBikFoMlXVE,44.5,4:08 A M,true,4:08am,"THE POLICE DEPARTMENT RELEASED||THIS INITIAL STATEMENT T 4:08 A M||TUESDAY, APPROXIMATELY",16001,25
gBikFoMlXVE,119.4,4:08 A M,true,4:08am,THE POLICE DEPARTMENT ISSUED ITS||4:08 A M||PRESS RELEASE,16001,25
smqVuvoQUcI,145.9,4:08 a m,false,4:08am,you're doing well I hope you're doing||better than me because it's 4:08 a m and I haven't slept at you wondered why||does it mean editing a video,1196990,26
w0Lqm7CUNro,701.8,4:08 a m,false,4:08am,house some rotting food and - hey Coral||what are you doing why it's 4:08 a m and coral has got up to do something||what are you,295966,20
-H6Hqj2wBIc,1099.3,4:08 a m,false,4:08am,4:00||4:08 a m in morning it was like coming||back from the terms of grams of Dubai,195454,25
2_6ZNQDnFLs,186.8,4:08 a m,false,4:08am,July 12th you can see I clocked out||at 4:08 a m so I worked from 9 p m||to,147813,19
CVc8EbqxtWk,349.1,4:08 a m,false,4:08am,to apologize guys like it was really bad||but go watch x-men it's 4:08 a m all||right here,142879,24
WXhx7r1nqgI,54.4,4:08 a m,false,4:08am,forwarded me yet||another email at 4:08 a m my time from||YouTube in regards to another ten videos,109116,20
eWALuibbggw,1400.7,4:08 a m,false,4:08am,hour difference in time there so like||right now it's 4:08 a m so that would||make it 8:08 p m,89502,24
0EU_qi4Y4s0,1380.3,4:08 a m,false,4:08am,bring up the car behind you she emerges||from her door at 4:08 a m Cole sits||down and pretends to read the paper,86450,20
kWLPe99RJlM,65.1,4:08 a m,false,4:08am,wake-up call took an||uber around for something 4:08 a m New||York time got to JFK around 4:45 put my,69949,22
HEPcZM6IzS8,448.4,4:08 a m,false,4:08am,end of this day good morning everyone it||is now 4:08 a m and we're about to head||out to meet up with Chris to go check,50520,22
enY3Q91x6cQ,401,4:08 a m,false,4:08am,star filter was just saved it was saved||at March 22nd 2019 at 4:08 a m that's||perfect,39506,27
3_dKdZO605I,761.6,4:08 a m,false,4:08am,you're gonna love it okay so||bottom first of all I was born at 4:08 a m but I think you know that time very||well your young daughter secondly in,22722,22
gBikFoMlXVE,42.5,4:08 a m,false,4:08am,the Vallejo Police Department released||this initial statement at 4:08 a m Tuesday approximately three and a half||hours after the shooting it did not,16001,25
gBikFoMlXVE,115.6,4:08 a m,false,4:08am,before the Vallejo Police Department||issued it's 4:08 a m press release I'm||angry I'm hurt because I feel like they,16001,25
uo0p9XqzIvo,496.8,4:08 a m,false,4:08am,alright guys so let me show y'all what||time it is currently 4:08 a m yes and||that was actually pretty good on home,11750,23
