id,timestamp,token,manual,time,lines,views,category
R0Za5QI8vUE,1897.4,3:15AM,true,3:15am,"broke the family||George woke up around 3:15AM every day, which he later found was the time DeFeo killed his||family",3191233,24
4Hsinm4x0Qg,322.7,3:15am,true,3:15am,"had turned into a sewing room||George Lutz, the father, would always wake up at 3:15am , the time in which the DeFeo||murders occurred according to the police",2953912,24
tM6UuDCn1gk,298.8,3:15am,true,3:15am,"including moving furniture, disembodied voices||and strange noises every night at exactly 3:15am ,||which was the exact time that the murders had occurred",2254295,24
isO4AM8A90I,361.2,3:15am,true,3:15am,"they will do this 23 hours a day, they will fade||into obscurity at roughly 3:15am||and so it gives you about an hour to shower,",536607,23
cbLuFOcn6do,696.3,3 15am,true,3:15am,"a clear image of his face,||the male suspect was seen entering the toilet at 3 15am ,||wearing a black T-shirt,",425297,24
vpC_l25TVm0,372,3:15am,true,3:15am,"to have been woken up, levitating off of their beds and waking up repeatedly||at 3:15am every morning which was around the time that Ron DeFeo carried out his murders||Well",328752,27
vfvjWzqgNbg,63.6,3:15am,true,3:15am,"It will be a fun ride today||its 5:14am and we woke up at 3:15am||and we took shower and got ready,its a long ride so its better that",281772,22
_rH8Mgfreig,832.4,3:15am,true,3:15am,"clothing not of this period||I quickly glanced down at the clock and it read 3:15am||When I looked back up, the frighteningly pale woman was coming to the passenger side",113099,27
bUCbJWKS8LQ,312,3:15am,true,3:15am,family until tragedy struck the house||At 3:15am the father murdered his entire family while they were sleeping because he heard||voices in,88608,27
bUCbJWKS8LQ,364.3,3:15am,true,3:15am,he saw his wife levitating from their bed and he was woken||up at exactly 3:15am each morning||I’d be on the phone with my realtor ASAP and tell them,88608,27
nXoS4_zPgYs,338.6,3:15am,true,3:15am,North Nazimabad Karachi||its 3:15am approx I think||and I think its 1st december or 1st January's video,58285,22
oNs9pbibdUk,562.6,3:15am,true,3:15am,", and the experiences of Kathleen and George Lutz afterwards||DeFeo walked through his house at 3:15am , and shot every single one of his family members||For reasons still unknown, each victim",24649,24
pSdp9g0tX6Y,370.4,3:15AM,true,3:15am,"Some||backstory to begin though, on November 13th, 1974, at 3:15AM , Ronald DeFeo Jr||killed his",19715,24
JuYYsmQ2ulI,478,3:15 am,true,3:15am,"with Linda to document and publicize her case||On November 30, 1989, around 3:15 am in New York City,||Linda Napolitano claims she awoke to find",13287721,22
9Lgc_NtwApQ,558.5,3 15 am,true,3:15am,as far away as possible||It was 3 15 am The mark 14 torpedoes raced over the now very||short distance to the Japanese aircraft,6796517,24
4V1qXPUm--Y,321.7,3:15 AM,true,3:15am,"becoming sluggardly, chilled, and cranky||He found himself waking up at 3:15 AM every night||and was unable to go back to sleep",2437422,22
MtVVWoLzwYk,1483.4,3:15 AM,true,3:15am,"and by the end of the month, both countries had surrendered||At 3:15 AM on June the 22nd,||Operation Barbarossa began, with more than 3,000 Panzers",2226720,24
Ffwc5B29pBA,891.2,3:15 am,true,3:15am,"Deserted all around||See, this car guy roaming about at 3:15 am Its 3:45 am now||Cars are still passing by",1638454,24
RPzUY20zbhE,171.8,3 15 am,true,3:15am,"After this, crap got real||George started waking up every night at exactly 3 15 am , so awake that he would go for a wander||He later found out that’s",1428425,27
3GnOY7U2ppc,900.4,3:15 AM,true,3:15am,",||but by 3:01 AM it returns to the restaurant||and stays there until 3:15 AM At",1294379,24
3GnOY7U2ppc,903.9,3:15 AM,true,3:15am,"At 3:15 AM , Heather's phone leaves the restaurant||to call Sidney's cell phone, but he did",1294379,24
8vbINY5ODqY,571.4,3 15 am,true,3:15am,started to move rapidly||it was at 3 15 a m so what happened at 3 15 am i||asked george lutz was said to wake up at 3 15 a m,898614,1
hrAzcreHisM,441.8,3:15 am,true,3:15am,"Lutz family said they experienced,||Was that Lutz was said to wake up at exactly 3:15 am every morning,||Which was around the time the murders were carried out",783845,20
X2y_mJqJOzw,678,3:15 AM,true,3:15am,He's always cold and obsessively chopping wood||He woke up at 3:15 AM almost every night||He becomes more and more of an asshole as time goes by,722211,24
8WEY25G5lbk,863,3:15 AM,true,3:15am,"at the same spot where the voices were heard||RECORDER: It's 3:15 AM||ROBERT STACK: For most of the night,",773197,24
8WEY25G5lbk,863,3:15 AM,true,3:15am,"at the same spot where the voices were heard||RECORDER: It's 3:15 AM||ROBERT STACK: For most of the night,",773197,24
uYXEWu5VVWw,844.9,3:15 AM,true,3:15am,"It's become known as the Rendlesham Forest incident||On December 26th, 1980, at 3:15 AM ,||Sergeant Jim Penniston of the US Air Force",643605,24
AV5x5L1xjmE,863.2,3 15 am,true,3:15am,at about 9 30 pm||I am tired right now because I got up at 3 15 am earlier today||And we boarded Shatabdi from New Delhi railway station at 6 10 am,406090,22
bo01OUYMaSI,405.7,3:15 AM,true,3:15am,"Authorities were able to determine||that Todd had died around 3:15 AM that same morning||Mike McClelland of the Steuben County,",442086,24
fCN_dNyciH4,941.9,3 15 am,true,3:15am,there's also a strange white line beside it on||the hedge this was at 3 15 am and we live in the||countryside where there's barely anyone else,218651,24
0yKed4QVLwo,12.2,3:15 am,true,3:15am,Urbex Dane Films||3:15 am Abandoned House||Snow Plow,185793,24
DbdtzNdU0AI,370,3:15 AM,true,3:15am,"Costs 9300 INR, 2 hours journey||Starts morning 3:15 AM , reaches 5:30 AM||Got to know from Indian friends, In Pegasus Airlines",181676,19
DbdtzNdU0AI,548,3:15 am,true,3:15am,"It is 2 am, my Gate no is 3||Flight starts at 3:15 am local||Here is Duty Free Store",181676,19
KLKmkncus38,292.1,3:15 AM,true,3:15am,"and the truth was revealed||On the night of November 13th at 3:15 AM ,||Ronnie decided he'd had enough",217304,24
KLKmkncus38,552.2,3:15 AM,true,3:15am,"where things became more terrifying than strange||At 3:15 AM , George Lutz awoke||He looked at the clock, his frustration growing",217304,24
KLKmkncus38,562.9,3:15 AM,true,3:15am,"had moved into their new home,||he had awakened at precisely 3:15 AM||He may not have known it,",217304,24
KLKmkncus38,568.6,3:15 AM,true,3:15am,"He may not have known it,||but 3:15 AM was the exact time||when Ronald DeFeo Jr",217304,24
l2KdkIN_390,733.8,3:15 AM,true,3:15am,"nearby and out of sight||Then, at 3:15 AM , this happens…||While Derring Wood may have a haunted reputation, I think those footsteps were",376296,24
sEbuKG40aCw,1404.8,3:15 AM,true,3:15am,"and by the end of the month, both countries had surrendered||At 3:15 AM on June the 22nd,||Operation Barbarossa began, with more than 3,000 Panzers",138893,24
DD2lCGJEAP4,400.6,3:15 AM,true,3:15am,"into my body||3:15 AM||It's around there, it's around there",162547,24
c_wH2GV3AXk,51.2,3:15 AM,true,3:15am,Palm Beach Gardens Officer Newman Raja and||Jones at approximately 3:15 AM on October 18th||2015 after seeing his SUV stalled on the exit ramp,132047,25
