id,timestamp,token,manual,time,lines,views,category
XuyaqvQ2_pg,459.6,11 36am,true,11:36am,"so it will be difficult to cut through||Then, at 11 36am , they exited Eng Hoe Meng trading shop||We spoke to the shopkeeper",251373,24
QvzaQcoMkSE,916.3,11 36am,false,11:36am,outcome||11 36am 15th of september 1940||luftwaffe formations crossed the english,90707,27
-NCSasVM7Kc,334.8,11:36 am,true,11:36am,"Nothing unusual, one might say||Then, all of a sudden, at 11:36 am , the deck on||both sides of the pylon number nine collapsed at",535354,24
WCrPpU4-qyQ,356.5,11:36 AM,true,11:36am,", I sincerely wish to know your reasoning of visiting us on this fine monday at 11:36 AM||Flash: Well, we just stopped Captain Cold and Mr||Freeze from teaming up",10607,1
XmjKODQYYfg,861.7,11:36 am,false,11:36am,you||11:36 am 15th of september 1940||Luftwaffe formations cross the English,7623755,27
U5QG-I9Ced0,573.6,11:36 am,false,11:36am,pretended to be dead||11:36 am the gunman exit the library and||head down the hall toward the science,4031490,27
yW-n9i3COq4,1357.9,11 36 am,false,11:36am,before Harris and clebow left the room||at 11 36 am began wreaking further Havoc around the||school,3516379,22
mx5aJGUXCCk,960.5,11 36 am,false,11:36am,operation the reactor core isolation||cooling system ceased to operate at 11 36 am the system was unsuccessfully||restarted resulting in the heat within,1026443,27
nF7ShkZaaqY,561.1,11 36 am,false,11:36am,been marred with torrential rain||at around 11 36 am a 210 meter long||section of the bridge around pylon 9,646806,27
Js9gicdW1no,278.9,11 36 am,false,11:36am,tomorrow okay so officially the check-in||day April 25th 11 36 am but this is the||update chicken so I have a weird like,404344,26
-NCSasVM7Kc,334.8,11 36 am,false,11:36am,unusual one might say||then all of a sudden at 11 36 am the||deck on both sides of pylon number nine,535354,24
fbtJozcFiaA,437.9,11 36 am,false,11:36am,interesting the timestamp is given 229||1990 11 36 am this is an episode many people have seen||for its highly substantial look into the,283539,1
fbtJozcFiaA,437.9,11 36 am,false,11:36am,interesting the timestamp is given 229||1990 11 36 am this is an episode many people have seen||for its highly substantial look into the,283539,1
bentT_yCDIg,520.8,11 36 am,false,11:36am,our world's too far||i'm 11 36 am right okay well the crop is||ready um but before we do anything we,98801,20
x06_L3-gEPY,931.4,11 36 am,false,11:36am,the nation hangs upon its outcome||11 36 am 15th of September 1940||luftwaffe formations across the English,60885,24
Ccc7sPc6S-w,419.3,11 36 am,false,11:36am,this particular piece of body cam||footage 11 36 am in the school hallway||prepping an AR for Action that time,34279,25
Qi8vatbcAsI,87.4,11 36 am,false,11:36am,may 1st||splashdown is targeted for 11 36 am edt||or 3 36 pm gmt,27186,28
HFYdKp2bu4Q,515.6,11 36 am,false,11:36am,workout to Tender but this was too||little too late at 11 36 am on August||the 11th during a violent thunderstorm,36784,22
QTZO41DO2RU,862.6,11:36 am,false,11:36am,you||11:36 am 15th of september in 1940||Luftwaffe formations cross the English,25542,27
6t13q4Ar2ak,863.2,11 36 am,false,11:36am,the nation hangs upon its outcome||11 36 am 15th of September 1940||luftwaffe formations across the English,373183,27
G4JY_WTdcj8,43,11 36 am,false,11:36am,full statement from Lancashire police we||were called today at 11 36 am to reports||of a body in the river wire close to,16132,25
l1sY3-X7esg,106.4,11:36 am,false,11:36am,charging now let's talk about the||battery how it performed at 11:36 am I unplugged the device and I did a||gaming review of it if you haven,16051,28
cW9-77mZ1Y4,1582.7,11 36 am,false,11:36am,police off the back of nothing more than||a telephone call placed at 11 36 am from||a psychic medium using his gift,12424,24
oANvEklxWGc,61.7,11:36 a m,true,11:36am,Parks in charge of the city police||Parks arrives at 11:36 a m just 3 minutes after the gunman||fires his first shots and,127470,25
-0dlypImoi0,116.5,11 36 a m,true,11:36am,faces the day Nicola disappeared but on February||19th a body was found at 11 36 a m Witnesses||call in about a body in the river wire close,79215,24
Qi8vatbcAsI,88,11:36 a m,true,11:36am,May 1||Splashdown is targeted for 11:36 a m EDT||1536 GMT,27186,28
-UWeSXh5ODY,42.5,11:36 A m,true,11:36am,"News, splashed down by the way||is set for Saturday at 11:36 A m||We also want to let you",23265,25
X5V7Sk6d5dc,120.6,11 36 a m,false,11:36am,the drill guys||starbucks let's go that's it it's 11 36 a m i need something to wake me up but i||want something vibey,5235229,22
CcKKnH8agBE,1540.1,11 36 a m,false,11:36am,time what's the time i||don't know what time it is it's 11 36 a m amazing||mommy hasn't seen the place up and,3779807,20
2IFT95hg3cQ,53.4,11 36 a m,false,11:36am,Michael's on wire and that they said||that they were called at around 11 36 a m just before midday today to reports||that a body in the river wire close to,697716,25
2IFT95hg3cQ,369.2,11 36 a m,false,11:36am,the statement goes on to say we were||called today at 11 36 a m to reports of||a body in the river wire close to,697716,25
2IFT95hg3cQ,818.3,11 36 A M,false,11:36am,that activity it says Lancashire police||we will call today at 11 36 A M to reports of a body in the river wire||close to rawcliffe Road an underwater,697716,25
o4e3Bch4Wxg,167,11 36 a m,false,11:36am,and try to confront the shooter you will||see them come into the frame at 11 36 a m but they will retreat back to the end of||the hallway after hearing gunfire and,982327,25
wOB0qqi_wxc,310.9,11 36 A M,false,11:36am,what time is it||it's 11 36 A M hey Siri what's today's date||it's Thursday March 23 2023,576255,28
RBehZdqf1Ho,198.7,11 36 a m,false,11:36am,yeah it was an article written today by||Forbes uh 11 36 a m wow that's insane||where were the rest of the news people,376787,23
T2Qktoc8B14,391.3,11 36 a m,false,11:36am,so you'll be fine then with a group||1990 at 11 36 a m oh here we go||they're going in,246707,20
mj5m_tz4Bjk,858.4,11 36 a m,false,11:36am,outcome||11 36 a m 15th of september 1940||luftwaffe formations cross the english,605375,27
K4fFVg9TzWY,55.8,11 36 a m,false,11:36am,but in part of which it said we were||called today at 11 36 a m to report of a||body in the river wire close to rawcliff,182862,25
-1vf0vLrkNI,32.1,11 36 a m,false,11:36am,so i'm about to get dressed it is||11 36 a m i literally just woke up||i'm about to get dressed and do my,173595,1
qzf_SZ5Vzus,247,11:36 a m,false,11:36am,spacecraft will undock from the ISS at||11:36 a m UAE time and it will take||around three and a half hours for the,149331,25
ZHq-lSRSK1g,102.7,11 36 a m,false,11:36am,spotted him he runs away as shots are||fired three minutes later at 11 36 a m officers are in the same hallway||bullets from the shooter's rifle grazing,144019,25
NkXHBGnW7t4,1352.7,11:36 a m,false,11:36am,spree before Harris and Klebold left the||room at 11:36 a m and began wreaking||further havoc around the school SWAT,123082,22
qE894JhTD4k,1180.2,11 36 a m,false,11:36am,excuse me it's the middle of the day||it's 11 36 a m and nobody's working||we've got,115700,20
QW64Ve8fk5s,152.6,11 36 a m,false,11:36am,in a statement Lancashire police said we||were called today at 11 36 a m to||reports of a body in the river wire,101239,24
z2Zu_2C-sYs,6.4,11 36 a m,false,11:36am,Thursday February 23 2023||11 36 a m I'm standing here in front of||the North Charleston South Carolina city,147916,20
RP5zK6ZEP9s,349,11 36 a m,false,11:36am,and here we go power just went out||11 36 a m we'll see how long this lasts||like i said though thankful thankful for,92937,26
iYTVp3TEAe4,324.1,11:36 a m,false,11:36am,prostitute subject was handed scp-2112||blank test log - at 11:36 a m scp-2112||is placed in scp-2112 on hands at 11:37,84962,24
M0aIk89GACs,460,11 36 A M,false,11:36am,nutrient first use good looking corn||Pioneer 11 36 A M uh it's yielded really well got some||good plant Health there for that uh,81770,27
00Zn-_xYLhc,131,11 36 a m,false,11:36am,'ve been here multiple times you know||guys sorry let's go guys it's 11 36 a m i need something to wake me up but i||want something exciting i need something,87408,1
lO733wg6Ayo,114.7,11 36 a m,false,11:36am,pork never mind||it's my 11 36 a m I'm getting the first||twinge of hunger pain actually my dates,79405,22
W8oVIlHgM4Q,17.5,11 36 a m,false,11:36am,celebrate||da today 11 36 a m guys this is a huge||announcement,93410,22
-0dlypImoi0,118.1,11 36 a m,false,11:36am,disappeared but on February 19th a body||was found at 11 36 a m Witnesses call in||about a body in the river wire close to,79215,24
