id,timestamp,token,manual,time,lines,views,category
YS8-9-aKKew,85.2,2:29 AM,true,2:29am,"downtown Athens into the morning||hours of January 15th at 2:29 AM||This is the group including Chandler,",897716,25
YREVx3nbyM4,69.6,2:29 AM,true,2:29am,"downtown Athens into the morning||hours of January 15th at 2:29 AM||This is the group including Chandler,",13732,25
y3mvFm1O9EI,769.9,2 29 am,false,2:29am,lasted about two minutes and 20 seconds||at 2 29 am heather calls the pay phone||that sydney had called her from earlier,549568,22
I9mlc_v_Zg8,352.7,2 29 am,false,2:29am,his own phone and called a friend of his||this was at 2 29 am realizing his mistake he ended the call||before it rang on the other end moving,49713,27
vVB2ofkLxF8,427.5,2 29 am,false,2:29am,reports on the Sanborn police are||thought about 2 29 am the team was on||Mobile Patrol when the signaled the man,21243,25
lIIiMSn4r-M,1715,2:29 am,false,2:29am,good||2:29 am Mike and and exploring rings you||already feel it,20481,19
IiHZrO-aIK0,37.2,2 29 am,false,2:29am,tried shoes the tweet says||shoes at 2 29 am just a couple of days||ago,19327,20
GVi71m865vA,1145.8,2 29 am,false,2:29am,but who was he and who assaulted him||it's 2 29 am nearly the end of the night||david charlton is dying on the stairs,37671,24
JdMhfYA7njU,710.3,2 29 am,false,2:29am,wow that's uh god that's big||thank you and yes it's 2 29 am that is nice||well that's heavy i wish i had a weight,12477,22
dmo61G_pPEg,264.4,2:29 a m,true,2:29am,", in 2016, the Associated Press, who we rely on||for calls, called the race at 2:29 a m||So, you know, get your",476927,25
05tAwpuSJh0,241.6,2:29 a m,true,2:29am,"arrest||At 2:29 a m||that Saturday, a police officer was flagged down on an assault and battery",280898,17
t4ZoemVr4AE,214.1,2 29 a m,true,2:29am,savlama||in the parish on Wednesday report from||the several my police said about 2 29 a m yes people,26018,22
t4ZoemVr4AE,217.9,2 29 a m,true,2:29am,yes people 2 29 a m early early in the||morning the team was on Mobile Patrol when||they signed,26018,22
dmo61G_pPEg,265.4,2 29 a m,false,2:29am,who we rely on for calls called the race||at 2 29 a m so you know get your coffee on stay||up late if that's what you,476927,25
YS8-9-aKKew,85.7,2 29 a m,false,2:29am,Athens into the morning hours of January||15th at 2 29 a m this is the group||including Chandler Lacroix Devin Willock,897716,25
GqI4EGdrcCc,924.3,2 29 a m,false,2:29am,me and Ezra left high five||so basically guys it's currently 2 29 a m and me and Ezra are the only people||left so I'm gonna,720649,24
fLBacuI2bUo,297.5,2 29 a m,false,2:29am,she wanted to walk away she wanted to be||by herself on April 18th around 2 29 a m Tiara's sister left a message asking||people in the local area to contact her,159094,24
tPuN_Gcyp3A,650.6,2 29 a m,false,2:29am,of that||at 2 29 a m heather's phone attempted to||call the pay phone that sydney had used,100704,27
fLBacuI2bUo,297.5,2 29 a m,false,2:29am,she wanted to walk away she wanted to be||by herself on April 18th around 2 29 a m Tiara's sister left a message asking||people in the local area to contact her,159094,24
1UzECHwQKHk,275.9,2 29 a m,false,2:29am,put a door in front of it||okay that's charlotte's room at 2 29 a m makes sense||what is up with every single like creepy,70010,22
aN3m3QZi350,42,2 29 a m,false,2:29am,very impressed i placed the order around||2 29 a m i end up finalizing and||purchasing the order they told me that,45202,26
kDEziJ1EnJQ,163.8,2 29 a m,false,2:29am,this morning||2 29 a m uh basically saying he likes||Robert F Kennedy Jr about RFK he said,39293,1
FW6hSdzklro,306.4,2 29 a m,false,2:29am,eternity later well we never got the||Pikachu also it is 2 29 a m we're doing||a trade right now you see remember when,40789,20
t4ZoemVr4AE,216,2 29 a m,false,2:29am,savlama in the||parish on Wednesday report from the||several my police said about 2 29 a m yes people,26018,22
t4ZoemVr4AE,218.3,2 29 a m,false,2:29am,yes people 2 29 a m early early in the||morning the team was on Mobile Patrol||when they signed,26018,22
jCHAT3cHrJw,232.5,2 29 a m,false,2:29am,pointed out this||ship arrived at 2 29 a m that morning||now,23955,25
No86rqb5fnM,249.1,2 29 a m,false,2:29am,reports from the South Lamar police are||that about 2 29 a m the team was on||Mobile Patrol along three mile River,23868,22
aDYxuni4ecc,46.6,2 29 a m,false,2:29am,i'll be sleeping all day bro wait what||time is it bro it's 2 29 a m let's go to you though bro i saw that||you invited me i'm,23886,20
lxHqrKFY_Jg,64.9,2 29 a m,false,2:29am,can't even||my camera's blocking at 2 29 a m okay||johnny he told dog guys he wasn't going,30118,20
y4s5uNxsohk,7.4,2 29 a m,false,2:29am,you said yeah good night Zemo sleep well||at 2 29 a m and then at 7 24 a m five||hours later you sent me a message and,23264,20
CYitfUyUnQ4,5.7,2 29 a m,false,2:29am,Sunday morning||2 29 a m here in Texas and it is||November 13 2022,18896,22
UDlI8gwj77Q,0.2,2 29 a m,false,2:29am,good evening it is currently 2 29 a m and we are about to embark on a||journey||through a game called the game,18121,20
6O3nHm07UzY,148.6,2 29 a m,false,2:29am,30 a m||so now i only have to stay up till 2 29 a m tomorrow||it's what i'm trying to do right now is,24201,24
WWlZys7uTsI,441.4,2 29 a m,false,2:29am,more hours hey guys||it is 2 29 a m yes it is literally the next day i still||have this foundation on,18375,26
