id,timestamp,token,manual,time,lines,views,category
NqsqmsqM95g,692.2,12 23am,false,12:23am,of july 2020||in the early hours um at 12 23am so if||this doesn't go out,102472,20
WP8xJQdrutY,851.8,12:23 am,true,12:23am,"they had brought with them||The Bever brothers were quickly apprehended in the woods, at 12:23 am on July 23, 2015||- nearly an hour and a half after their massacre began",40338,24
hnzidajg9hA,264.1,12:23 AM,true,12:23am,They were eager for that perfect shot||At 12:23 AM chaos descended||The car was going roughly 70 miles per hour in a 30 mile,47297,24
cwVYYXMZWAw,474.9,12 23 am,false,12:23am,that last tick tock video at 1202 am and||she was dead at 12 23 am i need answers||it was just a lot of foul play and i'm,4031619,22
Dz3_Hp7JbHA,313.2,12 23 am,false,12:23am,is ugly||January 13 2016 12 23 am very late don't||you doing sorry that's not that late oh,2653530,20
XF62sOLNrk4,738.2,12 23 am,false,12:23am,until she passed out||at 12 23 am pavel fled the area||it's not known if at this stage libby,1961847,22
1DIxWk1hPqY,1999.1,12:23 am,false,12:23am,I don't know if I can afford them||arrived and she's at 12:23 am i gay I||don't think I can afford them off to,629652,20
fXnphW6K2Cc,196.1,12 23 am,false,12:23am,Maurice Isaiah Torres was pronounced||dead at 12 23 am on March 30th 2015||he,762696,24
Apo5GfqAllI,425.6,12 23 am,false,12:23am,examiner for ventura county||he was pronounced dead at 12 23 am an autopsy concluded that he died of||multiple blunt force injuries,491694,25
UPPNPGkEOPk,70.1,12 23 am,false,12:23am,tweeted your reaction to news of your||expulsion from the party at 12 23 am on||Saturday how are you notified of the,297613,25
B72oA2FilJ0,462.8,12:23 am,false,12:23am,message but here I am at what time is it||at 12:23 am on a lovely cool night in LA||thinking of you and your accent what am,246849,23
Qd70qbZn5IY,591.5,12 23 am,false,12:23am,henry paul||at approximately 12 23 am the speeding||car,191797,27
tkgHNTfL0DE,227,12 23 am,false,12:23am,could make a straightened approach||to runway zero five at 12 23 am the||plane was 12 nautical miles from the,204403,28
bqrJ8JuuWAA,64.7,12 23 am,false,12:23am,disappointing mistakes||love y'all 12 23 am it was nearly 1am in the morning when i||had woken up i,156099,20
viD_6H6N2P4,846.4,12 23 am,false,12:23am,with a few visitors before being||transferred to the holding cell at 12 23 am donald wallace was executed by lethal||injection with his final words being,109384,24
MwD7wCl34Xk,459.4,12 23 am,false,12:23am,he suffered multiple blunt force||injuries and was pronounced dead at 12 23 am he lived in granada hills los angeles||with his daughters he had two of them,101413,24
x4JN87wNH4I,826.6,12 23 am,false,12:23am,first want to spin it guys right now it||is 12 23 am starting a little bit late||but I'm assuming it's gonna take like a,88849,1
xs_07tgy0xE,260.3,12 23 am,false,12:23am,2018||at 12 23 am Philadelphia police officers||responded to the scene and found muaya,91955,22
Aoet1m56h_w,383.1,12 23 am,false,12:23am,fresh kicks ecu||it is 12 23 am and i have opened it up and||you can see,63514,2
ls3q7MPJ91s,39.7,12 23 am,false,12:23am,all rights are reserved||12 23 am third avenue and gray||prime core storage facility,58854,24
hnzidajg9hA,262.2,12 23 am,false,12:23am,they hurried to catch up they were eager||for that perfect shot at 12 23 am chaos||descended the car was going roughly 70,47297,24
Xd3RuStWyrM,638.6,12 23 am,false,12:23am,just too much and he was pronounced dead||at 12 23 am man||sad man,55994,24
gI3Kz8ugeA0,548.3,12 23 am,false,12:23am,and they started looking||by 12 23 am they found her her mother||thinks she would still be alive if they,32147,24
57VRVzPUr6A,711.2,12 23 am,false,12:23am,go as planned but||uh it's 12 23 am right now I thank God||that we have arrived safe I'm so tired,26046,22
bZ6E_Rgn2F8,591,12 23 am,false,12:23am,cranmango in no it is twin I look||at the time even though it is 12 23 am young I know y'all like you eat all this||at 12:22 a m,28933,24
sBxUCtnBlQM,288.6,12 23 am,false,12:23am,daisy girl so this picture was taken||october 19th of 2014 at 12 23 am so||almost 30 minutes past midnight,25766,24
9tCzmC9KYq0,98.1,12 23 am,false,12:23am,but as i said i'm recording this video||currently at 12 23 am right after uploading my midnight||video i have videos on,17940,20
9ef7SbaWaLc,643.7,12 23 am,false,12:23am,Air Force said||on the 23rd of July 2023 at 12 23 am EST Russian fighter aircraft flew||dangerously close to a U S,18793,25
YSalWerfgrw,436.5,12 23 am,false,12:23am,victim was pistol-whipped the robbery||occurred at 12 23 am on the 3600 block||of wesley is believed to be a follow,16175,27
uhgqhU9GyuM,406.4,12 23 am,false,12:23am,anyhow paul was driving the pair to||fayette's place at 12 23 am he was||driving at high speed because he was,19657,24
_CfrYIRh5Dk,86.2,12:23 a m,true,12:23am,"I think the Buffalo might be the only city||Okay, the flight arrives at 12:23 a m||How long is this car ride again?",1298735,24
-IJZMf9jUzI,86.6,12:23 A M,true,12:23am,WAS PRONOUNCED DEAD AT||12:23 A M||A CONSIDERED TO GO,65263,25
