id,timestamp,token,manual,time,lines,views,category
_NfY53NV_T0,686.5,4:48pm,true,4:48pm,"It's showing 3:48pm in this||It's showing 4:48pm in this||""It's just like that """,495167,22
-LzpHaSQ4A0,606.4,4:48pm,true,4:48pm,"or i’d spend some time doing weird||stuff to your footage, but it’s 4:48pm and Justin wants to go home so you get off light||BC: So this week",34529,20
gHnozg2s2Tg,471.3,4:48 PM,true,4:48pm,"that request will be honored as such||At 4:48 PM today, Mr Redondo||Mr Denos attorney notified the",300257,25
eSCBsqIR1ek,188.9,4:48 PM,true,4:48pm,"is the first day of winter,||officially at 4:48 PM ,||but we'll go from 47 for a high on",26853,25
kyQdU80chvA,654.7,4 48 PM,false,4:48pm,being noticed||at 4 48 PM Fraser orders Belfast to fire||a star shell this time however it is HMS,752584,27
6wKGc1ZxnIE,603.2,4 48 pm,false,4:48pm,to the dumpster and left the garbage bag||there at 4 48 pm he went to another||apartment complex then at 5 10 pm he,356950,24
BqcCzocyl0w,389,4 48 PM,false,4:48pm,'t really know what happened there oh||there it is date Taken April 16 2019 4 48 PM wow it's super accurate that's||when I finished my second ever workout,327643,17
gHnozg2s2Tg,471.1,4 48 pm,false,4:48pm,will be honored as such||at 4 48 pm today mr ardando||mr arizona's attorney notified the,300257,25
Bu6JSDyV5RM,389.4,4 48 pm,false,4:48pm,the police said if||they receive a report about 4 48 pm regarding the shooting incident in||warwick road area the news understand,211056,25
8zA4-1_T28o,51.9,4 48 pm,false,4:48pm,out same day so||so this was at 4 13 p m this was at 4 48 pm he says last night a car carrying Lil||X that's his kid you know,179112,25
sz77AhKCg4o,484.7,4 48 pm,false,4:48pm,confirmation my name three hundred||dollars ordered on a friday july 30th 4 48 pm paid with paypal subtotal 300||delivery zero estimated tax zero total,141157,26
oK7fTic9P7M,646.4,4 48 pm,false,4:48pm,at 2 53 too many top ads posted on||November 4th 2022 at 4 48 pm holy crap this is too many top hats||reporting to you live from redacted,62557,24
M7XzvHSBvrM,328,4 48 pm,false,4:48pm,the next day||the officer left the trailer at 4 48 pm 11 minutes later at 4 59 PM a neighbor||of the holtons called 9-1,109648,27
azCNxf3QhwM,321.4,4 48 PM,false,4:48pm,on here but um people are talking man||look and it says today at 4 48 PM that||is uh that is right as I was starting,53779,27
AE94wfnLxG8,1478.6,4 48 pm,false,4:48pm,Abington is a town about four miles west||of where the walshes live at 4 48 pm on||January 3rd Brian goes to another,129799,22
rp9Kz4jDlLg,912,4 48 pm,false,4:48pm,for this by the time the officer left||about 20 minutes later at 4 48 pm april||and mike went back inside and madison,67589,22
FzRTs5baTz8,520.7,4 48 pm,false,4:48pm,people to go home it was just three||minutes after this at 4 48 pm that the||fire alarm was sounded in the city's,47062,26
opJI0AxB7-Q,1470.6,4 48 pm,false,4:48pm,officer||the victim's vehicle is a mazda6 4 48 pm officer collecting video that's the car||got in on 75th,43356,22
9uIucSOnPsU,395,4 48 PM,false,4:48pm,house no but does that dim all of our||other accomplishments at 4 48 PM it does||during the January 6 Insurrection,42170,25
RatAgs6Xvt4,488.8,4 48 pm,false,4:48pm,heavy garbage bag and put it into a||dumpster prosecutor said at 4 48 pm he||traveled to another apartment complex in,42661,24
VT2z0E-1zmg,1117.2,4 48 pm,false,4:48pm,and it's already five||right it's already 4 48 pm if you enjoyed this video make sure you||like share and subscribe and please do,46204,24
6pRMNpEhbFc,30.9,4 48 pm,false,4:48pm,the report about||4 48 pm regarding the shooting incident||the news understands that the teen is,38057,25
5H0A4oJ6-6M,504.1,4 48 pm,false,4:48pm,received a call on the street behind the||woman's home at 4 48 pm on September||26th,34102,24
1kTXiLKfvko,20.5,4 48 PM,false,4:48pm,there is today being the 22nd of um||October around 4 48 PM this evening okay||so this TRS was sent to me from a TRX n,38536,22
Hitg_NOil3k,678.9,4 48 PM,false,4:48pm,shortest day of the year it'll occur at||4 48 PM Eastern Standard Time and||coinciding with this will be the new,30438,28
hnfB4wbnqZg,174.7,4 48 PM,false,4:48pm,number of Ukrainian regions an hour||later around 1648 so 4 48 PM so these||guys really are really scared of the,29926,25
dd4LiHf4DQg,150,4 48 pm,false,4:48pm,time 4 48||i buy the flight oh 4 48 pm listen to this no if i buy the flight||like 4 48 i'm like,26938,22
eEQA07iTRik,189.1,4 48 pm,false,4:48pm,evening and then||at 4 48 pm w we received a message from the disease||he has his innocent and he has,24856,25
ER5JB9bgHb4,321.7,4 48 PM,false,4:48pm,people are talking man look and it says||today at 4 48 PM that is uh that is||right as I was starting recording the,18365,20
8Yd7ECqNK1k,310.1,4 48 p m,true,4:48pm,You're like a lighthouse||It's 4 48 p m||Right now and i'm sorry this lighting is just,81716,19
YBPzgApqcBY,457.3,4:48 p m,true,4:48pm,BYSTANDER VIDEO||SO WE SEE ABOUT 4:48 p m LOCAL TIME A RED S U V||BUSTED,60514,25
7jViPQe6EK4,113.3,4:48 P M,true,4:48pm,SURVEILLANCE FOOTAGE CONFIRM||THAT AT AROUND 4:48 P M MR||WHITTON WALKED UP TO A POLICE,44813,25
DudTncaqOOc,370.3,4:48 p m,true,4:48pm,"as he made his approach to the airport||At 4:48 p m , Reeves' plane disappeared from radar||For two days, a team of 400 people, 12",50477,24
owSdiZJfK74,84.7,4:48 P M,true,4:48pm,2:27 A M||AND 4:48 P M SAYING THAT IS CONSISTENT WITH||KOHLBERGER TRYING TO HIDE HIS,29558,25
yuegw7Axgrk,146.8,4:48 P M,true,4:48pm,"Dinner dinner time||It's an early dinner, 4:48 P M||and we're eating dinner,",25106,22
XEn86qAVVoM,1982.7,4 48 p m,true,4:48pm,and sorry i'm putting this camera||in here but it is 4 48 so 4 48 p m and right now||oh i'm so tired like people ask why do i prefer,11421,26
i-8VwO_5bzk,546.4,4 48 p m,false,4:48pm,launch day has been||insane it's currently 4 48 p m and i put on my um unsolicited advice||merged the support and we've gotten,446979,26
RLvXkDcOOVU,1004.6,4 48 p m,false,4:48pm,though oh my god my hand||looks so big i am still editing it is 4 48 p m right now i'm gonna get through||the rest of what i have here and,352118,26
7nmU0hGJUBY,814.6,4 48 p m,false,4:48pm,hi guys the chicken tenders was so good||i did not finish it it's 4 48 p m i got||a package,143172,24
6-5Is2RjFwk,3.2,4:48 p m,false,4:48pm,undefined 4:48 p m Wednesday May 13th today I||wanted to see if I could edit one of my,128087,24
H2LGYX1xhHg,586.8,4 48 p m,false,4:48pm,oh well it's a big oh yeah so i'm really||scared at 4 48 p m and that is what we have time for||tonight guys in this episode of public,92198,24
0GvV-0eKhuM,1195,4 48 p m,false,4:48pm,outfits yes okay smiley show hinata is||calling call started at 4 48 p m call||ended at 6 27 pm can i adopt her please,113474,23
vWeHXnWsOI8,1419.2,4 48 p m,false,4:48pm,girl okay we're gonna destroy this||currently 4 48 p m right now and we just||got home I'm drained we just got back,94156,22
tARiPjBSWbw,858.1,4 48 p m,false,4:48pm,anyways that was my my last hour after||the podcast and it is 4 48 p m now I'm||Gonna Knock Out some more emails I feel,125772,22
YBPzgApqcBY,452.2,4 48 p m,false,4:48pm,video||so we see about 4 48 p m local time a||red suv busted through barricades at one,60514,25
hoY-rt42qxs,22.6,4 48 p m,false,4:48pm,card but today i'm filming my night||routine it is currently 4 48 p m and i||just got home from a walk i took my dogs,63837,22
rFQZmGPJ2W4,477.4,4 48 p m,false,4:48pm,for a few days but||okay guys quick update it's currently 4 48 p m i literally have been working all||morning,49405,26
7jViPQe6EK4,105,4 48 p m,false,4:48pm,u s capital surveillance footage confirm||that at around 4 48 p m mr whitton||walked up to a police line,44813,25
DudTncaqOOc,372.7,4 48 p m,false,4:48pm,as he made his approach to the airport||at 4 48 p m reeves plane disappeared from radar for||two days,50477,24
0aGP9li9FjI,50.4,4 48 p m,false,4:48pm,yeah let's jump straight into the video||saturday 4 48 p m okay so there's yan there's||basil yes,73847,24
IPTiwuy8ZRc,157.4,4 48 p m,false,4:48pm,don't even know what to||say but just to put you on it's 4 48 p m i'm so sweaty because we don't have the||ac on because we're,49097,22
fLGOg2CuvaI,2197.4,4 48 p m,false,4:48pm,the sun enters Capricorn on December||21st at 4 48 p m that's eastern time and||it ushers us into the third and final,35686,22
n_ZtBic4mrY,607.8,4 48 p m,false,4:48pm,which occurs on December 21st and it's||exact at 4 48 p m eastern time is that||part of what the Sagittarius energy,33950,22
l-cCgfzAdlM,218.3,4 48 p m,false,4:48pm,0 so here we go for||the charging test as of right now it's 4 48 p m we're sitting at one percent and||we're going to go in 15 minute,51836,28
1kTXiLKfvko,631.4,4 48 p m,false,4:48pm,today being the 22nd of um||October 2022 around 4 48 p m okay so my||timer here is in um 24 hours clock okay,38536,22
WEqsioJrNZg,137.9,4 48 p m,false,4:48pm,captured captured it what i'll say||is i have to report to prison by 4 48 p m today||which is in itself highly unusual i,32642,25
NRCuCUTBHuM,290.5,4 48 P M,false,4:48pm,Solstice 21st of December 2022||Washington DC uh at around 4 48 P M so where would I look first I mean I I||read astrology uh both with,29984,24
