id,timestamp,token,manual,time,lines,views,category
6Qqy5fd84Pk,491,6:59pm,true,6:59pm,"Wow||Yeah, so at 6:59pm some of the fans will just camp around the office||They will just do their",101000,22
WTwNU_Ipnj0,211,6:59pm,true,6:59pm,What happened to the ADA Matic and||soul I owned at 6:59pm Eastern on June 27||If you were still,24272,28
SbIhNmoZLJQ,629.2,6:59 PM,true,6:59pm,"attempted to reach two United States Senators at 6:00 PM||From 6:59 PM until 7:18 PM, Rudy Giuliani placed calls||to five United States Senators",1593179,27
GcW17bxjd2s,102.7,6:59 PM,true,6:59pm,"Instantly, three jellyfish-like creatures fly in and enter their bodies, freezing time||at 6:59 PM This special ability has been passed down through their family for generations||They call the",772488,24
2dY5QJQc3OQ,17.3,6:59 pm,true,6:59pm,"So, I hope that all are absolutely fine||It is 6:59 pm in the evening||Children are watching TV and Deepak has gone to get CNG filled",56134,22
cNcGMdeO3SA,328,6:59 pm,true,6:59pm,"area south of Cunningham, TX||There was no GPS data from 5:16 pm to 6:59 pm , with the exception of a WiFI hit at 6:10||pm on CR17300 Road Southeast",46030,24
cNcGMdeO3SA,349.7,6:59 pm,true,6:59pm,"turn||OSBI Mapping then has her vehicle leaving Cunningham at 6:59 pm||At 9:17 p m , a license plate reader captures her car leaving Paris, Texas",46030,24
Njx5NdNSfsY,131.3,6:59 PM,true,6:59pm,"to revive her but no more could be done and||she was pronounced dead at 6:59 PM on November 17th of 2000||She was born happy and healthy on June 5, 2005",66079,27
5MA1HqsPJOo,131,6:59 PM,true,6:59pm,"to revive her but no more could be done and||she was pronounced dead at 6:59 PM on November 17th of 2000||She was born happy and healthy on June 5, 2005",48720,27
hJo_T0AhQY8,289.9,6 59 pm,false,6:59pm,pain and might be in labor with you||baoku gave birth at 6 59 pm sunday and||her sister then delivered at 8 48 pm,1083932,24
X85nrWT1gEQ,379.4,6 59 pm,false,6:59pm,wait a minute oh my gosh guys it's||literally 6 59 pm guys i gotta head on to the road why not||to get ready for this,1004816,24
SbIhNmoZLJQ,628.2,6 59 PM,false,6:59pm,attempted to reach two United States||senators at 6 PM from 6 59 PM until 7 18||PM Rudy Giuliani placed calls to five,1593179,27
GcW17bxjd2s,103.3,6 59 PM,false,6:59pm,and enter their bodies freezing time at||6 59 PM this special ability has been||passed down through their family for,772488,24
jRL2-4UoyLQ,199,6 59 pm,false,6:59pm,over their ballot so they can show up at||6 59 pm on election day and just dump it||on an elections official,440971,25
X4-qKM2O6zs,813,6 59 pm,false,6:59pm,test email get outlook for android it's||6 59 pm message from my other number and||notifications from gmail,307314,28
-fYWpqofvVc,437.1,6 59 PM,false,6:59pm,Kelly's phone was last used that night||at 6 59 PM the last location of her||phone was in the area of Ferguson's work,208546,24
eBOU-uf-e0M,648.4,6 59 pm,false,6:59pm,burned||so at 6 59 pm that night december the||1st 2017,165912,22
RbQgzqhyRC4,575.8,6 59 PM,false,6:59pm,the library tomorrow and to keep working||I am however at this point at now 6 59 PM ready to give up writing for today I||feel really tired I'm ready to,186923,22
jS3jHPkzwyI,742.6,6 59 PM,false,6:59pm,it's 659 say just it's not 650 now||right now let's say 6 59 PM Banner is||about to reset Erwin was in a banner I,96022,20
CvkW_OhOBec,166.9,6 59 PM,false,6:59pm,of a friend||they left Natalie's house at about 6 59 PM in Natalie's red 2007 Lexus ES 350||this was captured on surveillance,93193,27
