id,timestamp,token,manual,time,lines,views,category
JNiyxa7xmrE,72.8,11:43AM,true,11:43am,FROM THE NEARBY HOMES JUST||BEFORE 11:43AM||WHEN THE HOUSE,203443,25
xfT9fMZRWxw,658.7,11:43am,true,11:43am,"our problem *show man pulling a plug* Trials||goes down on Sunday February 28th at 11:43am and||Bungie begins an investigation “Due to an issue,",193809,20
Qc0kUKn1oAk,95.4,11:43AM,true,11:43am,FROM THE NEARBY HOMES JUST||BEFORE 11:43AM||WHEN THE HOUSE,70411,25
o8OSt7VMJ-c,681.8,11:43AM,true,11:43am,could begin its not in the next||extreme is a 11:43AM what||>> tween the defendant and,31420,25
ZRxkUux8mcY,340,11 43am,false,11:43am,shorties||shop right now 11 43am we're about to go||to chicken shop because why not chicken,12908,19
Qc-AA_o-8zg,55.3,11:43 am,true,11:43am,"We haven't mentioned it guys||It's 11:43 am already||So, it is already lunchtime",611780,26
xWbDTrR-DvY,147.1,11:43 AM,true,11:43am,"a m, the school announced on Facebook that it was under lockdown||Remember that time 11:43 AM , citing gunshots in the area||The students and staff are safe in the building, it",449995,25
xU6OlsLQwIQ,929,11 43 am,true,11:43am,level one of the wealthiest english colonies at||about 11 43 am the earth had stopped rattling but||the ordeal was not over for the colonists first,229959,27
pBMcoMtxNaY,151.9,11:43 AM,true,11:43am,"WHOM||11:43 AM , MORE POLICE OFFICERS||BEGIN TO ARRIVE, AND BY 12:03",115862,25
NaFRwdjR8iA,12.9,11:43 AM,true,11:43am,"active shooter at Rob Elementary||School 11 minutes later at 11:43 AM ,||the school announced it was on lockdown",80896,25
3IDX_ckVnKU,217.3,11:43 am,true,11:43am,"its crater fumaroles||These non eruptive plumes intensified on February 12th at 11:43 am local time, creating a 100||meter high plume which originated from the middle of its",76871,27
RvGaczIzfcw,173.1,11:43 am,true,11:43am,"And the next day||At 11:43 am , it happened at last||Two pods smash down into a crowded city, the on looks",70306,24
2K-6zjmLenM,2495.3,11:43 am,true,11:43am,"Amit bhai known for his whistling style||Reached Panjim, 11:43 am so a good trip||just 15 mins late",52233,19
Y5Y3NmslXKw,272.3,11:43 AM,true,11:43am,"it actually updates the time||So this was 11:43 AM||So if you take a photo of your food when you're eating it,",24968,26
SxzjrOJCLu4,1177.9,11 43 am,false,11:43am,scheduled the two of them fled in her||patrol car at 11 43 am vicki's 2013 ford tourist patrol car was||spotted in the florence square shopping,1491053,24
