id,timestamp,token,manual,time,lines,views,category
qcAq6fRADzI,278.2,1:00am,true,1:00am,"about midnight we'd get back to the hotel,||1:00am I'd lay my head on the pillow,||and listen to the sounds of the",14934300,23
qEPs8AVmjdg,314.9,1:00am,true,1:00am,"arrived, Aguayo was taken to the local hospital, where he was pronounced||bed at around 1:00am on March 21st, 2015||The pro-wrestler was 35 years of age",4743793,24
AAuusWHLIMI,862,1:00am,true,1:00am,"'s like she's gone a little bit early||but yeah, guys it's like 1:00am right now||so I'm a little bit tired",2976210,22
VzJFucfQWeY,368.3,1:00am,true,1:00am,"but I just love mushrooms||- We were up until 1:00am filming last night||I am dead inside, and I needed a cup of coffee",2822205,22
U9jDNEtg8JY,216.5,1:00am,true,1:00am,"waves and wind||By 1:00am on the 10th of November,||the Edmund Fitzgerald was battling its way",2158261,27
_0NFUYz6g0c,59.6,1:00am,true,1:00am,'m currently vlogging every single day||on my vlog channel so my morning starts around 1:00am or 2:00am and I import all of my footage from the day||While my,1756601,23
S-DvuXEan4I,115.2,1:00am,true,1:00am,"I went about my whole day like that||until around 1:00am , when my boyfriend Jake||rushes me to the ER",1424698,22
fDahZKA0iWU,1305.2,1:00AM,true,1:00am,in the next video||and I need to go to bed because it is past 1:00AM It is 1:30,1321441,26
B7N9q2j9TmI,377.1,1:00AM,true,1:00am,"Alright, you can turn off now||No one's here, 1:00AM||Ok got progress and then we go",1233818,20
B7N9q2j9TmI,519.1,1:00AM,true,1:00am,"eyes are like orangey, Amber||Now's the time we hide behind the screen,Ok 1:00AM as well, Nice open this,Right he's getting kind of close||You know what",1233818,20
Yrqsytmpq90,684.1,1:00am,true,1:00am,time we hang out with the Tanners||we end up ending our night at like 1:00am Or ending our morning,1154923,24
tl8J0oTMtK8,1976.2,1:00am,true,1:00am,Its 10 pm there right now||and father doesn’t sleep before 1:00am He has taken his medicines I said and he is sleeping||Which medicines mother?,1093478,24
0f9GpMWdvWI,574.3,1:00AM,true,1:00am,giving it a short break||But at 1:00AM which is technically the next day||the set point drops again to 66 degrees or,1092182,28
myDpzvqbiPQ,328.7,1:00am,true,1:00am,"from where the Germans wanted to engage them||It wouldn’t be until 1:00am the following day, May||31, that Hipper’s scouting group went out to sea",829804,27
IqSXn2Iqz-0,190.6,1:00am,true,1:00am,"where the fire began to elsewhere in the ship||Between midnight and 1:00am , several crew members||and passengers smelled or witnessed this smoke,",723885,27
2O7GjYAV4Ro,369.3,1:00am,true,1:00am,"to prevent panic in the local population||At 1:00am , the local police were informed that people were beginning to flee from the||neighbourhood of",517887,27
ZlWIMZUPejE,41.8,1:00am,true,1:00am,"Want to know you, want to know just who you are||Quarter past 1:00am , it’s getting late and I feel it’s time||We can call it a night, but…",597555,10
PpyeLYIr350,172.5,1:00am,true,1:00am,", before heading back to the dredger to take a nap before the||boat’s scheduled 1:00am departure||As the Bowbelle began making its journey down the Thames, it overtook several other",505778,27
ZyUiGrqETt8,412.7,1:00am,true,1:00am,"move the SS High Flyer away from the docks,||but these efforts were abandoned at 1:00am the following morning: the ship simply wouldn’t||move",555060,27
nT71wZT0FmM,405.4,1:00AM,true,1:00am,"However, the “B” part of the storm,||what happens from this point from 1:00AM on Sunday||points forward, I have no clue",394081,24
jF1f780b3aQ,140.5,1:00AM,true,1:00am,"counterpart, Bruce, who measured up to 25 feet||Jaws first emerges from the depths around 1:00AM on June 16th, nearly a whole month||before the movie",476238,1
gVx81XzI8Ak,409.8,1:00am,true,1:00am,"the rehearsal area almost defenseless||At 1:00am , covered by total darkness, the S-boat||fleet overwhelmed the military exercise site,",360612,27
FbbJPOkghxg,422.6,1:00am,true,1:00am,"breaches in the Austro-Hungarian defenses||Finally, at 1:00am on June 4, 1916, a||devastating artillery barrage of 76-,",372743,27
g8wYdg7mKtc,338.7,1:00am,true,1:00am,"And at this late||at, like, 1:00am What do people do after they drink?||They go to McDonald's and get burgers",282298,1
ALOuIw8Abw0,44.5,1:00am,true,1:00am,"The prices are cheaper than those in the normal food market||This place opens from 1:00am to 8:00am on a daily basis||One kilogram of fish is between Riel 4,000",374338,22
lS_e4n3XNKQ,208,1:00am,true,1:00am,We have finally made it up to Bodo||It is just after 1:00am It doesn't look like,226974,22
lS_e4n3XNKQ,211.3,1:00am,true,1:00am,It doesn't look like 1:00am right now||This is crazy||This is as dark as it gets here,226974,22
lS_e4n3XNKQ,219.4,1:00am,true,1:00am,"'ve just made it here to this apartment||It's kinda funny because it's 1:00am ,||and we booked an AirB&B, and we booked a floor,",226974,22
lS_e4n3XNKQ,233.6,1:00am,true,1:00am,"'t the right one and I was like,||oh my god, no, it's like 1:00am||And I went back down to the first one",226974,22
dlFwOlZNCCs,305.4,1:00am,true,1:00am,"Army and the Red Cross||By 1:00am the following morning, the last injured person had been transported to hospital||In total, 81",492559,27
RL4-e5eAqr8,38.3,1:00am,true,1:00am,", we had a weird night last night||Basically Chris and I went to bed around 1:00am ,||which is about when we go to bed mostly",205866,22
uGjeCUXDOGs,328.3,1 00am,true,1:00am,I'm eating my dinner finally||Its 1 00am now||After my noon shoot I was roaming all around,160599,22
CkJNQA1GTOs,345.1,1:00am,true,1:00am,"Sunday, June 22, the unimaginable happened||The Soviet military went on high alert, and around 1:00am , all forces were mobilized for combat||Two hours later, the Germans crossed",149759,27
__7BD4MdwFA,17.7,1:00am,true,1:00am,Ojama™ Lime can't even sleep at night||The secret Malicevorous™ police force comes into everyone's houses between the hours of 11:00pm to 1:00am||They™ are very forceful and Ojamas™ are not legally able to look them™ in the eye,142824,24
3JkWAu1gVT4,86.9,1:00am,true,1:00am,"And give them a surprise in the night itself||But, now it's already 1:00am||Before coming to India",125975,22
8TBi0UGptWE,226.5,1:00AM,true,1:00am,According to the Rome Police Department||The officers responded to a call shortly after 1:00AM on Wednesday morning claiming||that someone had been shot multiple times at Green's home,64748,25
V86AmdWsTis,232.2,1:00am,true,1:00am,found out||that it's very easy to lose track of time||and paint until 1:00am Or,77673,22
_oNNzMZMYdM,376.8,1:00AM,true,1:00am,"K at 11:00PM||He passed by to check on her two hours later at 1:00AM on February 4th||At 3:00AM, a friend who happened to be driving by the",56619,24
A_crTvpZTEw,607.6,1:00am,true,1:00am,"with multiple casualties||Around 1:00am , the remaining sweepers entered||the harbor, while the torpedo boats targeted the",126603,27
2_SAAobcE7c,131.4,1:00AM,true,1:00am,"Sheriff's office for help||Two deputies arrived at the home between 12 midnight and 1:00AM and||put the 28 year old in handcuffs, put her in the back of the",42560,25
8YliSmlTT-c,71.8,1:00am,true,1:00am,"And the sun rises around 3:00am here||We reach our room only by 1:00am||By the time we hit the bed, the sun rises here",41154,22
qLIRt6ieUJM,1498.3,1 00am,false,1:00am,techie thing yeah||i was there one night at 1 00am what is this she called princess i was||going to do it,10963,25
HMDdoNUjPRU,117.4,1:00 AM,true,1:00am,"mentally, physically, emotionally, even spiritually||- I went to sleep last night, then 1:00 AM hits||and Kevin is nudging me while I'm sleeping",39397955,22
oD9BaNAH-eE,1716.3,1:00 AM,true,1:00am,"Safiya||And finally around 1:00 AM ,||we pulled into our hotel in Little Rock",12591301,22
qANNJP2DG8g,1985.6,1:00 AM,true,1:00am,"""Thank you - Mackenzie ""||Just before 1:00 AM , right before the massacre||he tweeted as Rachel",12011291,24
qANNJP2DG8g,2008.6,1:00 AM,true,1:00am,"that Randy has already made sure they can't escape||Around 1:00 AM with the doors at the back||of the building all blocked,",12011291,24
StFsHsN9koE,192,1:00 AM,true,1:00am,monoxide poisoning||Eric and Cathy Keesling and their son were asleep at 1:00 AM when The cat began jumping||up and down on their bed and meowing like crazy,10399772,27
ZgYJXAVl7Rg,1049.8,1:00 am,true,1:00am,"Alright||It's very late, it's like 1:00 am at night,||1:30 am, but we finally made it to Islamabad,",7918176,19
gi8o8iiQPAg,418.2,1:00 AM,true,1:00am,"Alright, family||It's 1:00 AM||And, I'm going to prank JokerKiHaveli",7534199,22
CeT_iu1nr_U,8.4,1:00 AM,true,1:00am,OK||Set my alarm for 1:00 AM There we go||CELL PHONE RINGING,5869395,24
pLwHTqU2r_Y,453.5,1:00 AM,true,1:00am,"in the Reeves household||Around 1:00 AM , Reeves came back downstairs,||quote, ""in no mood for a party,"" end quote",6046016,22
pLwHTqU2r_Y,466.8,1:00 AM,true,1:00am,That's fair||It's 1:00 AM on a Tuesday||- Yeah,6046016,22
pLwHTqU2r_Y,470.6,1:00 AM,true,1:00am,"- If anybody showed up||to my house on a 1:00 AM on a Tuesday,||I'm calling the police",6046016,22
pLwHTqU2r_Y,1368.3,1:00 AM,true,1:00am,to Reeves but nevertheless at his house||at 1:00 AM on a Tuesday was used as a distraction||while a second man went upstairs to,6046016,22
ebFPyi0O1yw,260.3,1:00 AM,true,1:00am,"- And it worked? - …sure enough, on April 3rd, 2013,||at 1:00 AM , the silent alarm goes off||And he goes up there and he finds the",4770779,24
ATZctLe2eEU,13.3,1:00 AM,true,1:00am,"Absolutely||So at 1:00 AM , we were awoken by a phone call||from my grandmother",4840756,24
MOLsZQEPOz8,940.4,1:00 AM,true,1:00am,Anyway||It's like 1:00 AM and I don't even know||if anything I've said makes any sense,3981803,23
4_QcN8RV1Zs,1013.3,1:00 am,true,1:00am,a Red Bull and a sandwich to help||Everyone today we've got Kshitij at 1:00 am how are you Kshitij?||I am well I am well,3741692,22
YvA9w6Al9U0,1045.1,1:00 AM,true,1:00am,"1,000 worth of damages||The police finally arrived at around 1:00 AM ,||setting Louis free,",4113544,27
jvPRQxSyZ4k,130.3,1:00 AM,true,1:00am,"to make it on time||It's currently 1:00 AM ,||and we still have a lot of painting to do,",3627012,22
r8OSHlGfoL8,1085.2,1:00 AM,true,1:00am,upbeat music||The flood hit the town of Castaic around 1:00 AM and all but washed it away||with waves between 55 and 75 feet high,3505646,27
nIPWaRiJCdU,676.1,1:00 AM,true,1:00am,"And usually, when two men fight in Florida,||it's at a Margaritaville at 1:00 AM||But this-- this is a lot more high-stakes, which is probably",3356877,23
ykDbRLH1rEE,379.5,1:00 AM,true,1:00am,"According to a blog post she wrote:||""It was 1:00 AM in the morning as I stood folding laundry with tears streaming down||my cheeks",3419756,24
2qanMpnYsjk,781.2,1:00 am,true,1:00am,"Aspen area, about a three to four hour drive into the mountains,||leave at around 1:00 am each night||Early in the morning, however, at around 5:00 am, they arrive at",3256283,27
TZO-jqy1IBg,544.9,1:00 AM,true,1:00am,"I had to be there from like, what,||like noon 'til like 1:00 AM||And because I was like a feature",3077559,24
y-h5d8lyab0,185.6,1:00 AM,true,1:00am,Oh yeah||Nothing but like baking a Burger at 1:00 AM while it's raining||If someone was stuck on the roof,2903969,24
OjlcV86Qj38,1851.4,1:00 AM,true,1:00am,"The journey's complete||- 1:00 AM , dude||-",2938139,24
OjlcV86Qj38,1852.3,1:00 AM,true,1:00am,", dude||- 1:00 AM It was a full 12 hours of fun right there||And that's how you",2938139,24
rBctdMqClYI,1433,1:00 am,true,1:00am,"But that day,||I, about 12:30 or 1:00 am , I went to the kitchen in my, our flat and||I have learned, I read",2813783,27
Cj7ecsKU3cg,16.1,1:00 am,true,1:00am,night shoot all fruggen week so my body clock is so screwed up||its currently 1:00 am and I about to dye my hairizod uh soo||I got it dyed right before,2681674,22
B-KroMPyUFU,458.9,1:00 AM,true,1:00am,"The medical examiner was able to determine that she died||around 1:00 AM the night before||Of course, everyone in the town wanted to know why,",2667726,24
B-KroMPyUFU,1454.7,1:00 AM,true,1:00am,"outside of her house||He said, he asked her to go there around 1:00 AM Am he planned to pick her up and take her away||from the house",2667726,24
l5qTd_dLaSY,657.4,1:00 AM,true,1:00am,"That's what I'm saying||""My mom, me playing games at 1:00 AM ""||Oh no",2610908,20
hCmpeaQxzMY,117.3,1:00 AM,true,1:00am,- Oh is it?||- He would have to come in at 1:00 AM -||- What?,2546788,24
Am-OokvN-ek,832.2,1:00 AM,true,1:00am,bit of buffer time||My body doesn't really like to go to sleep before 1:00 AM||There we go,2214241,24
dtxFrhNAmOs,504.4,1:00 AM,true,1:00am,"So we'll see where this goes||All right, 1:00 AM Let's go to this roll call||There's already",2019873,28
aeXCfS-UPWs,1313.4,1:00 AM,true,1:00am,"here||So guys I am in outskirts of Atar city and it's more than 1:00 AM ,||car stopped 2 times in a mid road our tire got punctured as you can",2549879,19
aeXCfS-UPWs,1336.2,1:00 AM,true,1:00am,One more problem||My host will pick me up at 1:00 AM but I have no communication with him||The car driver and the co passenger have,2549879,19
qMVTUv6f16Q,552.8,1:00 AM,true,1:00am,"upbeat music echoes||- Five past 1:00 AM , having late dinner||- Wines at all today?",2184421,19
CjHPL8gIV8g,898.7,1:00 AM,true,1:00am,"helicopter leaving||- So it is 1:00 AM in the morning||- The amount of bobby pins that were in my hair,",1895125,22
Tgx8JhaPt-E,659.1,1:00 AM,true,1:00am,"Can I ask you a question?""||""Baby, it's 1:00 AM ""||""In my dream, you left me after knowing that I'm pregnant",1919414,23
