id,timestamp,token,manual,time,lines,views,category
AGjXcyM82XQ,75.2,8:40am,true,8:40am,but what to do he is my friend||It's 8:40am we have to leave by 9am||I don't have problem for leaving late but,3596051,22
5ViuJAtpYXE,457.4,8 40am,true,8:40am,"they've charged me 1080||The bus is on tomorrow morning at 8 40am , in here||I've already shown this bus stand so I'm not going around",623723,19
Ixn-KxcsvQk,60.3,8 40am,true,8:40am,it's currently||8 40am and I going to make my way to McDonald's||and because I am such,99795,22
0dSniEVYUGo,431.1,8:40am,true,8:40am,"countermeasures support, left the Coral||Sea at 8:40am to join the operation||The enemy had been startled by the sudden",191708,27
6IZ6yDoNZU0,211.3,8:40 am,true,8:40am,"number two option is by plane||On Mondays, for example, a plane leaves Kirkwall at 8:40 am then 13 minutes later, after traveling||27 miles, it touches down in Westray",2609192,27
nJymm6EPhWo,120.8,8:40 AM,true,8:40am,"If it focuses||At 8:40 AM||So, Zurich is Switzerland",1697431,24
nJymm6EPhWo,126.3,8:40 AM,true,8:40am,"Austria||The plane leaves at 8:40 AM ,||which means we've got to be setting off about 4:00 AM,",1697431,24
NPo-d9xRYOY,86.2,8 40 AM,true,8:40am,"Ha ho||8 40 AM , madam - What?||Huh",1435913,22
BJSzVW6ZYOA,327.8,8 40 am,true,8:40am,People are worried||8 40 am I managed to get the last potatoes||Is it possible to get into the city,738309,25
6xCKkjjPeuU,577.6,8:40 AM,true,8:40am,"The bomb is a phony, but it buys valuable escape time||8:40 AM , a woman who works at the storage facility||sees Mitchell drive away, a rack full",512400,24
-oSKO0YgAHo,291.1,8 40 am,true,8:40am,It is basically to enter Matheran||I had told you about the 8 40 am toy train||It is standing here,288848,22
-dd6NDt00W0,1199.6,8:40 AM,true,8:40am,"Okay, I look a mess, I'm sure||It's 8:40 AM on Wednesday||I've been up with Bennix since 6:30 AM",195577,22
WP1uNa45_Yk,1996.6,8:40 AM,true,8:40am,"QUOTE: “January 7, 1991 -||8:40 AM : A bright-yellow||triangular object was seen",603287,27
WP1uNa45_Yk,2014.2,8:40 AM,true,8:40am,"January 7 -||8:40 AM : I saw half of a bright-yellow ball, South-east in the sky||I noticed",603287,27
WP1uNa45_Yk,2032.9,8:40 AM,true,8:40am,January 7 -||8:40 AM : I saw a shining object which turned from triangular to semi disc||The lower segment,603287,27
D3LqsoiDb4Q,1903.6,8:40 am,true,8:40am,"A subscriber had requested for Kharghar view, Hence||Sion 8:40 am A bit late but was expected||due to rains",76511,19
FLG-LTrlsFM,38.7,8:40 am,true,8:40am,"By 8:40 am , the Japanese were able to bomb and/or torpedo||eight battleships and destroy several airfields||In all, the 110 minute-long attack was devastating",69683,25
3xqSu4xyg5Y,244.3,8:40 AM,true,8:40am,"everyone telling her otherwise, she decided to hold out for the test which was||at 8:40 AM||She took the 45 minute test, passed it and then drove herself to the hospital",55317,27
tajsmIWOfvw,2586.3,8:40 am,true,8:40am,Syed Taj bhai all ready||near Maurya Hotel at 8:40 am||Rains & tolls took time,60119,19
D7KWaparVGw,45.5,8:40 AM,true,8:40am,National Bank with rookie Nicholas||Wilt just after 8:40 AM Monday to||the ringing of gunshots,22126,25
