id,timestamp,token,manual,time,lines,views,category
wJFgKtSxeII,68.7,2:56am,true,2:56am,"see that the launch of the Starlink-15 mission||is expected tomorrow, Monday 23rd at 2:56am UTC or 9:56pm EDT||I want to point out something really cool with this",42093,28
jncLvcV6Vpk,297.9,2:56am,true,2:56am,"long||Last night I got an alert of four kills no less, the latest at 2:56am||Now, four kills is perhaps a bit optimistic",15255,22
x5S1wRR07Kc,827.1,2:56 AM,true,2:56am,"""So the number is, 407-391-2 REDACTED ""||""Okay guys, it's 2:56 AM right now ""||""I set my alarm five minutes early, 'cause Mickey Mouse said I need",10628312,23
9Lgc_NtwApQ,467.7,2 56 am,true,2:56am,"to turn the other way||And so , at 2 56 am Captain||Abe ordered Shinano to turn to the south west",6796517,24
uHMlg7wdO7E,706.4,2:56 AM,true,2:56am,"again, pay attention||The next thing that we know is between 2:42 AM and 2:56 AM ,||Heather is not home",1546197,24
3GnOY7U2ppc,884.4,2:56 AM,true,2:56am,"The tower pings on Heather's phone records show||that in between 2:42 and 2:56 AM ,||the phone, and presumably Heather,",1294379,24
v5mwSPwzPIs,246.2,2 56 am,true,2:56am,"It was then,||at 2 56 am , that she called her bodyguard||The next thing she knew two men appeared in front",760009,27
9Lgc_NtwApQ,470.9,2 56 am,false,2:56am,the coast to the north decided to turn||the other way and so at 2 56 am captain||Abe ordered shinano to turn to the,6796517,24
3GnOY7U2ppc,884,2 56 am,false,2:56am,pings on heather's phone records||show that in between 2 42 and 2 56 am the phone and presumably heather were||inside a restaurant,1294379,24
RTA_WTajeXE,225.6,2 56 am,false,2:56am,behind to man The Command Module at||precisely 2 56 am GMT the world watched||with baited breaths as Armstrong took,1857590,24
oVsuvz6BGQ0,253.4,2 56 am,false,2:56am,taking you to the weeds uh||thursday 2 56 am have you got everything||i think so holy water check crucifix,305699,20
XyX9yyMYyIE,190.1,2 56 am,false,2:56am,that's when i moved to tennessee i have||no idea um okay 2 56 am calls are being made to the bernies||county police department,286000,20
HQMzYkBnnwA,423.2,2 56 am,false,2:56am,or if they haven't figured it out||yet but around 2 26 am and 2 56 am all||four victims are at the house now Kaylee,205754,22
uYiCG2IDVPU,185.6,2 56 am,false,2:56am,that night after her application at the||adult Club Felicia took an Uber around 2 56 am that was ordered by nubudo The||Uber took Felicia to nubado's old,752982,24
FwNV6Dj61W4,110.2,2 56 am,false,2:56am,here and let's look at the time||it is 2 56 am in the morning all right||guys i have to cut this doll open,95805,23
JM6oRH6pcQ0,402.6,2 56 am,false,2:56am,and drove home||it's 2 56 am as i'm typing this||i needed to get this out while it's,78573,24
aFlQrzCvjvs,415.9,2 56 am,false,2:56am,all right what time did we get out of||there oh it's 2 56 am bro it's 2 56 a m||all right so we'll pick up the,73025,20
xz5mYdWQNzU,1300.6,2 56 am,false,2:56am,condo and filling them with water it is||now 2 56 am i am super stressed he lives||next door to us,53559,23
wJFgKtSxeII,71,2 56 am,false,2:56am,mission is expected tomorrow monday 23rd||at 2 56 am utc or 9 56 pm edt||i want to point out something really,42093,28
XWkUiU0Mvnk,157.8,2 56 am,false,2:56am,Nikki shared at 1 11 am||they stayed there until 2 56 am someone had attempted to deactivate the||security system which disabled a,67466,27
