id,timestamp,token,manual,time,lines,views,category
ObJHBU_LBa0,163,7:05pm,true,7:05pm,little warning before the collapse occurred||At 7:05pm several loud popping sounds were heard||Just seconds later the fourth floor walkway,1368841,27
FtWOAmXgGBU,419.4,7:05PM,true,7:05pm,"edge off the day”||Then, he finally leaves at 7:05PM , to the “Woody Creek Tavern for lunch||Heineken,",832949,27
eM6jP17uzfc,892.6,7:05pm,true,7:05pm,"And when further surveillance footage captured them at a Walmart almost two hours later at||7:05pm , the atmosphere between the two appeared to be similar||The boy’s text messages to",195342,22
Mn4VDwaV-oo,372.6,7:05 PM,true,7:05pm,"What happened next can only be described as a chain reaction||By 7:05 PM , the AP wire had already gone out: GDR opens borders||And both East and West",4764901,25
pP7YOklwQ8k,432.6,7:05 PM,true,7:05pm,"to be even more concise, the first snowflake will be visible at Millennium Park at 7:05 PM on that day||Okay, if I am wrong about this, I encourage every single one",1388121,24
zs47OcpeNQI,428.7,7:05 pm,true,7:05pm,get a door open||They opened door number 2 on the right hand side at 7:05 pm and by 7:08 pm the interior||of flight 163 was engulfed in flames,961649,28
XCQxhBJprkQ,737.4,7:05 pm,true,7:05pm,stunning footage of the recent SpaceX Intelsat Galaxy 33 and 34 launch||October 8th at 7:05 pm local time||Falcon 9 is seeing yet another launch out of SLC40 and Kennedy Space,241213,28
w2Bkt419fUc,156.6,7:05 pm,true,7:05pm,were following the approach chart correctly up to this point||At 7:05 pm they identified ILS runway 14||At 7:06 pm they got the approach clearance to,206599,28
LG6b5ONlrqg,76.2,7:05 pm,true,7:05pm,"Airport||The first officer would be the pilot flying, and initiated the takeoff roll at 7:05 pm The plane thundered down the runway and soon reached v2 This meant they were going",115271,28
DijwynHk37Q,367.3,7 05 pm,false,7:05pm,concise the first snowflake will be||visible at Millennium Park at 7 05 pm on||that day okay if I am wrong about this I,3994732,24
EkyUDcYBYpA,346.5,7 05 pm,false,7:05pm,checked out the famous skywalks then||at 7 05 pm two of the skywalks suddenly||collapsed without warning 114 people,2306301,27
8bWhdDQEnZw,679.2,7 05 pm,false,7:05pm,to saint joseph hospital where he was||pronounced dead at 7 05 pm this was probably the important||assassination,2255862,24
Is3R4ie21Mc,15.7,7 05 pm,false,7:05pm,it's 7 05 pm local time on march 27 1999||as full f-117 nighthawk stealth aircraft||prepare for,1962834,27
pP7YOklwQ8k,436.9,7 05 pm,false,7:05pm,snowflake will be visible at millennium||park at 7 05 pm on that day okay if i am||wrong about this i encourage every,1388121,24
ou_pLyJF_FQ,33.6,7 05 PM,false,7:05pm,owner's Grandma a new burger he finally||arrived back at the store at 7 05 PM the||owner was pissed saying that him being,1181614,24
On1aCsgCg4k,35.4,7 05 pm,false,7:05pm,owner's grandma a new burger he finally||arrived back at the store at 7 05 pm the||owner was pissed saying that him being,451057,22
La_VBtjhUHU,286.6,7 05 pm,false,7:05pm,metal scraping sound||at 7 05 pm the fourth floor gave way||falling onto the crowded second floor,426457,27
KGtoOgUtGR0,620.7,7 05 pm,false,7:05pm,Center where the child's life would come||to a tragic end at 7 05 pm Philip and Christopher were taken to||Palm Bay Community Hospital however it,2490334,24
pALDH6mt6qA,1314.9,7 05 PM,false,7:05pm,apartment at 702 with cigarettes for||Jessica at 7 05 PM neighbors reported||seeing Victoria alive and well playing,442001,24
XCQxhBJprkQ,736.7,7 05 PM,false,7:05pm,recent SpaceX intelsat Galaxy 33 and 34||launch October 8th at 7 05 PM local time||Falcon 9 is seeing yet another launch,241213,28
QxUt4VmB2LI,288.4,7 05 PM,false,7:05pm,Kelly was clearly on drugs and in no||state to safely watch Victoria around 7 05 PM neighbors reported having a||conversation with Kelly and Victoria but,223709,24
QxUt4VmB2LI,312.9,7 05 PM,false,7:05pm,that Victoria was ever seen alive||sometime after 7 05 PM Kelly says that||an unknown man came by the apartment,223709,24
p_4e1UMKXcw,1209,7 05 pm,false,7:05pm,the public street||at 7 05 pm the robbers white van||reversed from upper queen street into,303942,24
QrdUKyBQw8c,187.5,7 05 pm,false,7:05pm,Grimace Shake number four||7 05 pm purple his shirt and neck are purple||here is purple and even his ears too,533248,24
eM6jP17uzfc,891.2,7 05 PM,false,7:05pm,captured them at a Walmart almost two||hours later at 7 05 PM the atmosphere||between the two appeared to be similar,195342,22
5uq5s1EnTnw,485.5,7 05 pm,false,7:05pm,bean's public apology on social media||was posted at 7 05 pm local time or 1905||as per a 24-hour clock which fenebache,197286,17
jAlqe7aBrww,515.3,7 05 pm,false,7:05pm,i checked the time on my phone it read||at 7 05 pm i stepped out into the dining room and||noticed that the blinds to the backyard,138395,24
O46-cztg9cs,889.1,7 05 pm,false,7:05pm,requirement for Stone Tower Temple the||time 7 05 pm on day two||less than 35 hours remain finally from,1331210,20
crS_5c-Hs8g,984.2,7 05 pm,false,7:05pm,guys but that was fun um it is currently||7 05 pm at chilean||i'm obsessed with nutella and bread at,108011,24
E832oeYCko0,762.5,7 05 pm,false,7:05pm,the first policeman||pc lomasney arrived on the scene at 7 05 pm members of the stratford-upon-avon||cid did not arrive until much,109170,27
Mv5fxDNlY5U,203.6,7 05 PM,false,7:05pm,departed from here in Las Vegas at about||7 05 PM about 15 minutes later they flew||into Mount Potosi,367305,27
Jm0kMwLVwcs,288.5,7 05 pm,false,7:05pm,the big key is being disciplined||enough to walk out the door of cbs at 7 05 pm sometimes she would head out to watch||one of the girls volleyball games before,89671,24
NpwPVkTA04w,39.6,7 05 pm,false,7:05pm,march 24 1970||at about 7 05 pm a motorist near||lagunitas lake at stanford university,80240,24
JtMvGtsulpE,108.5,7 05 pm,false,7:05pm,on time at 9 20 a m and was||due to arrive in buffalo at 7 05 pm however train 3 was soon running 30||minutes behind schedule,77783,27
