id,timestamp,token,manual,time,lines,views,category
EU55ranUPs8,283.1,10:53am,true,10:53am,"had been extinguished by the driver on the spot||By 10:53am , he was six kilometres||or 3 7 miles",555977,27
1V4hGBZ87zU,542,10:53 am,true,10:53am,"More South Park||OK, 10:53 am turn off TV,||But stare at it",13513055,20
lmozscmM16I,133.5,10:53 am,true,10:53am,to head back towards Warsaw as it had better emergency services and equipment||At 10:53 am another explosion rocked the plane||On the CVR the crew could be head dealing with,709236,28
g4d7jJJMmVA,1417.4,10:53 am,true,10:53am,"Oh my||Timecheck, it's 10:53 am||A total of 2 hours",245338,17
Og1ms8IDyP8,212.2,10 53 am,true,10:53am,"At the end of the journey we will understand how they serve us||At 10 53 am , our driver is leaving Arambagh counter for Chittagong||Oh, you weren't told, I'm",84447,19
lmozscmM16I,130.6,10 53 am,false,10:53am,warsaw as||it had better emergency service at 10 53 am another explosion rocked the plane on||the cvr the crew could be heard dealing,709236,28
EU55ranUPs8,283,10 53 am,false,10:53am,on the spot||by 10 53 am he was 6 kilometers or 3 7||miles into the tunnel almost exactly,555977,27
FTvE1ICKFZA,236,10 53 am,false,10:53am,beach international airport||the plane would take off at 10 53 am shortly after takeoff the plane||crashed into the percy priest lake,329646,27
yKGYNhcqBZs,86.9,10 53 am,false,10:53am,as a result of these murders||at 10 53 am on the 18th of september||2012,120011,1
ILtA1vVGjvc,67.5,10:53 am,false,10:53am,time because it's gonna air bro||it's 10:53 am bro my jaws I still I||don't I live like a cool hour away,82963,24
fjQ3K56th0w,2488.4,10 53 am,false,10:53am,she dressed for work and arrived at||Purdue Pharma at 809 am at 10 53 am she||left Purdue Pharma swiping her security,105123,22
hnI9GVElaJE,716.6,10 53 am,false,10:53am,the next phone call that stephen||received at 10 53 am from from seth abode this comes up as a||location,41235,22
LZU2LgJK4qA,64.2,10 53 am,false,10:53am,minutes but like it's a lot sooner it's||already 10 53 am so it's super super||close unreleased i can't wait i'm so,70686,20
TDOevG6uOro,95.4,10 53 am,false,10:53am,in one of the earlier fatal shooting||incidents about 10 53 am two vendors a male and a female were||shot along princess street,26513,27
-qk1mB9zgE8,922.1,10 53 am,false,10:53am,are we filming bro I'm||I'm ready so they sent me that at 10 53 am today and you know what I said about||Ben she's a go-getter a,34267,22
