id,timestamp,token,manual,time,lines,views,category
N-66KsR9zRs,639.7,12:13 AM,true,12:13am,", and this is where things started to get worse||Okay, guys, time check it's 12:13 AM We rechecked the place to see what would happen||I wondered about the security guard",2847654,24
xjWJBEHaipo,2559.9,12:13 AM,true,12:13am,"were just coming out||NARRATOR: William George Bonin was pronounced dead at 12:13 AM||on the 23rd of February, 1996",241425,1
EK-5BubSqXQ,691,12:13 am,true,12:13am,Officer Hoffman||was the first at the scene at around 12:13 am Mageau had left the vehicle and was sitting at||the rear right wheel when Hoffman,81439,27
hiQwKk7e4pc,1014.2,12 13 am,false,12:13am,i just went jogging for 2 5 miles it's||currently 12 13 am so i think this is||going to be my last square for today i,3828712,26
G_QhTdzWBJk,889.4,12 13 am,false,12:13am,themselves in the dead of night||at 12 13 am atargo and takao||launch a wave of torpedoes at washington,2428284,27
XrF3LH0ES3I,165.2,12 13 am,false,12:13am,we're gonna load back up the last||time I play wolves on 9 118 12 13 am as||you can see so let's click on play,941979,20
dL2qrSK7a8w,602.9,12 13 am,false,12:13am,on august 22nd 2020 ronald boyd was||standing outside at 12 13 am in the 800||block of north laura avenue when someone,411589,24
xjWJBEHaipo,2562.8,12 13 am,false,12:13am,william george bonin was pronounced dead||at 12 13 am on the 23rd of february||1996,241425,1
CMZxKlt4bfU,508.7,12 13 am,false,12:13am,hell||it's 12 13 am right now girl thank you||so much is there anything um potato,178292,20
Y69f911jgro,764.9,12 13 am,false,12:13am,Corinthos man Torrisi cumulative advise||a 12 13 am sitting here average||guaranteed they give me a baby up with,142108,2
cPR-Ax_5Uj8,493.4,12 13 am,false,12:13am,on april 15th||at 12 13 am in 2017||and he says turning,111036,24
R99v65Z-Xhs,443.4,12 13 am,false,12:13am,los angeles california always keep those||doors locked it's 12 13 am this guy's||out here trying to get inside someone's,108247,27
0QBh5uabi4g,136.2,12 13 am,false,12:13am,now||i set an alarm for 12 13 am yes wait||what,102430,22
EK-5BubSqXQ,692.1,12 13 am,false,12:13am,officer Hoffman was the first at the||scene at around 12 13 am Ajo had left the vehicle and was sitting||at the right rear wheel when Hoffman,81439,27
gqdoDxmWegk,44.3,12 13 am,false,12:13am,around the world it was a late night||message coming in at 12 13 am the college freshman didn't lose any||sleep his reply seven hours later yes i,66146,28
K4UnfQm6Btg,528.3,12 13 am,false,12:13am,dedicated to me you too because I'm||recording at 12 13 am just cuz I love||y'all,46770,20
XgH-4LmldOc,456.4,12 13 am,false,12:13am,i am already on to this helmet bro||time of death 12 13 am course of death||two blasts,39173,20
8P0U3s5pkG0,392,12 13 am,false,12:13am,the first was an ominous final tweet||sent at 12 13 am that simply said should||have known,37733,24
FalYoFjRSNg,76.6,12 13 am,false,12:13am,announced it didn't support the coup||at 12 13 am pushis then used the||country's public broadcaster trt,45374,25
F0r-SwHXxxc,185.7,12 13 am,false,12:13am,and four men were standing outside||around 12 13 am in the 6500 block of||south dr martin luther king junior drive,31235,22
QXOUdtj8dO8,1514.7,12 13 am,false,12:13am,off||at 12 13 am atargo and takao launch a||wave of torpedoes at washington but all,47888,27
36nKNfDX2HU,202.8,12-13 am,false,12:13am,stuff||12-13 am for you you get black feet from||coca-cola I'm not true that is,23807,20
jkCwJr3jnRU,747.1,12 13 am,false,12:13am,you have two new messages wednesday||12 13 am that greeting seemed to be a||little better that time,63379,28
uy8yzEnozFc,180.6,12 13 am,false,12:13am,can see hopefully a little better||but you guys can see right here 12 13 am again this is just my time zone right||now it's 12 45,20071,24
Tpcyk-FM4YE,875.6,12 13 am,false,12:13am,Hess in Harris now this is interesting||because that's 11 12 13 am I missing||something here we got a player here with,14187,20
f-OgnUzKYyM,2455.3,12 13 am,false,12:13am,rest and took a look at his watch the||device told him that it was 12 13 am so||when he look back at the forest he,18486,1
mFnWOEBrhWE,1917.5,12 13 am,false,12:13am,the urban legend is that sometimes if||you drive past the tree at 12 13 am the||reported crash time you'll see something,18988,24
PsVzhLSc6FA,1904.3,12 13 am,false,12:13am,three fish so it's a pretty good sack||Tim Griggs was second with 12 13 am a||man Lance Freeman had 11-9 for third,12303,24
qQdY5E7Np7A,743.1,12 13 am,false,12:13am,however you want to look at it||at 12 13 am july 30th so after jeremy||hogan's video came,10417,27
tjuAInZZV1I,103.6,12 13 a m,false,12:13am,we made it||to Arizona at uh 12 13 a m I was just up pretty much the entire||way every step most away where are,12498450,22
hXdWBd8F3Pc,21.4,12 13 a m,false,12:13am,what the peanut butter chocolate||milkshake it's now 12 13 a m we have||finally made it a little bit further i,1222311,1
cQkXI1o67MU,2.6,12 13 a m,false,12:13am,happy 4 20 to the greenest not nick||family it is 12 13 a m on 4 20 and i||decided to celebrate last minute by,443003,23
