id,timestamp,token,manual,time,lines,views,category
oC4-1pwNMcM,2,5:29am,true,5:29am,"At 5:29am on July 16th, 1945, the world changed||forever when the United States successfully and||secretly",277005,28
Ac0nxBngpcE,279.2,5 29am,true,5:29am,with it being announced||that the test would be delayed by a few hours to 5 29am because||of the large storm,104681,24
VzpCECKOPRQ,32.3,5:29 am,true,5:29am,see I don't know about that bro||see its even earlier||its 5:29 am real talk all I got to say is,3401381,24
hQNWJeqtuWo,320.8,5:29 am,true,5:29am,"27||The first detonation of a nuclear weapon in history was at 5:29 am on July 16th, 1945||in New Mexico",917087,27
PQBnTDJctJE,705.5,5:29 am,true,5:29am,"Project and the progress of the atomic bomb||July 16, 1945, 5:29 am : 21 days before||the atomic bomb is dropped on Japan",1244650,27
xPHn3tvDEPY,753,5:29 AM,true,5:29am,"home in an hour||At 5:29 AM , in Gary's home, he places Emma's framed picture back on a table||He",48597,1
pqtvOMjoqzk,249.5,5:29 am,true,5:29am,"the world changes forever and the United States launch the first-ever||nuclear weapon at 5:29 am on July 16th, 1945||It was code named Trinity, and this test was a implosion",42678,24
YFYd2b3oPmo,36.9,5 29 am,false,5:29am,results the test known as the trinity||test was carried out at 5 29 am local||time and produced a yield of 20 kilotons,405377,27
0PQhYrCIOv0,505.8,5 29 am,false,5:29am,Leilani sent that text message to Diana||at 5 29 am because some people have said||in the Facebook groups that Leilani is,264779,24
W06g7gIfwRE,583.2,5 29 am,false,5:29am,Truman valuable information in his||negotiations at 5 29 am on July 16 1945||all the Manhattan Project science,741131,28
pqtvOMjoqzk,250.7,5 29 am,false,5:29am,launched the first ever nuclear weapon||at 5 29 am on july 16th 1945||it was code-named trinity and this test,42678,24
lqtEbl0Pjgo,94.4,5 29 am,false,5:29am,customer is arctic wolf is on the case||at 5 29 am our triage team begins to investigate||this alert,52500,28
LCZ5stmO-ZI,108.6,5 29 am,false,5:29am,5 30 am to 10 p m any messages||that come between 1001 pm and 5 29 am will be counted for the following day||the reason why I'm a full-time,87256,24
PsqcnHB0WBQ,1601.5,5 29 am,false,5:29am,good morning||i love this currently um 5 29 am and i want to try and bake||for my mom this morning i want to,27322,26
