id,timestamp,token,manual,time,lines,views,category
6Rmwkxouzkg,814.2,10:04 am,true,10:04am,"it was Pierrepoint who would hear her final words||At around 10:04 am in the same manner||as Grese, she was brought from her cell, her identity confirmed",3972986,27
7bXWtXxLzlk,971.3,10 04 am,false,10:04am,you will receive a letter on april the||23rd at 10 04 am if the letter arrives before that stay||inside,4749642,20
6Rmwkxouzkg,719.2,10 04 am,false,10:04am,the executions of the women took place||at 9 34 a m 10 04 am and 10 38 am||peer point wrote of greatest execution,3972986,27
WPPI34fE6ng,379.8,10 04 am,false,10:04am,for everyone out there we're not lying||it's 10 04 am on a bike i was on there i||had to get up at like 8,696172,24
DQEIeOraTcA,2861.6,10 04 am,false,10:04am,you will receive a letter on april the||23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,613261,20
h0vuCfl_kV0,57,10 04 am,false,10:04am,bro and so now i have||to cover it up with makeup so it's 10 04 am they live like an hour like 10||minutes away from us kind of it's,314415,22
ahUAG4vaN8o,697.4,10 04 am,false,10:04am,leave tony to tell us twice||november 1st 10 04 am are you||up yet sorry yes yesterday was insane i,330272,20
h15su2JW3hA,933.6,10 04 am,false,10:04am,curtain went up in the execution chamber||at 10 04 am the following morning on||October 20th the 57 year old inmates,450945,24
TSBkz5pKpFQ,354.4,10 04 am,false,10:04am,that day||and taken at 10 03 a m and 10 04 am appear on the laptop showing showing joe||posing,238090,24
rXQmYKqSjAs,710,10 04 am,false,10:04am,Portal 2 was officially announced on||Steam and 20 minutes later at 10 04 am the progress bar hit the end it appeared||that this progress bar was just to,235401,20
4x0sW6q4pdY,157.2,10 04 am,false,10:04am,went into cardiac arrest||she died at 10 04 am here's what sharon and simon said||happened,203337,27
YAvhosfnQDQ,645.6,10 04 am,false,10:04am,don't really have a lot of time because||it's currently 10 04 am and i have my lash appointment at||10 45,174217,26
NLihY7MLg5k,202.1,10 04 am,false,10:04am,hampshire police commented||at 10 04 am today concerns were raised||to police for the welfare of the crew,174200,22
qt6pmj1dWmA,592.4,10 04 am,false,10:04am,pink||not bad guys the time is 10 04 am and we||are done with the glam now let me do my,136225,26
LfsPgyiFV-8,718.3,10 04 am,false,10:04am,you will receive a letter on april 23rd||at 10 04 am didn't they just roll this||back if the letter arrives before that,82522,20
zVbJZP2JvVk,494.1,10 04 am,false,10:04am,9am and I somehow slept for 12 and a||half hours and woke up at 10 04 am and||therapy was at 10 and you know when you,71274,26
UjQM740EutE,871.4,10 04 am,false,10:04am,if you are accepted into||the letter on april 23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,62150,20
gzDVx9pk8qw,443,10 04 am,false,10:04am,back in my studio now it is||10 04 am so this is when my work day||typically,64840,26
Pz0Ayi3LLrs,669.3,10 04 am,false,10:04am,to Cedar Sinai Medical Center where she||was pronounced dead at 10 04 am she was||only 32,49024,24
jmtyU_glyvY,243.9,10 04 am,false,10:04am,stand by tomorrow at||10 04 am i knew this was coming i knew||they were going to give me a standby,42191,22
BS6dx5cwYwM,741.3,10 04 am,false,10:04am,you can see here there's a lot of people||at 10 06 am 10 04 am 10 am so when you||look at this what actually stands out to,42411,20
2Gpv7jY0I9g,786.6,10 04 am,false,10:04am,if you are accepted into you will||receive a letter on april 23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,32653,20
mFK4eveYilo,827.6,10 04 am,false,10:04am,into the dumpster||on January 4th at 10 04 am the person that Mr Walsh had texted the||day before,43205,25
G0tJq3tHl3w,502.1,10 04 am,false,10:04am,it completed 20 minutes after the game's||announcement on steam at 10 04 am pst on||the 5th of march,32585,24
b3-pE4iaL-o,562.6,10 04 am,false,10:04am,if you are accepted into you will||receive a letter on april the 23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,29992,20
5CXqtUZE3aU,727.9,10 04 am,false,10:04am,you will receive a letter on april the||23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,26373,20
8IwiyVTWxhw,368.1,10 04 am,false,10:04am,you will receive a letter on april the||23rd at 10 04 am if the letter arrives before that stay||inside lock your doors and windows and,27841,20
YLcuqsp6xmY,44.2,10:04 A M,true,10:04am,It is 10:04||All: 10:04 A M We'll see you||at 10:04 tomorrow,2913895,24
7bXWtXxLzlk,721.6,10 04 a m,false,10:04am,you will receive a letter on april the||23rd at 10 04 a m if the letter arrives before that stay||inside lock your doors and windows and,4749642,20
slBimnZLVIE,739.7,10:04 a m,false,10:04am,asleep and we just woke up it's||currently was your phone 10:04 a m and||it's the next morning so stuff in ant,1276199,1
5MDDrJw5yPw,1575.7,10:04 a m,false,10:04am,rushed to the hospital it was too late||she was pronounced dead at 10:04 a m and she was laid to rest on Christmas||Eve in a twilight ceremony at Forest,858126,24
DtI9DTRLb20,545.4,10 04 a m,false,10:04am,carried out at||10 04 a m on january 31||1945 near the village of saint maria,649077,22
VKnaVFmKY6s,14.5,10:04 a m,false,10:04am,now it's||10:04 a m we are in Santa Monica in Los||Angeles before we start I want to thank,320923,28
0N-dvu9TdpU,94.9,10:04 a m,false,10:04am,Lola as my granny once told me be||careful what you wish for Saturday 10:04 a m Jojo||the girl appeared again really where was,183969,24
C2hNlKxUw_w,513.6,10:04 a m,false,10:04am,Fowler arrived for her hair appointment||in Tucker Georgia at 10:04 a m on June||the 15th and left her one-year-old,148412,22
8vgBzRvj0L4,64.4,10 04 a m,false,10:04am,look at that||dark sky at 10 04 a m but there are||people pulling in here,115633,24
v8K5YpQUTJ4,353,10:04 a m,false,10:04am,time because this is probably the sixth||meeting today anyway it's 10:04 a m and||we're at the vice president's office,97962,25
9SB_y8S0YVQ,66.7,10:04 a m,false,10:04am,catch fish today is a brisk fall||morning right now it's it's about 10:04 a m we're probably a fish for like||three four hours or so I'm gonna,74014,22
fEKZWkS10No,384.6,10 04 a m,false,10:04am,stock before the drop occurs after nike||sneakers then it'll be around 10 04 a m eastern time to 10 05 a m eastern time||at this point you'll want,83779,26
5auVJzfWmyY,597.5,10 04 a m,false,10:04am,you will receive a letter on april the||23rd at 10 04 a m that's next year april||23rd already passed in real time stay,72777,20
M2OqLlK1UNQ,8.2,10 04 a m,false,10:04am,today is July 20th Thursday||at 10 04 a m my name is Brandon Kelsey||along with me at the travel Road Chad Mr,167596,27
1MjwZB6-wVQ,1964.9,10:04 a m,false,10:04am,u s||51 at 10:04 a m Jessica calls||Quinton and the call lasts for 69,67068,22
FzmgRGU2Xwg,536.4,10:04 a m,false,10:04am,keep going keep going well they're||trying to deliver today at 10:04 a m and it says a reason not left needs||signature so and then they bring it,63540,26
-3_oBiUkwjw,602.5,10 04 a m,false,10:04am,when there are adidas raffles now after||nike sneakers it'll be around 10 04 a m eastern time or so to 1005 a m||eastern time somewhere in that range,58274,26
JNmP9L6e0pY,1377.7,10:04 a m,false,10:04am,October 11th 1984 you just fuckin||clicking it 10:04 a m so we have big||triangle Big Trouble in Little China,55054,20
L0YYNL0jEOw,18.9,10:04 a m,false,10:04am,Sagittarius happening on November 26th||2019 at 10:04 a m eastern time or 704||a m,42599,24
G9MTwBy_Jrc,484.9,10 04 a m,false,10:04am,then right about now it should be around||10 04 a m eastern time maybe even 10 05||a m eastern time this is when you should,28676,26
0tgbFQoC56Q,1825.9,10:04 a m,false,10:04am,careful when you're scrolling through||fast 1984 at 10:04 a m okay so once you||have your date and time set you push a,27466,20
p-PaPqH-4NE,180.8,10 04 a m,false,10:04am,ladies and gentlemen we got ourselves a||shiny Kabuto literally at 10 04 a m shiny Kabuto right off the rip it's not||a tie run it's not,41619,20
gHfPgU9QNIw,8.8,10:04 a m,false,10:04am,here to play golf yeah||so 1004 at 10:04 a m everything yeah||ten-four I am,26708,17
Z4upYMBSv7g,667.6,10 04 a m,false,10:04am,headline comes from sfgate com on||September 28th at 10 04 a m a banditude||3 4 earthquake sued parts of the San,24768,22
5CXqtUZE3aU,1199,10 04 a m,false,10:04am,you will receive a letter on april the||23rd at 10 04 a m always april 25th if||the letter arrives before that stay,26373,20
fszlDtPREzA,343,10 04 a m,false,10:04am,a moment||after sneakers it will be around 10 04 a m eastern time to 10 05 a m eastern||time,20606,26
LO6c_mbfodg,163.7,10 04 a m,false,10:04am,too alexa what's the time now||it's 10 04 a m hope we show your problem||and,47971,26
