id,timestamp,token,manual,time,lines,views,category
F5tj2eWRuDw,510.3,4:59am,true,4:59am,"But none of that matters now||At 4:59am this||morning, Brian Peppers left this world for good",2489761,24
0dRlR7AutiA,24.9,4:59 AM,true,4:59am,ANDY||9ON AUGUST 23RD AT 4:59 AM VIRGINIA BEACH||EMERGENCY COMMUNICATIONS,12169,25
804CxkmnxLY,2461.5,4 59 am,false,4:59am,counter-terror police raid the group's||headquarters thomas sewell 4 59 am getting raided i need you to come out||with the front door,2380520,25
aCgF5yfBXbg,429.7,4 59 am,false,4:59am,it so that we can travel two days at||once by setting the clock to 4 59 am because since the day rolls over at||five i can log in,2250109,20
0pXbWDVE4R4,780,4 59 am,false,4:59am,to ask me for alcohol and food which i||declined repeatedly february 27th 4 59 am some guy i've never seen before is||looking for me psycho neighbor can be,220037,23
bM5hYkEXOVM,68.9,4 59 am,false,4:59am,i'm going to get in the car||right it's 4 59 am so i will leave at||exactly 5 a m,104201,2
ndcbYnWGMyY,5.9,4:59 am,false,4:59am,ready I had to get up early for you guys||4:59 am big old six and a half pound||brisket trimmed this is the flat sorry I,67084,24
D7HKibP10vI,255.6,4 59 am,false,4:59am,and 53 is dead and t92 is going to be||dead now nice it is 4 59 am in the morning and i really wanted to||see that counter digging 100 000 live,36092,20
ctOM8Wnx5ts,349.7,4 59 am,false,4:59am,the may 15 2009 video begins while it's||dark outside at 4 59 am then continues to film until after||sunrise at 5 32 am,33764,24
gJIYf62SdEw,1048.6,4 59 am,false,4:59am,even creepier so this is that second||configuration 4 59 am may 15th so two||days earlier in that same location okay,134078,24
IAZk1gF2pfY,0.2,4 59 am,false,4:59am,good morning it's 4 59 am i once i'm not going to sleep at this||time||but i'm waking,17872,22
4zmbgNVgM5o,230.1,4 59 am,false,4:59am,this insane win by no limit cities one||of their lucky players at 4 59 am he was probably the drunk or she||or from america slash canada whatever,13773,24
HPRdV0s2d5s,211,4:59 am,false,4:59am,do that||good morning guys it's 4:59 am 459 i||will go like 425 went to bed at like,10840,22
jLSSyco4giA,2901.4,4 59 am,false,4:59am,thought naruto is he turned to look at||the clock which read 4 59 am what the hell she said we had to be up||by eight,15052,22
LlntOqYfTws,104.4,4:59 a m,true,4:59am,three million dollars where would you be||she said I'd be right here at 4:59 a m ready to get that three million dollars||I said right then there's no such,158284,27
f34tGWNCo2Q,708.4,4:59 a m,true,4:59am,in your hour||born between 3:00 a m to 4:59 a m This would be a great year to invest in knowledge||So that's what we,36535,22
ch_-0h4u-4Q,36.7,4 59 a m,true,4:59am,know this because i look||at the little digital readout on the clock it's 4 59 a m and i hear a noise and i think to myself||probably the wind and in,39488,24
125vt6ExCxE,925.2,4 59 A M,true,4:59am,know that accountability is really cute some||of them the text comes through it like 4 59 A M and boy those are the eager mirrors and they're||up there they're going,17275,27
tPCSDQtwd94,305.7,4:59 a m,true,4:59am,the child||the first two officers arrived at about 4:59 a m and were working together in a two-person||patrol unit,70471,29
