id,timestamp,token,manual,time,lines,views,category
Sa0vfa7LAgU,32.2,10:06am,true,10:06am,Starlink launch||Starlink-21 is expected to launch on Saturday at 10:06am UTC or 5:06am EDT||There’s a new article about a recent filing to,12402,28
jRAhLWQW69k,1472.9,10:06 AM,true,10:06am,"VOICEOVER : Marilu's body||was discovered at 10:06 AM||At 8:15 AM, Stephen Geri called Marilu's mother, Maria Serrato,",504644,24
-G1-Edy7KFQ,985,10:06 AM,true,10:06am,- What? - Esther 4-14||- My name is Hannah and it's 10:06 AM Why does everyone keep saying the wrong names||and times in this house?,182161,23
l3AjNvsM7Nw,446.5,10:06 AM,true,10:06am,"which has felt amazing||Battery update, 10:06 AM , 11||battery after that long run",63378,26
DzSXUXaBTSw,837.7,10:06 AM,true,10:06am,"that says, “Swiss ”||The hands of the clock had stopped at approximately 10:06 AM , crusted solid with mud and dirt||Clearly, the watch had been in there for some",42768,27
Flqqx4F9RuI,1126.3,10:06 am,true,10:06am,"ride, then i will make a full vlog on this||and currently the time is 10:06 am and our train is late more than 1 25hrs||we would have arrived sealdah on",16671,22
yWwqd-E2Yrg,1472.9,10:06 AM,true,10:06am,"VOICEOVER : Marilu's body||was discovered at 10:06 AM||At 8:15 AM, Stephen Geri called Marilu's mother, Maria Serrato,",29838,24
kodMbNN_Njc,208.3,10 06 am,false,10:06am,straightening my hair and i'll see you||guys in a second 10 06 am and today i'm||currently on my don't look at me just,669981,22
2qrYcB0X8lY,775.5,10 06 am,false,10:06am,going to be a very productive day||ready to go it's 10 06 am i will get||there,138347,26
aUI9BKxe59k,417.5,10 06 am,false,10:06am,email was director of digital operations||from 7 20 am to 10 06 am was he fired||did he get demoted in three hours so,64468,22
fgZJrJMu7N4,540.8,10 06 am,false,10:06am,of the garage of his apartment building||at 10 06 am at 10 08 am Kelly's phone went dead at||10 22 am Chris returned,66819,27
8W7XKGVry7Q,211.6,10 06 am,false,10:06am,a teller managed to trigger a silent||alarm at 10 06 am police arrived at the scene within||minutes,72525,24
BS6dx5cwYwM,741.3,10 06 am,false,10:06am,you can see here there's a lot of people||at 10 06 am 10 04 am 10 am so when you||look at this what actually stands out,42411,20
rDjTr1PE84I,1593.5,10:06 am,false,10:06am,I was 274 point for at 10:06||10:06 am know that's not the right one||well anyway that's the last one that,16118,22
CW1gER22GX0,421.7,10 06 am,false,10:06am,authorities||it took off 34 minutes later at 10 06 am the news report said the aircraft had||delivered items intended,14915,24
Sa0vfa7LAgU,34.6,10 06 am,false,10:06am,starlink 21 is expected to launch on||saturday at 10 06 am utc or 506 am edt||there's a new article about a recent,12402,28
OGuuBs3_7xc,1816.9,10:06 am,false,10:06am,video tag this is||the end of tape one as videotaped||deposition Terry Hobbs processing 10:06 am you,15661,22
bPuvSYGA5DI,620.2,10 06 am,false,10:06am,business they have no plans to settle||this came out today people at 10 06 am hot off the press from charles gasparino||ripples legal team has told fox business,10908,24
om1vafPvbLc,403.4,10 06 am,false,10:06am,um yeah my mom also was like you were||born at 10 06 am 26 years around the sun my||friend how pretty crazy you know age,10733,22
shSlB_UphGw,155.8,10 06 am,false,10:06am,text her||10 06 am sent to your Health Physician||Group Women's Health in Erie called,17795,22
MkLhBRq8poM,41.5,10 06 am,false,10:06am,10 01 am this morning||stoker was declared unconscious at 10 06 am stover was pronounced deceased at 10 16||a m,12800,25
XcrNQE3jGQM,10.5,10:06 A M,true,10:06am,UNAWARE||HE CALLED A LID AT 10:06 A M SO||HE COULD BASK IN THE CARIBBEAN,33569,25
fvfczUtwGqo,60.1,10:06 a m,true,10:06am,located in Shanxi southern China and||the watch encased in modern rock had stopped at 10:06 a m back in the Ming||Dynasty watches had not been invented and Switzerland didn't even,36616,27
Lefr3THz24U,339.8,10:06 a m,true,10:06am,"MIA ,||arriving Saturday at 10:06 a m local||time was met by law enforcement due",24209,19
01WQ70jVHe8,385.6,10:06 a m,false,10:06am,channel you guys you guys will find it||now it's 10:06 a m chick-fil-a||breakfast ends at 10:30 a m,1285215,20
nSX7dNYW380,129,10 06 a m,false,10:06am,an employee of the american people||imagine rolling into your job at 10 06 a m that's when marine one landed today||that's when he came back from his,690041,25
81CFTvUhxb8,43.3,10:06 a m,false,10:06am,look a mess guys but I literally just||woke up it is 10:06 a m and she just||woke up and the reason I'm okay with her,537457,24
JZENMpfOBiQ,418.8,10:06 a m,false,10:06am,finds herself and his warming arms||10:06 a m everyday on the lower side||for my place,516035,24
jRAhLWQW69k,1473,10:06 a m,false,10:06am,happy birthday Maria Mary Lou's body was||discovered at 10:06 a m at 8:15 a m||Steven Jiraiya called Mary Lou's mother,504644,24
Jto17mzP2D8,701.1,10:06 a m,false,10:06am,my hands and begun flipping through the||pages here at exactly 10:06 a m yesterday his movements ceased being||random his eyes grew wide but he's,457250,24
