id,timestamp,token,manual,time,lines,views,category
JnMmAcKbLZQ,483.7,6 52PM,true,6:52pm,I'm eating a little bit of chicken salad right now||It's 6 52PM and I'm actually gonna eat dinner at home||I think,39389,1
dEpfYjACq0Q,167.3,6:52 pm,true,6:52pm,Merseyside||The expected time of arrival was 6:52 pm||As shown by a subsequent examination,136471,24
Ih59SiVF0Ps,243.8,6 52 pm,false,6:52pm,but this is what we do know four days||earlier on june 12th at 6 52 pm a man checked into the sligo city hotel||under the name peter bergman,4442754,28
ocw_TWn3qfY,134.3,6 52 PM,false,6:52pm,Smet Bengaluru ravra Superfast Express||at 1852 hours 6 52 PM honest control||panel then at 1853 hours 6 53 pm he also,283289,25
WKgv-C7sw04,92.2,6 52 pm,false,6:52pm,well||saying officers were called at 6 52 pm on friday the 31st of july to reports of||gunshots heard,118930,22
ihJRio43nLE,1204.1,6 52 PM,false,6:52pm,Kirby station in knowsley merseyside the||expected time of arrival was 6 52 PM as||shown by a subsequent examination of his,214732,24
MXBVc_uwtuU,0,6 52 pm,false,6:52pm,thursday 17 september at 6 52 pm cctv footage from this building shows||this man in a blue t-shirt accompanied||by,108449,25
Y8qjLTtl-1I,299.9,6 52 PM,false,6:52pm,Alex's phone again if you remember||wasn't used between 6 52 PM when he gets||home from his office till 902 PM that's,67384,24
1BDC_QxyFA0,1156.2,6 52 pm,false,6:52pm,prosecutors then at 902 PM after being||offline for approximately 6 52 pm to 904||p m Murdoch's phone was active at 904 he,42608,24
oqzJH1zWWwo,168.8,6 52 pm,false,6:52pm,the door of his home and invited them||inside the incident occurred at around 6 52 pm on the 30th of october when||several children went out,35692,24
zwO9igobi_E,769.4,6 52 pm,false,6:52pm,set alarm for two minutes||done your alarm set for 6 52 pm okay so||until arms you have set an alarm for six,37542,28
evycU_x9keY,1326.2,6 52 PM,false,6:52pm,acquaintance 2 several times on February||11th between 519 and 6 52 PM they were||to coordinate the specific timing of the,54463,27
eQpEqf1x98U,504,6 52 PM,false,6:52pm,they are like I need this Pokemon to||hatch at 6 52 PM daylight savings time||with my device held at -95 degrees so it,25522,24
m0Lp4ps6hhY,1538.5,6 52 PM,false,6:52pm,a nearly eight-minute conversation||shortly after at 6 52 PM shanan told||Chris to call Vivint before she flips,30271,22
vy4HzDC1iR8,139.1,6 52 pm,false,6:52pm,across the store's parking lot at about||6 52 pm juarez is carrying a dark shirt in his||hand,30598,27
Vh8zzSfpg3Q,628.5,6 52 pm,false,6:52pm,what time is it in greenwich england||in greenwich england it's 6 52 pm so||firstly we go to our third position to,21067,24
8CqV-WhUidA,685.2,6 52 pm,false,6:52pm,that one of the eggs one of the||raids or it would be spawn at 6 52 pm and then you know I thought another egg||would pop out for eight hour and,26144,20
tXzFggZ7P2o,350.5,6:52 p m,true,6:52pm,"as the kitten she magically found from the rescue ""||The adoption timeline says that at 6:52 p m||Taylor says ""okay may have adopted a friend for Nemo""",654022,22
KkX7X1P66m4,9.2,6:52 P M,true,6:52pm,TAKE A LOOK AT THE HOUSE FLOOR||BECAUSE 6:52 P M||ON THE EAST,284761,25
RdQ9EbK1Ea0,251.4,6:52 p m,true,6:52pm,"WAS RETURNING TO THE SHIP||AT APPROXIMATELY 6:52 p m ,||THE SHIP LOST CONTACT WITH THE",154015,25
nPVaOjooJrI,412.4,6:52 p m,false,6:52pm,last time was pretty crazy it is||currently 6:52 p m left shore at about||6:00 but it took us that long to get out,5191465,24
P3G0wSMzrSE,156.9,6:52 p m,false,6:52pm,time of day so I'm assuming I mean right||now it's what time 6:52 p m so I'm||assuming it's okay to do this game so,1403515,22
R_yA7ubQYhk,20.2,6:52 p m,false,6:52pm,question I wanted to ask you since July||29th 2006 and we got at 6:52 p m when||you tweeted out if only everything you,1281470,24
1N2ylxYNU_w,1918.2,6:52 p m,false,6:52pm,enough to the point where he was gonna||come out but then at 6:52 p m around 6||hours after the massacre had begun,1058266,27
1S9rSppdnmo,67.1,6 52 p m,false,6:52pm,Pacific right now if you don't know it's||6 52 p m so basically for the next five||hours and eight minutes I'm gonna do,1193673,20
FC0p-sSkWM4,58.3,6 52 p m,false,6:52pm,domestic duty saturday june 21st 2020||6 52 p m so this is actually happening||immediately after the last episode,954700,20
A9X8wAt4boA,661,6 52 p m,false,6:52pm,um i guess in real time that's why it's||to say that's 6 52 p m in the uk||oh there we go i'm good at this you know,836156,20
wAlmpe0-lgg,233.1,6:52 p m,false,6:52pm,19th 2020 Lila Rae Roloff born on||November 19 at 6:52 p m eight pounds||nine ounces eighteen and a half inches,715502,24
tXzFggZ7P2o,350.4,6:52 p m,false,6:52pm,she magically found from the rescue the||adoption timeline says that at 6:52 p m Tyler says okay may have adopted a||friend for Nemo then 60 minutes later,654022,22
