id,timestamp,token,manual,time,lines,views,category
d4enSy35KyE,715.2,4 31am,true,4:31am,"After disembarking the passengers, my destination continued towards Dampara bus counter||Came to Dampara at 4 31am I am ending my bus journey here by thanking the driver||I will get off",161093,2
IB2zDrjQTJU,305.1,4 31am,false,4:31am,currently scheduled no earlier than||february 7th at 4 31am eastern at the||uploading of this video,290849,28
_t7qE-5OIxg,175.6,4:31 AM,true,4:31am,"where a 6 7 magnitude earthquake struck the San Fernando Valley||at 4:31 AM||That's too early for anything, let alone an earthquake",675953,24
V8ye3A4r0k4,1027.9,4:31 AM,true,4:31am,same day||Rancher Avery Jones is awoken to the sound of his dogs barking at 4:31 AM Avery’s son Collin Jones begins recording shortly thereafter||The sounds of dogs barking in,15312,24
Dds7kxu_Jps,681.4,4 31 am,false,4:31am,would ultimately lead to the downfall at||4 31 am an unauthorized photo taken of||stalin inside of the kremlin shows the,602783,24
Sb8-_jxm-ZA,1227.7,4 31 am,false,4:31am,however claimed to have a verifiable||alibi at 4 31 am only minutes from the||time that the three men were seen in the,830843,24
zWyVZ2CslmE,1816.1,4 31 am,false,4:31am,consistent with that||at 4 31 am the car pulls off the road||and stops for 37 seconds,484562,1
opZJ2wKcszc,555.9,4 31 am,false,4:31am,transcripts were made public||at around 4 31 am a woman's voice is||heard saying you stay down a moment,158640,25
qlQELqLzY-g,1321.4,4 31 am,false,4:31am,awoken to the sound of his dog's backing||at approximately 4 31 am avery's son colin jones begins recording||shortly thereafter,87775,24
aHFfMGOQPNI,619.7,4:31 am,false,4:31am,and for me but it's like morning||4:31 am versus that I gave they gave us||and I easily,65418,26
YzDNrg5QI2c,44.1,4 31 am,false,4:31am,in the early morning hours at||approximately 4 31 am on 4 20 2023 our||family received a tragic phone call from,68950,24
UpuK_YuaxmQ,246.4,4 31 am,false,4:31am,audio||starting at about 4 31 am Melissa could||be heard yelling a variety of colorful,53400,27
dCQNM-3TK1s,165.5,4 31 am,false,4:31am,background good and this that was at 3||48 am and then at 4 31 am the same day||he said uh netflix waiting for the war,65564,22
GJZ_dtqzLoc,653.5,4 31 am,false,4:31am,to come and help with the situation but||Todd would meet them outside around 4 31 am saying that Courtney hadn't stopped||her fit and that she did this often to,68653,24
qAfEyCaBBCo,1811.2,4 31 am,false,4:31am,but it's definitely consistent with that||at 4 31 am the car pulls off the road||and stops for 37 seconds,59547,24
PW0G2SA9oBs,948.7,4 31 am,false,4:31am,of the Ranch Avery Jones wakes||up to the sound of his dogs barking at 4 31 am and his son wakes up to join him||in investigating the source of the,156009,1
PW0G2SA9oBs,2113.9,4 31 am,false,4:31am,disturbance wakes the owner of Starfield||Ranch at 4 31 am his son follows him||outside with a camcorder but they are,156009,1
eOOriQZYfPk,21,4 31 am,false,4:31am,today is 1 14 23 I received it this||morning at 4 31 am I have um||been in prayer all night on some other,12863,22
eOOriQZYfPk,509.3,4 31 am,false,4:31am,I got I received this word this morning||at 4 31 am today again is 1 14 23||this is a hard,12863,22
aMKUyMn-52A,526.6,4 31 am,false,4:31am,makeup guys seriously what time is it||hey google what time is it 4 31 am oh my||god,22921,22
2eF_T_7bkvQ,2070.2,4 31 am,false,4:31am,a 24 year old whatever and||it's like i wake up every morning at 4 31 am you know and then he gets out of||bed and he's like then i,11204,20
osNmf_zmSyE,895.8,4:31 a m,false,4:31am,there you are||now let's bring it all up today 4:31 a m 19th of March 1928 had nothing to||say is that clear,1923110,1
8D5dLcedoIU,86.2,4 31 a m,false,4:31am,like 4 30 in the morning||as you can see 4 31 a m my flight leaves||from,641349,24
J31YLGN0244,878,4:31 a m,false,4:31am,clément sleep it why is the world not||awake at 4:31 a m he's covering it up||oh yeah we don't know this guy he's,606306,20
