id,timestamp,token,manual,time,lines,views
wncjXEMaQB0,549.7,3:11 AM,true,3:11am,"when a patient unfortunately passed away||The time of death is 3:11 AM||At 4:00 AM, the hospital porters arrive to begin the task",1529128
5cj59dkRM2c,772.2,3:11 AM,true,3:11am,that his partner was working the nightshift at the hospital||when a patient passed at 3:11 AM||Porters arrived to transport the body around 45 minutes later,570303
5cj59dkRM2c,772.2,3:11 AM,true,3:11am,that his partner was working the nightshift at the hospital||when a patient passed at 3:11 AM||Porters arrived to transport the body around 45 minutes later,570303
iU0ICkSU8tQ,995.4,3:11 AM,true,3:11am,"""Getting wild""?||So right now, it's currently 3:11 AM and we're on the way to JKF Airport||'cause that's the airport I",286716
EiW9lv_YV1c,618.6,3 11 am,true,3:11am,what is it||later that same night at 3 11 am this||happened,184221
qI3P7zMMsgY,747.8,3 11? Am,true,3:11am,"button, what interpreter is going to be used my using 3 9||Am I using 3 11? Am I using the kind of base interpreter?||And that's going to be different for",115241
H4MO30cpjsQ,336.2,3 11 am,true,3:11am,night shift at their hospital that's when one of||their patients passed on at 3 11 am 45 minutes later porters arrived to||transport the patient away that's when the nurse,41939
GEDfxdmFsBw,488.5,3:11 am,true,3:11am,"Lay was taken to Aspen Valley||Hospital, where he was pronounced dead at 3:11 am MDT||The autopsy indicated that he",1794
kY8iV6ys84s,77.2,3:11 AM,true,3:11am,PHONE RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM THE ATTORNEY READ THE PHONE RECORDS SANG THE TEXT CAME IN AT 311 --,1434
kY8iV6ys84s,77.7,3:11 AM,true,3:11am,THE ATTORNEY READ THE PHONE RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM AND||THE ATTORNEY READ THE PHONE RECORDS SANG,1434
kY8iV6ys84s,77.9,3:11 AM,true,3:11am,TEXT CAME IN AT 311 -- 3:11 AM AND THE||RECORDS SANG THE TEXT CAME IN AT 311 --,1434
kY8iV6ys84s,78.2,3:11 AM,true,3:11am,AND THE||RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM AND THE||RECORDS SANG THE TEXT CAME IN AT 311 --,1434
kY8iV6ys84s,78.5,3:11 AM,true,3:11am,AND THE||RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM AND THE COUPLE||RECORDS SANG,1434
kY8iV6ys84s,78.6,3:11 AM,true,3:11am,THE TEXT CAME IN AT 311 -- 3:11 AM AND THE COUPLE WASN'T,1434
kY8iV6ys84s,78.7,3:11 AM,true,3:11am,RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM AND THE COUPLE,1434
kY8iV6ys84s,78.8,3:11 AM,true,3:11am,WASN'T INSIDE||RECORDS SANG THE TEXT CAME IN AT 311 -- 3:11 AM AND THE COUPLE WASN'T INSIDE THE||AT 311 --,1434
kY8iV6ys84s,79,3:11 AM,true,3:11am,AND THE COUPLE WASN'T INSIDE THE||AT 311 -- 3:11 AM AND THE COUPLE WASN,1434
kY8iV6ys84s,79.3,3:11 AM,true,3:11am,'T INSIDE THE||AT 311 -- 3:11 AM AND THE COUPLE WASN'T INSIDE THE BEDROOM||AT 311 --,1434
kY8iV6ys84s,79.6,3:11 AM,true,3:11am,AND THE COUPLE WASN'T INSIDE THE BEDROOM||AT 311 -- 3:11 AM AND,1434
kY8iV6ys84s,79.9,3:11 AM,true,3:11am,THE COUPLE WASN'T INSIDE THE BEDROOM UNTIL||AT 311 -- 3:11 AM undefined,1434
Ez2Utm4c35k,576.2,3 11 am,false,3:11am,all-nighters i'm literally filming this||video at 3 11 am because i love it and||it's just something i could never live,661505
5cj59dkRM2c,770.9,3 11 am,false,3:11am,partner was working the night shift at||the hospital when a patient passed at 3 11 am porters arrived to transport the body||around 45 minutes later,570303
5jFssY1qV7g,66.3,3 11 am,false,3:11am,important trade routes in the world||march 23rd 3 11 am local time||the ever given is outside the suez canal,330481
DzN0lVsATjw,302,3 11 am,false,3:11am,to her son easton walt||the boy was born on july 3 at 3 11 am the woman took to social media to||announce the birth of her baby it was,308620
b_ZSXTbEs84,162.9,3:11 am,false,3:11am,in the middle on my phone as you guys||could see it is now 3:11 am just gonna||put my phone aside for now and we're,206308
GQ57ohbs4gI,1357.6,3 11 am,false,3:11am,unfortunately a patient passed away||around 3 11 am at 4 00 am the pauses came to transport||the body to the monk,203055
fYJW6B902xE,1165.4,3 11 am,false,3:11am,family||they waited to fire him until 3 11 am after the first game of their road trip||in los angeles after the media had,259436
TUpoYlGmvTY,21.4,3 11 am,false,3:11am,ave||at 3 11 am in response to multiple 9-1-1||calls in reference to a stabbing,191560
EiW9lv_YV1c,618.6,3 11 am,false,3:11am,what is it||later that same night at 3 11 am this||happened,184221
ZWRJUrpOLWY,768.4,3 11 am,false,3:11am,for that garbled attempt at marvel||character but it's 3 11 am and i'm too||tired to look up a funny video to make,150371
SZSfqL-FZzQ,28.7,3 11 am,false,3:11am,flashing||3 11 am i wasn't too surprised||however i was wide awake not just,151289
i90mSK-gG2o,149.4,3 11 am,false,3:11am,messing around and look at the time||look at the time guys this is 3 11 am in||the morning right now the evils and,148728
fd64FOA4enU,2262.1,3 11 am,false,3:11am,racing uncontrollably||i stared at my clock 3 11 am baby boy are you there it was the||tenderness in her voice,92266
7aTpqHvdLt8,509.9,3 11 am,false,3:11am,back to you guys||guys i can't sleep it's 3 11 am and we're just sleeping he's been||sleeping for like an hour now he,91074
qHlO6qRE-_M,123.6,3 11 am,false,3:11am,let's look at the time||3 11 am in the morning right now and||that is the time,99015
qI3P7zMMsgY,746.9,3 11 am,false,3:11am,what interpreter is going to be used am||I using 3 9 am I using 3 11 am I using||the conda base interpreter and that's,115241
qTvTh9sAQN8,297.9,3 11 am,false,3:11am,to her son easton walt||the boy was born on july 3rd at 3 11 am the woman took to social media to||announce the birth of her baby,63997
58bOQh9RYsw,1012.1,3 11 am,false,3:11am,the divine reversal has taken place||and he looked at the time and it was 3 11 am so you take 3 11 and you reverse it and||you get a month,59502
-RUZjydPVOc,572.6,3 11 am,false,3:11am,this is what my cameras caught last||night at 3 11 am something appears to get off of the||ottoman and then jet pass the camera,51003
K0Za1TRMJLs,605.7,3 11 am,false,3:11am,'s crazy look at look at the time on||these things okay this one at 3 11 am this one at 4 58 and i was talking for a||while was helping someone,45720
H4MO30cpjsQ,336.2,3 11 am,false,3:11am,at their hospital that's when one of||their patients passed on at 3 11 am 45 minutes later porters arrived to||transport the patient away,41939
oGUbyW3CDeg,153.4,3 11 am,false,3:11am,he succumbed to his injuries and was||pronounced dead at 3 11 am a 23 year old local resident of 1055||covington road,40335
bx5yDnVW6Nk,1068.9,3 11 am,false,3:11am,against their original story that||they were in bed by 12 30 am then at 3 11 am video caught them backing up their||car to a door that was off camera and,49352
93EcyaBoAbE,33.9,3 11 am,false,3:11am,let me just show you guys what time it||is where is it it's 3 11 am on a monday||who the hell is going to be playing at,33704
b40zf36NopI,361.6,3 11 am,false,3:11am,snapshot will be taken on March 2 11 am||to March 3 11 am token exchange listing will be from||March 3 12 pm to March 5 11 am,27419
_9E03CjArr0,344.6,3 11 am,false,3:11am,I drank my last bit of caffeine||3 11 am I saw something||walking toward the tent,34086
0IP8Hv7BG04,436.6,3 11 am,false,3:11am,glare||it was 3 11 am he let out a big yawn and scratched his||chin,16323
rQpCn5uWbug,663.2,3 11 am,false,3:11am,travel to Massapequa with the last||location at approximately 3 11 am in the||vicinity of Rex's home next up is The,26940
qlsa6DDrxns,63.3,3:11 a m,true,3:11am,"Audience groans||And at 3:11 a m , I question all of my life's decisions||Laughter",150729
2q9O4_SQm0o,53.6,3:11 A M,true,3:11am,"AT 3:11||COMMUNITY? YEAH WELL, WE GOT A MESSAGE AT 3:11 A M AND ABOUT I DON’T||GOT A MESSAGE AT",23684
