id,timestamp,token,manual,time,lines,views
1eL278amrAM,91.4,5:12am,true,5:12am,"rooms in case they needed to launch in a hurry||At 5:12am , the duty carrier, USS Enterprise,||turned into the wind and launched 16 SBD",6045
DBkSJQfd6ys,6.3,5:12 AM,true,5:12am,because my life is falling apart||5:12 AM and no I'm not just waking up||and starting my day enjoying the morning,5627644
5JOKjVIcHgE,381.6,5:12 am,true,5:12am,"near downtown Marine City at 5:08 am||Four minutes later, at 5:12 am ,||the phone goes completely offline",764453
_Q7Yx3q0pWk,105.7,5 12 am,true,5:12am,make sure no stones were left unturned||On the 1st of July 2007 at about 5 12 am Manap Bin Sarlip was on his way home from work when he was suddenly attacked,383458
_Q7Yx3q0pWk,305.4,5 12 am,true,5:12am,The number was traced to someone named Nasir||The last contact was at 5 12 am We have checked your phone records||Who were you contacting in the early hours of,383458
_Q7Yx3q0pWk,315.6,5 12 am,true,5:12am,the morning so many times||The last call was about 5 12 am It was about the same time your husband was killed||Who is the person?,383458
qIwqrDyDxXA,81.1,5:12 am,true,5:12am,"Airport at 4:03 am in the morning||At 5:12 am the plane landed at halifax international airport everything still going smoothly, all||according to plan",170070
6HaZq7zC60g,910.2,5 12 am,true,5:12am,named Ben Ben was considered a suspect because||Sasha texted him at exactly 5 12 am which was||her last message sent the message she sent him,591185
ZB6PRXouTDo,145.1,5:12 am,true,5:12am,"was incorporated in April 15th, 1850||In 1906, an earthquake struck on April 18th at 5:12 am||With an estimated magnitude of 7 9,",142724
HxzCjbtKSoE,6.7,5:12 AM,true,5:12am,IT IS 5:12 AM INTO SINKING SIDEWALKS IN ONE||PART OF SAN FRANCISCO||WE HAVE MORE FROM THE,64361
cPi6cU3r4ZA,41,5:12 am,true,5:12am,"described it as the roar of 10,000 lions||A few moments later, at precisely 5:12 am , San Francisco was hit by a magnitude 7 9 earthquake||An earth so powerful that",39831
7BWjG9mguDs,7.5,5:12 AM,true,5:12am,IT IS 5:12 AM||THE MOTHER IN TENNESSEE IS||WARNING OTHER PARENTS AFTER HER,28853
8_s5t99a_EE,10.1,5:12 AM,true,5:12am,"IT IS 5:12 AM , TIME FOR||TRAFFIC AND WEATHER ON THE 2'S||ALEX IS WATCHING THE ROADS AND",1354
bcZ9_kClq6I,178.9,5 12 am,false,5:12am,at that location on that day would be||from 4 24 am to 5 12 am changing daily ancient sages notice that||at this time the mind's learning,2387714
_GZYkGqYoG4,1098.6,5 12 am,false,5:12am,then opened again at 1 51 am and||remained open until it was closed at 5 12 am Jeff's mobile phone also confirmed||his final movement of 18 steps to be,1128199
AMEKtGrnNZg,517.3,5 12 am,false,5:12am,party||at 5 12 am however Sasha sent him a text||which simply read,934441
_Q7Yx3q0pWk,305.2,5 12 am,false,5:12am,nasser||the last contact was at 5 12 am we have checked your phone records right||who were you contacting in the early,383458
_Q7Yx3q0pWk,315.4,5 12 am,false,5:12am,of the morning so many times||the last call was about 5 12 am it was about the same time your husband||was killed,383458
qIwqrDyDxXA,79.7,5 12 am,false,5:12am,at 403 am||in the morning at 5 12 am the plane||landed at halifax international airport,170070
6HaZq7zC60g,910.8,5 12 am,false,5:12am,considered a suspect because Sasha||texted him at exactly 5 12 am which was||her last message sent the message she,591185
v8xX_BrBnkY,653,5 12 am,false,5:12am,my leds on||it's literally 5 12 am who is even||up at this time like who gets up at 5am,132222
cXWCEN616M0,368.9,5 12 am,false,5:12am,Sasha's estimated time of death and the||text to Ben at 5 12 am were oddly very||close this did raise some eyebrows,37741
Ua1AzudNJSI,649,5 12 am,false,5:12am,last person she wrote to before she died||detectives discovered that at 5 12 am Sasha had sent him a text message that||only included his name Ben this was,28551
GWdKeWT1BMk,68.8,5:12 am,false,5:12am,Malia or asana in max not hence our||sorrows and max Nathan 5:12 am Barrow||Ashley mug mug award a deserving bride,22172
pawzgwvicYU,497.5,5 12 am,false,5:12am,went like and then just like||went all the way back to the river by 5 12 am they're hopping the fence now||the place that they're hopping the fence,21634
pawzgwvicYU,526.7,5 12 am,false,5:12am,guy is not black out drunk because||this guy was claiming even at five at 5 12 am he was blackout drunk||but here he is hopping a fence and they,21634
pD7jGeQ35bM,595.7,5 12 am,false,5:12am,pacific ocean||the earthquake four shook occurred at 5 12 am and 20 to 25 seconds later||the full earthquake began and lasted for,34363
a0qIsfDLLkc,471,5 12 am,false,5:12am,they were||back at the park by 5 12 am so literally||40 minutes for this whole loop-de-doop,13503
iTPR3EZEg9c,315,5 12 am,false,5:12am,the earthquake happened really early in||the morning at 5 12 am a smaller||earthquake happened first then the big,11584
hb5hZdzw6Lg,11.2,5 12 am,false,5:12am,5 12||12 ama 5 12 am my friends i mean i think||that this is the earliest earliest video,13119
KOAQ1xHQYCM,1045.5,5 12 am,false,5:12am,named Ben on the night of the murder one||text sent by Sasha at 5 12 am was a||single word Ben,17094
KvJHWUAueyA,502,5 12 am,false,5:12am,well according to the cctv||they left the park at 5 12 am a m||forensics and cctv car uh black boxes,12478
akIMG0LJZQQ,101.2,5:12 am,false,5:12am,that being said let's go ahead and||start with the day in Ohio its 5:12 am so not looking the most glamorous I'm||about to get ready my makeup bag,8639
-HF3NAUAMP4,224.1,5 12 am,false,5:12am,1906||at 5 12 am a powerful earthquake||rocked San Francisco for almost a minute,7781
-HF3NAUAMP4,708.5,5 12 am,false,5:12am,the earthquake happened really early in||the morning at 5 12 am a smaller earthquake happened first then||the big earthquake hit about 20 to 25,7781
ludHQEhdPuc,31.7,5 12 am,false,5:12am,the cloak that was hanging on the wall||was 5 12 am which is the same as the||release of the salar teaser on July 6,5881
8lszChFc_88,382.3,5 12 am,false,5:12am,they saw that she had sent a message to||Iran again offikin boyfriend at 5 12 am on Saturday October 17th||the tax had consisted of a single word,5511
