id,timestamp,token,manual,time,lines,views
VQDh7Vhyvb4,108.1,4:43pm,true,4:43pm,Dave||Five? It's 4:43pm -||Lincoln,11543852
9wcxWx0h-CI,556.3,4:43pm,true,4:43pm,"a few days off||He agreed and she left at 4:43pm||Since then, no trace of her has ever been found",49067
4qDIooPFVFM,123.9,4 43pm,false,4:43pm,5pm news||it is 4 43pm yeah i am dave i got my news report||papers,10797
fjTcql5p348,2535.6,4:43 pm,true,4:43pm,"Hairston and another woman||approximately two months ago at 4:43 pm||JUDGE DANA: The woman says,",765151
02KNTwfz0m0,683.1,4:43 pm,true,4:43pm,"Hairston and another woman||approximately two months ago at 4:43 pm||JUDGE DANA: The woman says,",442081
oiTpNnamuvo,1665.1,4:43 pm,true,4:43pm,"Hairston and another woman||approximately two months ago at 4:43 pm||JUDGE DANA: The woman says,",198425
ZVu60IZ6lXM,77.3,4:43 PM,true,4:43pm,29th Avenue and Madison Street when Phoenix police||received a 9-1-1 call at 4:43 PM of a suspicious||man who the caller believed may be related to,17357
iI5z0O3jWIo,948.5,4: 43 PM,true,4:43pm,go right to reach Ahmedabad which is our final destination for||today and it's 4: 43 PM which means close to five which means we have I think a||couple of more,15526
TEZt9Wg-Zbs,104.9,4 43 pm,false,4:43pm,some can jump some can fly stealth heal||tell the time it's 4 43 pm everything||you can use 60 different types of,1641193
XqThiEPInsQ,1262.8,4 43 pm,false,4:43pm,services Courtney allegedly called her||mother twice once at 4 43 pm and again||at 4 49 PM it wasn't until 4 57 PM that,875303
On-vVh6uxas,1731.8,4 43 PM,false,4:43pm,investigators determined that the||stabbing must have taken place between 4 43 PM when Courtney called her mother||for the first time in 4 57 p m when,515260
GDK45UuEDcg,147.7,4 43 pm,false,4:43pm,an incident that occurred on April 3rd||2022 between 4 43 pm and 4 56 PM plenty||age 26 at the time is alleged to have,659991
i51NY3oqDe4,653,4 43 pm,false,4:43pm,situation||two astronomers identified 4 43 pm as the time of the fireball's passage||over detroit,473737
0hiS8KivmNQ,571.4,4 43 pm,false,4:43pm,time was||4 43 pm with that in mind head to the||final location and prepare to take a,343171
VL_1Lh_Ch9A,787.1,4 43 pm,false,4:43pm,demise||the official time of his death was 4 43 pm i was now down to my final||sequence of bosses hush,396812
dgLRCmnF1mU,1640.3,4 43 pm,false,4:43pm,half hour Courtney called her mother at||4 43 pm and they chatted for six minutes||then she called her mom again at 4 49,378756
Sd6QUZTicc4,938.3,4 43 pm,false,4:43pm,it was supposed to land at san francisco||international airport at 4 43 pm it was a daily flight for the airline it||was rare for something unusual to,156823
KEH0Txfyt7s,392.4,4 43 pm,false,4:43pm,phenomenal young man he was a triplet he||was born first at 4 43 pm and his||parents said it was a beautiful Tuesday,146399
a7hZyITpmtY,172.9,4 43 PM,false,4:43pm,happen||then at 4 43 PM out of nowhere the floor||at the fourth level at the southern,179088
Uinj7RStotw,176.1,4 43 pm,false,4:43pm,last eruption is visible in the center||at approximately 4 43 pm another event||open on the west wall of the crater the,133520
TgS97STcZJY,1145.3,4 43 PM,false,4:43pm,front door with a gun deputies pulled up||to the house just before sunset at 4 43 PM but even then Nutter couldn't trust||they were safe,106728
LpGJ3Pmds4s,261.2,4 43 pm,false,4:43pm,the second time the call at 4 33 pm||sometime between 4 43 pm and 4 57 p m||Courtney stabbed Christian in the chest,75813
dYw5rY2qU2I,30.7,4 43 pm,false,4:43pm,the 5200 Block of South Spalding in the||eighth District at approximately 4 43 pm the call stated that an offender was||chasing a female down the street with a,70208
vTjYSTHLJ1Q,747.4,4 43 PM,false,4:43pm,on or at least we don't know in||the public as of yet at 4 43 PM Courtney||caught her mother the call lasted until,70665
m2Ut6I21Cwc,127,4 43 pm,false,4:43pm,later the police arrive||and at 4 43 pm the surveillance||shows triselle outside and minutes later,66990
m2Ut6I21Cwc,140.1,4 43 pm,false,4:43pm,the call||came in and if the surveillance is 4 43 pm and supposed to be at 5 43 p m||then what played out between 4,66990
hoYVLbJmWdk,363.1,4 43 PM,false,4:43pm,had to take care of some things she||clocked out of work that day at 4 43 PM by 10 pm that night Nichols returned||home from work and noticed Tiffany,417603
FFvroh-fb2g,37.4,4 43 PM,false,4:43pm,was cleaning up the wreckage the caution||came out for rain soon after at 4 43 PM the race came to a halt and was red||flagged although some fans left the,126353
9wcxWx0h-CI,556.6,4 43 pm,false,4:43pm,early and have a few days off he agreed||and she left at 4 43 pm since then no trace of her has ever been||found,49067
ULXYQ6uC0t0,628.2,4 43 pm,false,4:43pm,showed that steve made a call from his||house at 4 43 pm around the same time the witness||said she spotted his truck,57362
Dtft1ljmuf0,1602.2,4 43 pm,false,4:43pm,abducted her||so then just before sunset at 4 43 pm jaime was finally in the safe hands of||the authorities and just a breath away,45048
ZXiDafg_SOU,369.2,4 43 PM,false,4:43pm,10 minutes later||at 4 43 PM plenty called her mother||that call lasted until about 4 49 PM,40229
SM3_BI3vrqQ,50.6,4 43 pm,false,4:43pm,rental car over to this spot||it is now 4 43 pm should be a pretty good crowd being the||start of the weekend friday night as,42985
27o0FTeAom8,212.6,4 43 pm,false,4:43pm,county jail||at 4 43 pm that day she's held without||bail on three charges of endangering the,35829
pCjC0B9dMLI,689.4,4 43 pm,false,4:43pm,conclude the time of entry of the sphere||to be 4 43 pm in the detroit region||such instances have since been recorded,34887
7yoye7K37_Q,1.8,4 43 pm,false,4:43pm,Courtney klenny in an incident that||occurred on April 3rd 2022 between 4 43 pm and 4 56 PM plenty age 26 at the time||is alleged to have stabbed her boyfriend,35763
Ou98NCTIYCY,53.1,4 43 pm,false,4:43pm,the 5200 Block of South Spalding in the||eighth District at approximately 4 43 pm the call stated that an offender was||chasing a female down the street with a,27570
pTe-MG32l5U,523.4,4 43 PM,false,4:43pm,they messaged me at 4 26 PM I replied||back a few minutes later at 4 43 PM the||exact same day,27569
Y2lBiNFrgmI,176.2,4 43 pm,false,4:43pm,according to the charges on April 16||2019 at approximately 4 43 pm money||World members see me 48 and naughty and,31638
ImTbRT0K9xw,559.6,4 43 pm,false,4:43pm,baby at the end with stats including||that she was born on 4 43 pm and weighed||8 pounds and 9 ounces,28325
uihYbH1Rjv0,57.3,4 43 pm,false,4:43pm,Catherine Fernandez Rundle plenty called||her mother at 4 43 pm and spoke for six||minutes and called her again at 4 49 and,25592
MUkGrRQn7zM,2081.5,4:43 P M,true,4:43pm,"FORCE TRACKING DATA ON COSMOS 96 ALSO INDICATE THE||SPACECRAFT ORBIT DECAYED EARLIER THAN THE 4:43 P M||EASTERN STANDARD TIME ON THE 9th OF DECEMBER """,1412551
a7hZyITpmtY,172.9,4:43 p m,true,4:43pm,"implied a tragedy was about to happen||Then, at 4:43 p m , out of nowhere, the floor||at the fourth level at the southern corner",179088
hhPBKuYTkd8,721.2,4:43 p m,true,4:43pm,Ten minutes later||at 4:43 p m plenty called her||mother that call lasted,89538
hoYVLbJmWdk,363.1,4:43 p m,true,4:43pm,She||clocked out of work that day at 4:43 p m||By 10p m,417603
fPxh4Jp4dAY,566.7,4 43 p m,true,4:43pm,and suzanne messaged jeff a lot throughout this||day later that day at 4 43 p m suzanne tells||barry that she's been studying all afternoon and,61723
