id,timestamp,token,manual,time,lines,views
rxA2HxSVWyk,82.8,1:24am,true,1:24am,"power cut, and was temporarily deactivated||Even tho the workers managed to stabilize it, at 1:24am the reactor suffered an accumulation||of hydrogen inside, and provoked two explosions",106822
y7mFnrXzZ_Q,787,1 24am,false,1:24am,the building collapsed at 1 22 a m||and then the police arrived at like 1 24am so these are the timeline things||that they're going to look at and,84448
IabuMwdHPvw,149.8,1:24 am,true,1:24am,"case number is 17-260-921 the date is May 20th 2017||It’s about 1:24 am||also here with us is, sir can you state your name for the record please",523214
FvI1s5rfMwg,9.2,1:24 am,true,1:24am,bit late||its like 1:24 am right now and we got off||work at,34468
nRcSJFHK23M,285.6,1:24 AM,true,1:24am,"notice anyone disturbing the area||He eventually buzzed the policemen in, breaking the protocol, at 1:24 AM||The two individuals reached the front desk, confronting Abath, sat right in front of them",22920
yA6yicH6ESM,628.1,1 24 am,false,1:24am,bored how did he get me||it's 1 24 am 11 minutes whatever man||i can work with that not with that,11813025
G_QhTdzWBJk,154.6,1 24 am,false,1:24am,warships||over at the american task force at 1 24 am radar on uss helena picks up the first||of the japanese destroyers,2428284
vUOfo4B4FL8,111.9,1 24 am,false,1:24am,because some girl hired me to||kill him because he left her on red at 1 24 am okay that sounds really stupid get||out of here get out of my house go,652930
eFXDEGHlhyE,1179,1 24 am,false,1:24am,our goodbyes now and heading to sleep||soon it's uh 1 24 am it's been an||amazing first day we still have church,561452
IabuMwdHPvw,149.5,1 24 am,false,1:24am,17-260-921 the date is May 20th 2017||it's about 1 24 am also here with us is Sir can you state||your name for the record please,523214
KUlrNBP55vE,568.3,1 24 am,false,1:24am,the Isabella Stewart Gardner Museum||Heist around 1 24 am on March 18 1990||guards at the Isabella Stewart Gardner,494528
LFyVrJx4bK0,570.5,1 24 am,false,1:24am,write the rest of the paper guys it's||currently 1 24 am and i just finished my paper it was a||minimum,292171
nwWHZl6DWQM,543.4,1 24 am,false,1:24am,video is that right yes ma'am there were||uh 12 20 of them Corrections 1 24 am um was only observed the two subjects||walking North past the amenity Center,253379
eUp4kiVLzn8,118.7,1 24 am,false,1:24am,at about 1am with aidan fuchi||at 1 24 am surveillance video picks up||two individuals walking on the sidewalk,241304
YkiwKi0tlFk,365.8,1 24 am,false,1:24am,from three store security cameras||pointing toward Isabel's Street at 1 24 am a large van passes through 2 36 a m a||private security vehicle stops and,206450
ZfKxbVOV0EA,206.1,1 24 am,false,1:24am,exactly what time it is that's cool so||right now it's 1 24 am alright so if you||see me right you just stay over there,122346
xEs3OxSeDQw,406,1 24 am,false,1:24am,amenities||at approximately 1 24 am which was||consistent with the direction and time,108755
I2bzFR6WaWo,2960.7,1 24 am,false,1:24am,I remember checking the car watch and||thermometer 1 24 am negative 11 degrees||Celsius my dad was telling a story about,120505
nK7e9_U_MfE,164.4,1 24 am,false,1:24am,rick accepted their explanation and led||the men in at 1 24 am once inside||the disguised men asked abbath if there,106419
iI73yooVWmQ,65.3,1 24 am,false,1:24am,uh perspective on what happened tonight||at 1 24 am austin number one received a call||of shots fired in the area,99140
Ff1bgYOlkrE,143.3,1 24 am,false,1:24am,user||philip leonetti one night at 1 24 am philip received a motion detected||notification from the security camera on,102595
mxSuSWBriww,193.7,1 24 am,false,1:24am,poppet thinks posting this amiibo fight||at 1 24 am east coast americans would||stop them jokes on him i'm a cave,87582
QafAHbDqDpc,40.3,1 24 am,false,1:24am,time is it||it's 1 24 right now it's 1 24 am right||now,78100
Oj1G5hCPvik,166.1,1 24 am,false,1:24am,silvervale the comfy wholesome gamer||tweeting out at 1 24 am in the morning i||can't keep it a secret any longer i'm,74700
2l3Mo4vbmiI,292.4,1 24 am,false,1:24am,starlink satellites from vandenberg||space force base at 1 24 am local time||hugging the coastline to place them in a,61608
oWfKvaYozzM,1650.2,1 24 am,false,1:24am,longer||okay 1 24 am but the house is about an||hour away,62758
AdmtdJds7k4,207.4,1 24 am,false,1:24am,according to police 911 calls began to||come in around 1 24 am after shooting erupted between two||people on the street,59044
3e_ZzNypcDo,331.8,1 24 am,false,1:24am,shook it was a pakistan time at around 1||54 a m uh kabul time 1 24 am uh and it||was dark at night but uh then after the,57644
A6qNxnRPD3o,136.6,1 24 am,false,1:24am,but the price is a||1 24 am i on||ebay com yes I'm on ebay com free,47141
ztTl70DVG0g,311.5,1 24 am,false,1:24am,seen wearing what they believed to be a||white sheer shirt and dark shorts at 1 24 am surveillance video from the Durbin||Crossing North amenity Center shows two,163598
oZ7hY3fJBU8,33.5,1 24 am,false,1:24am,foreign||at 1 24 am we got a call in the mass||shooting terrorist attack going on and,39589
MMhVAmAj-aE,54.7,1 24 am,false,1:24am,perspective on what happened tonight||at 1 24 am austin 9-1-1 received a call||of shots fired in the area,38350
fMVDNVSRSWY,616.9,1:24 A M,true,1:24am,"FLOYD WHAT TIME IT||WAS, THEY BOTH TOLD ME IT WAS EXACTLY 1:24 A M , ACCORDING TO||THIS CLOCK THAT THEY HAD IN THE BEDROOM",449551
fMVDNVSRSWY,626.1,1:24 A M,true,1:24am,' HOUSE AT 1:24 A M DID NOT CALL 911 UNTIL 1:46||>> Narrator: WHAT WAS BRIAN DOING FOR THESE 20,449551
SkznRiDg4xs,334.3,1:24 a m,true,1:24am,"Anyways, it is||1:24 a m||here,",14514
IgQtd8u0UcQ,77.2,1:24 a m,false,1:24am,actually Banksy so I checked the||security cameras and at 1:24 a m you||can see a tall skinny man entering frame,16714437
mkxQXxKSWKQ,167,1:24 a m,false,1:24am,this was part of the thieves scheme is||unknown at 1:24 a m two men dressed as||policemen buzzed into the security desk,9830452
hY11lcD0KNk,440.4,1:24 a m,false,1:24am,identities were well known they were||never caught at 1:24 a m in the wee||morning hours of st,2949468
Y-hY_GsI9JA,169.3,1:24 a m,false,1:24am,agree with me on that you're a real||one but right now it's 1:24 a m and||Anthony and I decided that we're gonna,2647537
Qq_G88eUVzk,261.2,1:24 a m,false,1:24am,from three store security cameras||pointing toward Isabelle Street at 1:24 a m a large van passes through 236 a m||a private security vehicle stops in hits,1780353
OKkBkowoG2s,456.4,1:24 a m,false,1:24am,I just want this to be over||update 1:24 a m nothing has shown up||yet,1259287
HkTpfjCABdk,70.1,1:24 a m,false,1:24am,the night of the robbery he was at the||front desk at 1:24 a m when the two men||dressed as officers bust the door and,1022853
TrPqKT72cUI,203.7,1:24 a m,false,1:24am,morning hours of April 21st cars coming||and going at all hours at 1:24 a m a||large van passing through at 2:36 a,496657
KWnTR5U60T8,448.5,1:24 a m,false,1:24am,was what like 1:30 no it was like I||was like 124 it was 1:24 a m you guys I||was knocked out,448339
gyLoPlrtYzA,15.6,1 24 a m,false,1:24am,currently it is||1 24 a m we're gonna hunt down some||Grimace shakes at the local McDonald and,504837
ACrhJoM1sfc,569.6,1:24 a m,false,1:24am,dick oh so that's 24||plus 12 since 36 it was like 1:24 a m on Tuesday I don't feel like I'm further||along I feel like maybe,459931
NzAxNaBrJDQ,1257.6,1:24 a m,false,1:24am,ones I've ever seen hello guys it is||1:24 a m we are now leaving the mall I||turn nothing mall closed at 1:00 a,372662
fMVDNVSRSWY,618.8,1 24 a m,false,1:24am,it was exactly||uh 1 24 a m according to||uh this this clock that they had in the,449551
fMVDNVSRSWY,625.5,1 24 a m,false,1:24am,the floyd's house at 1 24 a m did not call||until 1 46||what was brian doing for these 20,449551
DXZ9KpRPh5E,582.1,1:24 a m,false,1:24am,rise and shine Queen rise and shine I||know it's 1:24 a m but you need to go||and have a shower immediately do you,428624
-XD1ji7dwzI,388.6,1:24 a m,false,1:24am,thank you for performing your duties||management its 1:24 a m right now and||the other bigger door isn't just opened,339961
