id,timestamp,token,manual,time,lines,views
wiZmXnFC8_k,2896.8,6 57 pm,false,6:57pm,from a post office in rockford to||sycamore at 6 57 pm on december 3rd 2||maria ridolf's,2085580
wiZmXnFC8_k,2944.5,6 57 pm,false,6:57pm,of ralph etce||in sycamore at 6 57 pm and the call was||placed from the phone number,2085580
wiZmXnFC8_k,3113,6 57 pm,false,6:57pm,just because mccalla could prove he||placed a call from rockford at 6 57 pm didn't mean he could prove from where||within rockford the call was placed,2085580
CFz-OrU8esA,271.4,6 57 pm,false,6:57pm,the tug||then at 6 57 pm you can see him in his||tow truck,789522
eoiCOCNZu2I,2898.4,6 57 pm,false,6:57pm,from a post office in rockford||to sycamore at 6 57 pm on december 3rd||2,642395
eoiCOCNZu2I,2922.6,6 57 pm,false,6:57pm,in rockford to sycamore at||6 57 pm maria rudolph's abduction in sycamore is||firmly established to have taken place,642395
eoiCOCNZu2I,2979.4,6 57 pm,false,6:57pm,to the home of ralph||etc in sycamore at 6 57 pm and the call was placed from the phone||number 2-9297,642395
JV1lCGcmqlo,5,6 57 pm,false,6:57pm,i am still clue shadow i'm in a||battle lab with blocks it's 6 57 pm the||item shop is about to hit let's call it,273360
4Mb68FbnAlc,893.8,6 57 pm,false,6:57pm,substantially over 300 miles an hour by||6 57 pm a9 officially becomes the world's most||powerful tornado,200478
EtXPkuULfV8,176.1,6 57 pm,false,6:57pm,phone records show a telemarketer tried||to call Ikea at 6 57 pm at that time both her phone and||Robertson's phone were located downtown,143386
TO9xPEeHFeo,123.6,6 57 pm,false,6:57pm,on the 23rd of september 2018||at 6 57 pm joey's number was located at kijabe||hospital,101404
0J58S3-q_gQ,488.5,6:57 p m,false,6:57pm,to the Tessier home||6:57 p m by someone named John after||that phone call John met enlistment,4556977
goiIC8zu_uI,1.8,6:57 p m,false,6:57pm,Allen whispered you would add Allen||whisper me 6:57 p m play with me okay||dude what's up yo what's up bro can I,1551598
eoiCOCNZu2I,2933,6 57 p m,false,6:57pm,6 30 so he was||in rockford at 6 57 p m when she was taken between 6 30 and 7||p m,642395
JGfuDZnvSEI,487.1,6:57 p m,false,6:57pm,you Jesus Patrice wrote a beautiful||email at 6:57 p m merry christmas'||loved your video today I completely,421008
ylHAxBpLzlU,496.6,6:57 p m,false,6:57pm,all right||6:57 p m right now it should be two||minutes and like around ten seconds left,373912
JV1lCGcmqlo,46.9,6 57 p m,false,6:57pm,along with this watch how this one||ends yeah dude honestly bro um it's 6 57 p m honestly i can't really say much but||a lot's gonna happen in the,273360
dzX2AjTRCFs,43.2,6 57 p m,false,6:57pm,next one comes here in three minutes so||it is currently 6 57 p m 7 p m eastern||time so you can convert that you can go,176696
NryInrLlLEA,219.9,6:57 p m,false,6:57pm,on Friday Saturday Sunday||Monday off day Tuesday Wednesday 6:57 p m Thursday's are always going to be||day racing so let,176507
NryInrLlLEA,318.4,6:57 p m,false,6:57pm,a wild card okay he's a wild boy well||see everyone tomorrow night 6:57 p m good race for Kenny Kevin's ago||Kenny's my go there's a,176507
njwebhL1RJE,828,6:57 p m,false,6:57pm,we ended||at 6:57 p m we made two hundred two||dollars and 51 cents our active - time,173551
ggwPLENfgC0,923.1,6:57 p m,false,6:57pm,and then there was a delay and||the third email I arrived at 6:57 p m this means these campaigns are not sent||immediately but they are being,243047
02R-QGqtLz8,151,6:57 p m,false,6:57pm,rid of scary free sucker puncher um so||it's currently 6:57 p m I'm assuming it||has to be quite a bit later probably,174045
2a9DEwHAH9c,362.5,6 57 p m,false,6:57pm,tacos wait it says it's supposed to be||here between 6 42 and 6 57 p m six||o'clock so let's hope but for now I'm,324743
IcNh8HiNiJA,8,6 57 p m,false,6:57pm,my drawing skill why is this game||tracking my time I'm recording at 6 57 p m oh my God what the heck okay so||here's my artwork I didn't,388695
