id,timestamp,token,manual,time,lines,views
Eo5kTyGb8Ec,1595.7,8:57 PM,true,8:57pm,he used his key fob to enter the main door||at Hadleigh House at 8:57 PM Mahmuda was already waiting||She had entered the flats just 1 minute before at 8,207734
_zJUsPLwmfg,1338.3,8:57 pm,true,8:57pm,that the senior members realized something was seriously wrong||at 8:57 pm a phone call was placed to the emergency services they decided||the best thing to,115412
YAswX7Cx584,485.4,8 57 pm,false,8:57pm,velazquez acevedo||died at 8 57 pm of acute||methamphetamine intoxication less than,1170903
m_Vz6v9tsgk,287.1,8 57 pm,false,8:57pm,the engines came back online||at 8 57 pm they transmitted speedbird 9||were back in business,387854
KeMi04fqOkc,135.9,8 57 pm,false,8:57pm,footage indicates that this was captured||on april 28 2021 at exactly 8 57 pm everything looks normal until you see an||enormous hairy creature walking from the,207004
Eo5kTyGb8Ec,1595.1,8 57 pm,false,8:57pm,mosque he used his key fob to enter the||main door at hadley house at 8 57 pm mahmoud was already waiting she had||entered the flats just one minute before,207734
YX6cfj9uvI0,1370.5,8 57 pm,false,8:57pm,again||at 8 57 pm so||somehow at 8 40 everything's fine and 17,193042
ouZJR365nXM,300.2,8 57 pm,false,8:57pm,before their breakup the officers||arrived at the building at 8 57 pm according to a police document and they||met with victim at 9 22 pm officer,128966
Aq2tvJdUNUA,56.6,8 57 pm,false,8:57pm,all right so so you arrived at the scene||at 8 57 pm correct||what did you do then,122643
_zJUsPLwmfg,1338.3,8 57 pm,false,8:57pm,something was seriously wrong||at 8 57 pm a phone call was placed||to the emergency services they decided,115412
_zJUsPLwmfg,1338.7,8:57 p m,true,8:57pm,was seriously wrong||At 8:57 p m a phone call was placed to the emergency services||They decided the best thing to,115412
EDx1JvPEtxs,1009.7,8 57 p m,false,8:57pm,see out in the bucket um||I'm back at house number one it's 8 57 p m and I'm gonna attempt to stay awake||all night see if it's true,13636330
PCouaPJT6uw,70.2,8 57 p m,false,8:57pm,and i first drove it||it is 8 57 p m and we're driving home||from a dance calm so that's why i look,2395174
bC3NIdiZF_E,61.3,8:57 p m,false,8:57pm,one of the reasons we're talking about||this on January 5th at 8:57 p m we got||an email from YouTube saying that,1607669
C9Oy4S2MQoo,154.9,8 57 p m,false,8:57pm,conversation recorded so I'm assuming||that is more abby dance september 5 8 57 p m bae in Cole offices now miss Faye||I'll take what's mine the papers,1232300
0uYiKrzJNj0,15.1,8 57 p m,false,8:57pm,angeles||so you arrived at the scene at 8 57 p m correct||right what did you do then,954660
8IBNtX9wt80,225.6,8:57 p m,false,8:57pm,voice we do ours in the first DM is||March 29th at 8:57 p m so who you were||like late night horny weren't you all,453028
7UH2g6P2PTk,425.8,8:57 p m,false,8:57pm,finally made it to the hotel it is yeah||it's 8:57 p m but where I live it's||almost 12:00 where we live so um that,192581
_s2jWXoIGPI,167.4,8:57 p m,false,8:57pm,out they were more than ready at this||point at 8:57 p m the sound suppression||system activated under the SN 4 followed,157687
9UgM7GIYt_o,1836.3,8:57 p m,false,8:57pm,Medical Examiner 16 year old Cruz||Marcelino Velasquez Acevedo died at 8:57 p m of acute methamphetamine||intoxication less than two hours after,153341
ssZk7x0SN28,182.2,8:57 p m,false,8:57pm,to go to bed so I finished recording at||8:57 p m and then I started recording||again at 5:30 7 a m,148772
Aq2tvJdUNUA,44.7,8 57 p m,false,8:57pm,then we have at 20||57 which is 8 57 p m that is a s what does that mean||at scene,122643
oH5HRfm9DJ0,46.8,8 57 p m,false,8:57pm,practice a bit after two and so they did||in the gym 8 57 p m see more guys one||more spike,132144
62V-wRulUUE,605.3,8:57 p m,false,8:57pm,suggested Sweeney kept free his phone so||in ping in O'Fallon Missouri at 8:57 p m then she said Sweeney drove through||the Arby's getting a receipt stamped 909,166250
